MCore, MMantle, MWater, MGas, RCore, RMantle, RWater, RPlanet
0.02	 0.55	 0.43	 0	 0.209233	 0.849026	 1.23039	 1.23039	 
0.02	 0.56	 0.42	 0	 0.209175	 0.854201	 1.22727	 1.22727	 
0.02	 0.57	 0.41	 0	 0.209119	 0.859326	 1.22414	 1.22414	 
0.02	 0.58	 0.4	 0	 0.209065	 0.8644	 1.22098	 1.22098	 
0.02	 0.59	 0.39	 0	 0.209011	 0.869427	 1.21781	 1.21781	 
0.02	 0.6	 0.38	 0	 0.20895	 0.874363	 1.21451	 1.21451	 
0.02	 0.61	 0.37	 0	 0.208888	 0.87924	 1.21115	 1.21115	 
0.02	 0.62	 0.36	 0	 0.208826	 0.884072	 1.20776	 1.20776	 
0.02	 0.63	 0.35	 0	 0.208766	 0.888862	 1.20434	 1.20434	 
0.02	 0.64	 0.34	 0	 0.208707	 0.893611	 1.20089	 1.20089	 
0.02	 0.65	 0.33	 0	 0.208649	 0.89832	 1.19741	 1.19741	 
0.02	 0.66	 0.32	 0	 0.208593	 0.90299	 1.1939	 1.1939	 
0.02	 0.67	 0.31	 0	 0.208538	 0.907624	 1.19035	 1.19035	 
0.02	 0.68	 0.3	 0	 0.208484	 0.912221	 1.18677	 1.18677	 
0.02	 0.69	 0.29	 0	 0.208431	 0.916784	 1.18315	 1.18315	 
0.02	 0.7	 0.28	 0	 0.20838	 0.921313	 1.17949	 1.17949	 
0.02	 0.71	 0.27	 0	 0.20833	 0.925809	 1.17579	 1.17579	 
0.02	 0.72	 0.26	 0	 0.208281	 0.930275	 1.17204	 1.17204	 
0.02	 0.73	 0.25	 0	 0.208233	 0.934709	 1.16825	 1.16825	 
0.02	 0.74	 0.24	 0	 0.208187	 0.939115	 1.16442	 1.16442	 
0.02	 0.75	 0.23	 0	 0.208142	 0.943492	 1.16053	 1.16053	 
0.02	 0.76	 0.22	 0	 0.208098	 0.947842	 1.15659	 1.15659	 
0.02	 0.77	 0.21	 0	 0.208055	 0.952166	 1.15259	 1.15259	 
0.02	 0.78	 0.2	 0	 0.208013	 0.956464	 1.14853	 1.14853	 
0.02	 0.79	 0.19	 0	 0.207973	 0.960739	 1.14441	 1.14441	 
0.02	 0.8	 0.18	 0	 0.207934	 0.96499	 1.14022	 1.14022	 
0.02	 0.81	 0.17	 0	 0.207896	 0.969218	 1.13596	 1.13596	 
0.02	 0.82	 0.16	 0	 0.207859	 0.973426	 1.13163	 1.13163	 
0.02	 0.83	 0.15	 0	 0.207824	 0.977613	 1.12721	 1.12721	 
0.02	 0.84	 0.14	 0	 0.20779	 0.981781	 1.1227	 1.1227	 
0.02	 0.85	 0.13	 0	 0.207757	 0.985931	 1.1181	 1.1181	 
0.02	 0.86	 0.12	 0	 0.207726	 0.990063	 1.1134	 1.1134	 
0.02	 0.87	 0.11	 0	 0.207696	 0.994179	 1.10858	 1.10858	 
0.02	 0.88	 0.1	 0	 0.207667	 0.99828	 1.10364	 1.10364	 
0.02	 0.89	 0.09	 0	 0.20764	 1.00237	 1.09857	 1.09857	 
0.02	 0.9	 0.08	 0	 0.207614	 1.00644	 1.09335	 1.09335	 
0.02	 0.91	 0.07	 0	 0.20759	 1.0105	 1.08797	 1.08797	 
0.02	 0.92	 0.06	 0	 0.207567	 1.01456	 1.08241	 1.08241	 
0.02	 0.93	 0.05	 0	 0.207547	 1.0186	 1.07663	 1.07663	 
0.02	 0.94	 0.04	 0	 0.207527	 1.02264	 1.07062	 1.07062	 
0.02	 0.95	 0.03	 0	 0.20751	 1.02667	 1.06433	 1.06433	 
0.02	 0.96	 0.02	 0	 0.207494	 1.03069	 1.05744	 1.05744	 
0.02	 0.97	 0.01	 0	 0.207479	 1.03471	 1.04929	 1.04929	 
0.02	 0.98	 0	 0	 0.207478	 1.03879	 1.03879	 1.03879	 
0.03	 0	 0.97	 0	 0.248629	 0.248629	 1.37875	 1.37875	 
0.03	 0.01	 0.96	 0	 0.247849	 0.297257	 1.3761	 1.3761	 
0.03	 0.02	 0.95	 0	 0.247266	 0.333701	 1.37346	 1.37346	 
0.03	 0.03	 0.94	 0	 0.246784	 0.363534	 1.37082	 1.37082	 
0.03	 0.04	 0.93	 0	 0.246366	 0.389115	 1.36818	 1.36818	 
0.03	 0.05	 0.92	 0	 0.245993	 0.411692	 1.36554	 1.36554	 
0.03	 0.06	 0.91	 0	 0.245657	 0.432018	 1.3629	 1.3629	 
0.03	 0.07	 0.9	 0	 0.245346	 0.450575	 1.36026	 1.36026	 
0.03	 0.08	 0.89	 0	 0.245058	 0.467707	 1.35762	 1.35762	 
0.03	 0.09	 0.88	 0	 0.244789	 0.483661	 1.35498	 1.35498	 
0.03	 0.1	 0.87	 0	 0.244536	 0.498617	 1.35234	 1.35234	 
0.03	 0.11	 0.86	 0	 0.244297	 0.512722	 1.34969	 1.34969	 
0.03	 0.12	 0.85	 0	 0.24407	 0.526086	 1.34705	 1.34705	 
0.03	 0.13	 0.84	 0	 0.243854	 0.5388	 1.3444	 1.3444	 
0.03	 0.14	 0.83	 0	 0.243649	 0.55094	 1.34174	 1.34174	 
0.03	 0.15	 0.82	 0	 0.243452	 0.562566	 1.33908	 1.33908	 
0.03	 0.16	 0.81	 0	 0.243263	 0.573729	 1.33642	 1.33642	 
0.03	 0.17	 0.8	 0	 0.243081	 0.584476	 1.33375	 1.33375	 
0.03	 0.18	 0.79	 0	 0.242907	 0.594842	 1.33108	 1.33108	 
0.03	 0.19	 0.78	 0	 0.242739	 0.604861	 1.3284	 1.3284	 
0.03	 0.2	 0.77	 0	 0.242577	 0.614562	 1.32572	 1.32572	 
0.03	 0.21	 0.76	 0	 0.242419	 0.623963	 1.32303	 1.32303	 
0.03	 0.22	 0.75	 0	 0.242265	 0.633088	 1.32033	 1.32033	 
0.03	 0.23	 0.74	 0	 0.242117	 0.641958	 1.31762	 1.31762	 
0.03	 0.24	 0.73	 0	 0.241973	 0.650595	 1.31491	 1.31491	 
0.03	 0.25	 0.72	 0	 0.241833	 0.659011	 1.31219	 1.31219	 
0.03	 0.26	 0.71	 0	 0.241697	 0.667223	 1.30946	 1.30946	 
0.03	 0.27	 0.7	 0	 0.241565	 0.675242	 1.30672	 1.30672	 
0.03	 0.28	 0.69	 0	 0.241437	 0.683079	 1.30397	 1.30397	 
0.03	 0.29	 0.68	 0	 0.241312	 0.690746	 1.30122	 1.30122	 
0.03	 0.3	 0.67	 0	 0.241191	 0.698252	 1.29845	 1.29845	 
0.03	 0.31	 0.66	 0	 0.241073	 0.705606	 1.29568	 1.29568	 
0.03	 0.32	 0.65	 0	 0.240958	 0.712815	 1.29289	 1.29289	 
0.03	 0.33	 0.64	 0	 0.240846	 0.719889	 1.2901	 1.2901	 
0.03	 0.34	 0.63	 0	 0.240737	 0.726832	 1.28729	 1.28729	 
