Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
1079	 10.029707	 78.968011	 293.01756	 0.64416705	 343.50098	 H (Chabrier)
1080	 10.034775	 78.374848	 293.19665	 0.64226924	 342.5311	 H (Chabrier)
1081	 10.055888	 75.924643	 293.93912	 0.63442989	 338.38553	 H (Chabrier)
1082	 10.076437	 73.572403	 294.65605	 0.62690397	 334.21256	 H (Chabrier)
1083	 10.093549	 71.637912	 295.24877	 0.62071462	 330.65609	 H (Chabrier)
1084	 10.099091	 71.016104	 295.43989	 0.61872516	 329.49155	 H (Chabrier)
1085	 10.100201	 70.891858	 295.47811	 0.61832764	 329.25769	 H (Chabrier)
1086	 10.101311	 70.767651	 295.51634	 0.61791754	 329.02353	 H (Chabrier)
1087	 10.103028	 70.575776	 295.57541	 0.61721345	 328.66115	 H (Chabrier)
1088	 10.10519	 70.334464	 295.64974	 0.61632886	 328.20434	 H (Chabrier)
1089	 10.109185	 69.889683	 295.78687	 0.61470106	 327.35937	 H (Chabrier)
1090	 10.11424	 69.328673	 295.96005	 0.61265281	 326.28833	 H (Chabrier)
1091	 10.135489	 66.993437	 296.68357	 0.60418682	 321.77559	 H (Chabrier)
1092	 10.153466	 65.045963	 297.29028	 0.59720161	 317.96039	 H (Chabrier)
1093	 10.159661	 64.380759	 297.49822	 0.59483143	 316.64973	 H (Chabrier)
1094	 10.160902	 64.247858	 297.53981	 0.59435885	 316.38753	 H (Chabrier)
1095	 10.162144	 64.115002	 297.5814	 0.59388715	 316.12531	 H (Chabrier)
1096	 10.165587	 63.74724	 297.69659	 0.59258496	 315.3988	 H (Chabrier)
1097	 10.168747	 63.410587	 297.80214	 0.59139536	 314.73293	 H (Chabrier)
1098	 10.170254	 63.250252	 297.85245	 0.59082962	 314.41555	 H (Chabrier)
1099	 10.171762	 63.089985	 297.90275	 0.59026418	 314.09815	 H (Chabrier)
1101	 10.173901	 62.863033	 297.97402	 0.58944619	 313.64879	 H (Chabrier)
1102	 10.175756	 62.666463	 298.03578	 0.58873764	 313.25991	 H (Chabrier)
1103	 10.179352	 62.286175	 298.15536	 0.58736674	 312.50846	 H (Chabrier)
1104	 10.221828	 57.869178	 299.55329	 0.57142994	 303.87487	 H (Chabrier)
1105	 10.234667	 56.560905	 299.9706	 0.56670457	 301.3553	 H (Chabrier)
1106	 10.237244	 56.29982	 300.05406	 0.56576128	 300.85476	 H (Chabrier)
1109	 10.239012	 56.12092	 300.11128	 0.56507148	 300.51229	 H (Chabrier)
1110	 10.24027	 55.993808	 300.15196	 0.56456379	 300.26937	 H (Chabrier)
1111	 10.247499	 55.265933	 300.38516	 0.56166308	 298.88486	 H (Chabrier)
1112	 10.254755	 54.539549	 300.61837	 0.55877914	 297.51422	 H (Chabrier)
1113	 10.262038	 53.81466	 300.85157	 0.55591179	 296.15718	 H (Chabrier)
1114	 10.269447	 53.081455	 301.08794	 0.55302225	 294.79534	 H (Chabrier)
1115	 10.277703	 52.26962	 301.35024	 0.54983524	 293.29988	 H (Chabrier)
1116	 10.293544	 50.726454	 301.85055	 0.54381266	 290.49236	 H (Chabrier)
1117	 10.296727	 50.418655	 301.95061	 0.54261688	 289.93776	 H (Chabrier)
1118	 10.299915	 50.111135	 302.05067	 0.5414234	 289.38543	 H (Chabrier)
1120	 10.302186	 49.892572	 302.12184	 0.54056026	 288.99405	 H (Chabrier)
1121	 10.30796	 49.338654	 302.30242	 0.53837682	 288.00708	 H (Chabrier)
1122	 10.314376	 48.72602	 302.50249	 0.5359687	 286.92349	 H (Chabrier)
1123	 10.339025	 46.401153	 303.26508	 0.52689361	 282.88324	 H (Chabrier)
1124	 10.34404	 45.933577	 303.4191	 0.52508037	 282.08355	 H (Chabrier)
1126	 10.34598	 45.753215	 303.47858	 0.52438083	 281.77616	 H (Chabrier)
1127	 10.347336	 45.627283	 303.52012	 0.5238893	 281.5618	 H (Chabrier)
1128	 10.352667	 45.133584	 303.68314	 0.52196192	 280.72304	 H (Chabrier)
1129	 10.358012	 44.640638	 303.84617	 0.52002822	 279.88805	 H (Chabrier)
1130	 10.360318	 44.428591	 303.91637	 0.51913439	 279.52963	 H (Chabrier)
1131	 10.367971	 43.72789	 304.14869	 0.51617983	 278.34846	 H (Chabrier)
1132	 10.37703	 42.904183	 304.42244	 0.51270475	 276.96596	 H (Chabrier)
1133	 10.402383	 40.632079	 305.18127	 0.50310918	 273.18184	 H (Chabrier)
1134	 10.407497	 40.179645	 305.33304	 0.50119678	 272.43277	 H (Chabrier)
1135	 10.412625	 39.727876	 305.48481	 0.49925907	 271.68608	 H (Chabrier)
1136	 10.419275	 39.144972	 305.68096	 0.49659967	 270.72443	 H (Chabrier)
1137	 10.427111	 38.462668	 305.91104	 0.49348559	 269.6011	 H (Chabrier)
1138	 10.46202	 35.480736	 306.92277	 0.47986157	 264.71235	 H (Chabrier)
1139	 10.473897	 34.487499	 307.26205	 0.47512999	 263.08779	 H (Chabrier)
1140	 10.486232	 33.46759	 307.61167	 0.47029902	 261.4194	 H (Chabrier)
1141	 10.502618	 32.130501	 308.07192	 0.46400833	 259.23003	 H (Chabrier)
1142	 10.505916	 31.863847	 308.16397	 0.4627596	 258.79293	 H (Chabrier)
1143	 10.50922	 31.597448	 308.25602	 0.46150037	 258.35604	 H (Chabrier)
1144	 10.510781	 31.471939	 308.29942	 0.46084606	 258.15012	 H (Chabrier)
1145	 10.516736	 30.994806	 308.46458	 0.45835361	 257.36658	 H (Chabrier)
1146	 10.537064	 29.387489	 309.02309	 0.44989827	 254.71779	 H (Chabrier)
1147	 10.55258	 28.182977	 309.44383	 0.44350192	 252.72168	 H (Chabrier)
1148	 10.555705	 27.942729	 309.52797	 0.44219388	 252.32226	 H (Chabrier)
1149	 10.561607	 27.491051	 309.68638	 0.43973434	 251.57021	 H (Chabrier)
1150	 10.564588	 27.264015	 309.76611	 0.43849787	 251.19162	 H (Chabrier)
1151	 10.567333	 27.055525	 309.83939	 0.43735242	 250.84363	 H (Chabrier)
1152	 10.573406	 26.596438	 310.00095	 0.43482979	 250.07636	 H (Chabrier)
1153	 10.579376	 26.148076	 310.15901	 0.43236583	 249.32561	 H (Chabrier)
1154	 10.589735	 25.376627	 310.43163	 0.42812572	 248.03052	 H (Chabrier)
1155	 10.591817	 25.222618	 310.48615	 0.42727915	 247.77144	 H (Chabrier)
1156	 10.593902	 25.068704	 310.54068	 0.42641106	 247.51235	 H (Chabrier)
1157	 10.603231	 24.384523	 310.78345	 0.42234946	 246.35807	 H (Chabrier)
1158	 10.609299	 23.943319	 310.94036	 0.41972994	 245.61148	 H (Chabrier)
1159	 10.626828	 22.685652	 311.38919	 0.4122614	 243.47342	 H (Chabrier)
1160	 10.630365	 22.4349	 311.47896	 0.41077207	 243.04536	 H (Chabrier)
1161	 10.633668	 22.20165	 311.56254	 0.40934636	 242.64663	 H (Chabrier)
1162	 10.642166	 21.605628	 311.7765	 0.40566554	 241.62527	 H (Chabrier)
1163	 10.660427	 20.344888	 312.23086	 0.3978227	 239.45286	 H (Chabrier)
1164	 10.664114	 20.093559	 312.32173	 0.39624992	 239.01781	 H (Chabrier)
1165	 10.667814	 19.842506	 312.41261	 0.39461689	 238.58256	 H (Chabrier)
1166	 10.680344	 19.000978	 312.71794	 0.38890815	 237.11845	 H (Chabrier)
1167	 10.695165	 18.022752	 313.07432	 0.38231817	 235.40629	 H (Chabrier)
1168	 10.698154	 17.827625	 313.1456	 0.38100963	 235.06343	 H (Chabrier)
1169	 10.700681	 17.663291	 313.20567	 0.37986505	 234.77432	 H (Chabrier)
1170	 10.706803	 17.267369	 313.3506	 0.3770679	 234.0764	 H (Chabrier)
1171	 10.718041	 16.548873	 313.61429	 0.37199112	 232.80476	 H (Chabrier)
1172	 10.729409	 15.8328	 313.87798	 0.36692121	 231.53076	 H (Chabrier)
1173	 10.734558	 15.512058	 313.99638	 0.36446815	 230.95789	 H (Chabrier)
1174	 10.747965	 14.687872	 314.30148	 0.35816381	 229.47916	 H (Chabrier)
1175	 10.752879	 14.389636	 314.41218	 0.35588224	 228.94167	 H (Chabrier)
1176	 10.757821	 14.091842	 314.52289	 0.35358283	 228.40368	 H (Chabrier)
1177	 10.763214	 13.769262	 314.643	 0.35091225	 227.8194	 H (Chabrier)
1178	 10.777869	 12.906104	 314.96534	 0.34376524	 226.24788	 H (Chabrier)
1179	 10.780831	 12.733932	 315.02981	 0.34233945	 225.93299	 H (Chabrier)
1180	 10.783805	 12.561914	 315.09428	 0.34089633	 225.6179	 H (Chabrier)
1181	 10.785853	 12.443887	 315.13855	 0.33983875	 225.40144	 H (Chabrier)
1182	 10.794037	 11.976176	 315.31425	 0.33564746	 224.54171	 H (Chabrier)
1183	 10.799248	 11.681633	 315.42512	 0.33300772	 223.99866	 H (Chabrier)
1185	 10.801024	 11.581815	 315.46273	 0.3321128	 223.81435	 H (Chabrier)
1186	 10.802763	 11.484358	 315.49947	 0.33123893	 223.63434	 H (Chabrier)
1187	 10.805516	 11.330682	 315.55745	 0.3298626	 223.35042	 H (Chabrier)
1188	 10.807197	 11.237153	 315.59276	 0.32902592	 223.17758	 H (Chabrier)
1189	 10.808401	 11.170321	 315.618	 0.32839095	 223.05406	 H (Chabrier)
1190	 10.811186	 11.016274	 315.67622	 0.32689793	 222.76921	 H (Chabrier)
1191	 10.817593	 10.664784	 315.80924	 0.32349101	 222.11862	 H (Chabrier)
1192	 10.827473	 10.130373	 316.01199	 0.31831034	 221.12776	 H (Chabrier)
1193	 10.829467	 10.023685	 316.05254	 0.31727597	 220.92971	 H (Chabrier)
1194	 10.831119	 9.9355504	 316.08605	 0.31641203	 220.76605	 H (Chabrier)
1195	 10.835772	 9.688644	 316.18004	 0.31398188	 220.30735	 H (Chabrier)
1196	 10.84267	 9.3263996	 316.31817	 0.31041615	 219.63388	 H (Chabrier)
1197	 10.846849	 9.1091084	 316.40117	 0.30827706	 219.2296	 H (Chabrier)
1198	 10.851053	 8.8920958	 316.48417	 0.30611222	 218.82563	 H (Chabrier)
1199	 10.869947	 7.9387984	 316.85005	 0.29544969	 217.04801	 H (Chabrier)
1200	 10.873966	 7.7406473	 316.92638	 0.2931243	 216.67786	 H (Chabrier)
1201	 10.882881	 7.3070101	 317.09373	 0.28801826	 215.8669	 H (Chabrier)
1202	 10.88687	 7.1155613	 317.16777	 0.28575647	 215.50846	 H (Chabrier)
1203	 10.89056	 6.9399486	 317.23576	 0.28362232	 215.17946	 H (Chabrier)
1204	 10.897895	 6.5949671	 317.36955	 0.27941122	 214.53265	 H (Chabrier)
1205	 10.904059	 6.309262	 317.48059	 0.27593434	 213.99647	 H (Chabrier)
1206	 10.9053	 6.2521867	 317.5028	 0.27516069	 213.88928	 H (Chabrier)
1207	 10.910297	 6.0241726	 317.5916	 0.2720697	 213.46038	 H (Chabrier)
1208	 10.915999	 5.7672603	 317.69183	 0.26858643	 212.97583	 H (Chabrier)
1209	 10.91844	 5.65838	 317.73436	 0.26711003	 212.77005	 H (Chabrier)
1212	 10.920395	 5.5715729	 317.76829	 0.26587346	 212.60587	 H (Chabrier)
1213	 10.922036	 5.4990777	 317.79664	 0.26480723	 212.46886	 H (Chabrier)
1214	 10.926083	 5.3216048	 317.86611	 0.26219677	 212.13399	 H (Chabrier)
1215	 10.931706	 5.0780686	 317.96159	 0.25861397	 211.67572	 H (Chabrier)
1216	 10.932839	 5.0294129	 317.98068	 0.25789809	 211.58434	 H (Chabrier)
1220	 10.934081	 4.9762503	 318.00155	 0.25707161	 211.48431	 H (Chabrier)
1222	 10.937855	 4.8158256	 318.06459	 0.25451194	 211.1762	 H (Chabrier)
1223	 10.941016	 4.6827497	 318.11693	 0.25238876	 210.91331	 H (Chabrier)
1224	 10.945129	 4.5113313	 318.18443	 0.24965399	 210.56491	 H (Chabrier)
1227	 10.946265	 4.4643559	 318.20294	 0.24890124	 210.46752	 H (Chabrier)
1229	 10.947616	 4.4086702	 318.2249	 0.2479379	 210.35015	 H (Chabrier)
1231	 10.951713	 4.2411454	 318.291	 0.24504032	 209.98056	 H (Chabrier)
1232	 10.956914	 4.0314423	 318.37387	 0.24141422	 209.48282	 H (Chabrier)
1234	 10.958173	 3.9811649	 318.39376	 0.24054501	 209.35767	 H (Chabrier)
1237	 10.959553	 3.9262911	 318.41548	 0.23948949	 209.21983	 H (Chabrier)
1238	 10.962032	 3.828323	 318.45427	 0.23760647	 208.97375	 H (Chabrier)
1239	 10.96453	 3.730432	 318.49306	 0.23572719	 208.72785	 H (Chabrier)
1240	 10.967047	 3.6326186	 318.53186	 0.23385167	 208.48216	 H (Chabrier)
1241	 10.969583	 3.5348833	 318.57065	 0.23194096	 208.23666	 H (Chabrier)
1242	 10.971356	 3.4670629	 318.59759	 0.23044415	 208.0663	 H (Chabrier)
1243	 10.975339	 3.3164017	 318.65749	 0.22712302	 207.68786	 H (Chabrier)
1244	 10.977602	 3.2317826	 318.69116	 0.22526012	 207.4753	 H (Chabrier)
1245	 10.979883	 3.1472246	 318.72484	 0.22335851	 207.2629	 H (Chabrier)
1246	 10.981485	 3.0883333	 318.7483	 0.22190011	 207.11498	 H (Chabrier)
1247	 10.985466	 2.9436267	 318.80602	 0.21831586	 206.75149	 H (Chabrier)
1248	 10.987926	 2.8554225	 318.84123	 0.21613063	 206.52993	 H (Chabrier)
1249	 10.989712	 2.7919553	 318.86659	 0.21450591	 206.37051	 H (Chabrier)
1250	 10.996081	 2.5698147	 318.95546	 0.20856201	 205.81252	 H (Chabrier)
1251	 10.997375	 2.5254413	 318.97323	 0.20737439	 205.70105	 H (Chabrier)
1252	 10.998621	 2.4829659	 318.99025	 0.2061639	 205.59436	 H (Chabrier)
1253	 11.002204	 2.3623416	 319.03862	 0.2026309	 205.29137	 H (Chabrier)
1254	 11.004205	 2.2958778	 319.0653	 0.20068602	 205.12442	 H (Chabrier)
1255	 11.006225	 2.2294571	 319.09197	 0.19870553	 204.95758	 H (Chabrier)
1256	 11.008408	 2.158509	 319.12049	 0.19634015	 204.77936	 H (Chabrier)
1257	 11.011832	 2.0489327	 319.16457	 0.19268979	 204.50412	 H (Chabrier)
1258	 11.013262	 2.003782	 319.18274	 0.19118668	 204.39071	 H (Chabrier)
1259	 11.014548	 1.9635265	 319.19896	 0.18972838	 204.28959	 H (Chabrier)
1260	 11.017808	 1.8628367	 319.23954	 0.18599787	 204.03667	 H (Chabrier)
1261	 11.021133	 1.7622544	 319.28013	 0.18224359	 203.78402	 H (Chabrier)
1262	 11.023437	 1.6938066	 319.30777	 0.17960692	 203.61208	 H (Chabrier)
1263	 11.027175	 1.5848616	 319.35181	 0.17541341	 203.33843	 H (Chabrier)
1264	 11.029432	 1.5204127	 319.37789	 0.17276617	 203.17654	 H (Chabrier)
1265	 11.031869	 1.4518981	 319.40563	 0.1699514	 203.00444	 H (Chabrier)
1266	 11.034346	 1.3834386	 319.43338	 0.16704638	 202.83247	 H (Chabrier)
1267	 11.036329	 1.3295433	 319.45524	 0.16466104	 202.69709	 H (Chabrier)
1268	 11.038439	 1.2730295	 319.47817	 0.16215941	 202.55514	 H (Chabrier)
1269	 11.040582	 1.2165551	 319.50111	 0.15962552	 202.41342	 H (Chabrier)
1270	 11.042404	 1.1692312	 319.52034	 0.15749248	 202.29501	 H (Chabrier)
1271	 11.044251	 1.1219359	 319.53958	 0.15536035	 202.17696	 H (Chabrier)
1273	 11.045396	 1.0929422	 319.55137	 0.15403124	 202.10535	 H (Chabrier)
1274	 11.04806	 1.0264481	 319.57844	 0.15098223	 201.9461	 H (Chabrier)
1277	 11.049249	 0.99720934	 319.59035	 0.14963923	 201.87827	 H (Chabrier)
1280	 11.052854	 0.91020168	 319.62583	 0.14558628	 201.69468	 H (Chabrier)
1285	 11.054482	 0.87167817	 319.64154	 0.1437735	 201.62282	 H (Chabrier)
1286	 11.055612	 0.84525543	 319.65233	 0.1425188	 201.57451	 H (Chabrier)
1287	 11.056754	 0.8187644	 319.66315	 0.14126109	 201.52653	 H (Chabrier)
1290	 11.057888	 0.7927057	 319.6738	 0.14001162	 201.47977	 H (Chabrier)
1291	 11.059007	 0.76723785	 319.6842	 0.1386064	 201.434	 H (Chabrier)
1293	 11.061659	 0.70792053	 319.70846	 0.13533458	 201.32557	 H (Chabrier)
1296	 11.064536	 0.64524009	 319.73412	 0.13160547	 201.20903	 H (Chabrier)
1299	 11.065846	 0.61730115	 319.74556	 0.12987087	 201.15673	 H (Chabrier)
1300	 11.067132	 0.59023181	 319.75665	 0.12811727	 201.10614	 H (Chabrier)
1302	 11.068848	 0.5546885	 319.77123	 0.12573846	 201.03989	 H (Chabrier)
1303	 11.071509	 0.50100076	 319.79325	 0.12172278	 200.94025	 H (Chabrier)
1304	 11.073022	 0.47127352	 319.80546	 0.11932725	 200.8852	 H (Chabrier)
1305	 11.074291	 0.4468078	 319.81551	 0.11735554	 200.83984	 H (Chabrier)
1307	 11.076288	 0.40915004	 319.83099	 0.11406326	 200.76993	 H (Chabrier)
1309	 11.078436	 0.36987409	 319.84714	 0.11042058	 200.69687	 H (Chabrier)
1311	 11.07985	 0.34473581	 319.85749	 0.10789982	 200.65004	 H (Chabrier)
1312	 11.081186	 0.32154706	 319.86703	 0.1053847	 200.60678	 H (Chabrier)
1313	 11.082435	 0.3003733	 319.87575	 0.10285007	 200.56724	 H (Chabrier)
1314	 11.083716	 0.27920864	 319.88448	 0.10021075	 200.52772	 H (Chabrier)
1316	 11.085106	 0.25687959	 319.89368	 0.097235495	 200.48607	 H (Chabrier)
1318	 11.086699	 0.23214305	 319.90389	 0.093591736	 200.43998	 H (Chabrier)
1320	 11.088972	 0.19855067	 319.91775	 0.088206528	 200.3774	 H (Chabrier)
1322	 11.090523	 0.17681802	 319.92673	 0.084183196	 200.33696	 H (Chabrier)
1324	 11.091891	 0.15853221	 319.93428	 0.080240852	 200.30297	 H (Chabrier)
1326	 11.093235	 0.14144497	 319.94135	 0.076312163	 200.27121	 H (Chabrier)
1328	 11.09452	 0.12593383	 319.94776	 0.072339641	 200.24238	 H (Chabrier)
1330	 11.095811	 0.1112091	 319.95386	 0.068124336	 200.21498	 H (Chabrier)
1333	 11.097143	 0.096966805	 319.95975	 0.06355903	 200.18841	 H (Chabrier)
1335	 11.098712	 0.081493716	 319.96616	 0.057857264	 200.15939	 H (Chabrier)
1337	 11.099892	 0.070829673	 319.97058	 0.053495484	 200.13924	 H (Chabrier)
1340	 11.101174	 0.060222693	 319.97498	 0.048423776	 200.11902	 H (Chabrier)
1342	 11.102554	 0.049995007	 319.97922	 0.042991079	 200.09931	 H (Chabrier)
1345	 11.104162	 0.039640788	 319.98352	 0.036535521	 200.07912	 H (Chabrier)
1348	 11.105968	 0.029977532	 319.98753	 0.029571324	 200.06005	 H (Chabrier)
1352	 11.107483	 0.023385781	 319.99027	 0.024183198	 200.04693	 H (Chabrier)
1355	 11.108987	 0.018085252	 319.99247	 0.019423346	 200.03634	 H (Chabrier)
1358	 11.11041	 0.014065988	 319.99414	 0.015538367	 200.02829	 H (Chabrier)
1360	 11.111711	 0.01111734	 319.99537	 0.012539613	 200.02235	 H (Chabrier)
1362	 11.11293	 0.0088826299	 319.9963	 0.010177926	 200.01786	 H (Chabrier)
1365	 11.114462	 0.0066731691	 319.99722	 0.0077517727	 200.01341	 H (Chabrier)
1367	 11.115853	 0.0051297453	 319.99786	 0.006021919	 200.01031	 H (Chabrier)
1369	 11.117003	 0.0041206654	 319.99828	 0.0048686873	 200.00827	 H (Chabrier)
1371	 11.118342	 0.0031874331	 319.99867	 0.0037881741	 200.0064	 H (Chabrier)
1373	 11.119504	 0.0025482183	 319.99894	 0.0030421184	 200.00511	 H (Chabrier)
1375	 11.120732	 0.0020097902	 319.99916	 0.0024051821	 200.00402	 H (Chabrier)
1377	 11.121961	 0.0015837508	 319.99934	 0.0019000867	 200.00317	 H (Chabrier)
1379	 11.12317	 0.0012523143	 319.99948	 0.0015061004	 200.0025	 H (Chabrier)
1381	 11.124318	 0.0010015791	 319.99958	 0.0012071378	 200.00199	 H (Chabrier)
1383	 11.125442	 0.00080467743	 319.99967	 0.00096989768	 200.0016	 H (Chabrier)
1385	 11.126609	 0.00064082964	 319.99974	 0.00077406825	 200.00127	 H (Chabrier)
1387	 11.127831	 0.0005048687	 319.99979	 0.00060985459	 200.001	 H (Chabrier)
1390	 11.129361	 0.00037459206	 319.99985	 0.00045304138	 200.00073	 H (Chabrier)
1392	 11.1305	 0.00029987685	 319.99988	 0.00036314206	 200.00058	 H (Chabrier)
1394	 11.131706	 0.0002368882	 319.9999	 0.00028678627	 200.00046	 H (Chabrier)
1396	 11.133008	 0.000183695	 319.99993	 0.00022247217	 200.00035	 H (Chabrier)
1398	 11.134165	 0.0001465253	 319.99994	 0.00017737357	 200.00027	 H (Chabrier)
1400	 11.135342	 0.00011645008	 319.99996	 0.00014098114	 200.00021	 H (Chabrier)
1402	 11.136595	 9.1180584e-05	 319.99997	 0.00011038627	 200.00016	 H (Chabrier)
1404	 11.137778	 7.2367039e-05	 319.99997	 8.7627963e-05	 200.00013	 H (Chabrier)
1406	 11.138933	 5.7765284e-05	 319.99998	 6.9957117e-05	 200.0001	 H (Chabrier)
1409	 11.140469	 4.2803829e-05	 319.99999	 5.1809244e-05	 200.00007	 H (Chabrier)
1412	 11.14208	 3.1254614e-05	 319.99999	 3.7894344e-05	 200.00004	 H (Chabrier)
1414	 11.143233	 2.4961233e-05	 319.99999	 3.0266574e-05	 200.00003	 H (Chabrier)
1416	 11.144375	 1.9977094e-05	 320	 2.4122392e-05	 200.00002	 H (Chabrier)
1418	 11.145567	 1.5837106e-05	 320	 1.9205498e-05	 200.00001	 H (Chabrier)
1420	 11.146806	 1.2438885e-05	 320	 1.5071949e-05	 200	 H (Chabrier)
1425	 11.147921	 1.0004775e-05	 320	 1.2178326e-05	 200	 H (Chabrier)
1428	 11.147923	 1e-05	 320	 1.2172756e-05	 200	 H (Chabrier)

