Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
1046	 5.2388632	 318.56855	 312.8954	 2.9878531	 628.97965	 He (Chabrier)
1047	 5.2399467	 316.26552	 312.94386	 2.9797376	 625.58075	 He (Chabrier)
1048	 5.2410328	 313.96404	 312.99231	 2.9713891	 622.186	 He (Chabrier)
1049	 5.2432456	 309.29684	 313.09067	 2.9543037	 615.30773	 He (Chabrier)
1050	 5.2454706	 304.63353	 313.18908	 2.9370359	 608.44322	 He (Chabrier)
1051	 5.2478203	 299.74149	 313.29247	 2.9187101	 601.25059	 He (Chabrier)
1052	 5.2511764	 292.81189	 313.43918	 2.8923826	 591.07726	 He (Chabrier)
1053	 5.25515	 284.69611	 313.6114	 2.8609998	 579.1849	 He (Chabrier)
1054	 5.2559493	 283.07537	 313.64584	 2.8546618	 576.81287	 He (Chabrier)
1055	 5.2567501	 281.45544	 313.68028	 2.8482459	 574.44298	 He (Chabrier)
1056	 5.2589431	 277.03973	 313.77426	 2.8303124	 567.98827	 He (Chabrier)
1057	 5.2611481	 272.63008	 313.86823	 2.8125513	 561.55019	 He (Chabrier)
1058	 5.2632884	 268.37857	 313.95896	 2.7954047	 555.35047	 He (Chabrier)
1059	 5.2676575	 259.78697	 314.14268	 2.7607263	 542.84436	 He (Chabrier)
1060	 5.2712393	 252.82996	 314.29181	 2.7326186	 532.73964	 He (Chabrier)
1061	 5.2719595	 251.44043	 314.32164	 2.7270017	 530.72379	 He (Chabrier)
1062	 5.2725353	 250.33178	 314.34545	 2.722177	 529.11598	 He (Chabrier)
1063	 5.2758248	 244.03915	 314.48074	 2.6944416	 520.00057	 He (Chabrier)
1064	 5.2796273	 236.85082	 314.63564	 2.6632339	 509.60919	 He (Chabrier)
1065	 5.282152	 232.1276	 314.73762	 2.6430036	 502.79383	 He (Chabrier)
1067	 5.2830623	 230.434	 314.77423	 2.635751	 500.35246	 He (Chabrier)
1068	 5.2840215	 228.65516	 314.8127	 2.6280373	 497.78937	 He (Chabrier)
1069	 5.2855542	 225.82421	 314.87397	 2.6157574	 493.71272	 He (Chabrier)
1070	 5.2864528	 224.17115	 314.90978	 2.6085848	 491.33363	 He (Chabrier)
1071	 5.2871445	 222.90211	 314.93728	 2.6027652	 489.50791	 He (Chabrier)
1072	 5.290547	 216.7045	 315.07177	 2.5738597	 480.60106	 He (Chabrier)
1073	 5.2982414	 202.96107	 315.37105	 2.5096745	 460.90552	 He (Chabrier)
1074	 5.2998012	 200.22044	 315.4309	 2.496861	 456.98715	 He (Chabrier)
1075	 5.3013682	 197.48252	 315.49076	 2.4832894	 453.07581	 He (Chabrier)
1076	 5.3029442	 194.74529	 315.55065	 2.4695423	 449.16883	 He (Chabrier)
1077	 5.3036702	 193.48978	 315.57815	 2.4632683	 447.37793	 He (Chabrier)
1081	 5.3042599	 192.47216	 315.60044	 2.46121	 445.92749	 He (Chabrier)
1083	 5.3054557	 190.40884	 315.64567	 2.4625277	 443.00086	 He (Chabrier)
1084	 5.3066179	 188.40314	 315.68967	 2.4636283	 440.17549	 He (Chabrier)
1085	 5.3111898	 180.51217	 315.86309	 2.4662641	 429.24399	 He (Chabrier)
1086	 5.3122898	 178.61404	 315.90488	 2.4665019	 426.65769	 He (Chabrier)
1087	 5.3130623	 177.28124	 315.93425	 2.4663688	 424.85158	 He (Chabrier)
1088	 5.3139041	 175.82936	 315.96625	 2.4658083	 422.89344	 He (Chabrier)
1089	 5.3205191	 164.44863	 316.21768	 2.4583203	 407.87076	 He (Chabrier)
1090	 5.3232741	 159.72685	 316.32231	 2.4536588	 401.80055	 He (Chabrier)
1091	 5.3238254	 158.78348	 316.34323	 2.4526219	 400.59871	 He (Chabrier)
1093	 5.3246705	 157.33862	 316.3753	 2.450122	 398.76494	 He (Chabrier)
1096	 5.3252554	 156.34012	 316.39746	 2.4461225	 397.50216	 He (Chabrier)
1097	 5.3318475	 145.26662	 316.64387	 2.3768038	 383.52839	 He (Chabrier)
1098	 5.333187	 143.0575	 316.69315	 2.3629331	 380.74549	 He (Chabrier)
1099	 5.3342897	 141.24908	 316.73352	 2.3515676	 378.46839	 He (Chabrier)
1101	 5.3350604	 139.9907	 316.76163	 2.3434897	 376.88418	 He (Chabrier)
1102	 5.3360261	 138.4203	 316.79673	 2.3334027	 374.90717	 He (Chabrier)
1103	 5.3423608	 128.29559	 317.02354	 2.2682058	 362.16091	 He (Chabrier)
1104	 5.3436477	 126.27557	 317.06891	 2.2551641	 359.61786	 He (Chabrier)
1105	 5.3448736	 124.36303	 317.11189	 2.2420497	 357.21012	 He (Chabrier)
1106	 5.3476277	 120.10958	 317.20761	 2.2125586	 351.85534	 He (Chabrier)
1107	 5.3528754	 112.16727	 317.3868	 2.1575174	 341.85656	 He (Chabrier)
1108	 5.3545635	 109.65779	 317.44354	 2.1387543	 338.69731	 He (Chabrier)
1109	 5.3578111	 104.89421	 317.55142	 2.1030754	 332.70033	 He (Chabrier)
1110	 5.3599164	 101.85104	 317.62046	 2.0802395	 328.8692	 He (Chabrier)
1111	 5.3620433	 98.812001	 317.68949	 2.0571073	 325.04328	 He (Chabrier)
1112	 5.3642765	 95.659654	 317.76121	 2.0327875	 321.07471	 He (Chabrier)
1113	 5.3666598	 92.338409	 317.83687	 2.0074173	 316.89351	 He (Chabrier)
1114	 5.3685008	 89.802708	 317.89472	 1.9880825	 313.70125	 He (Chabrier)
1115	 5.3703592	 87.270038	 317.95257	 1.9667206	 310.51281	 He (Chabrier)
1116	 5.37274	 84.068309	 318.02581	 1.9387981	 306.48207	 He (Chabrier)
1117	 5.3746053	 81.592949	 318.0825	 1.9171774	 303.36578	 He (Chabrier)
1118	 5.3764905	 79.120601	 318.1392	 1.8953484	 300.25327	 He (Chabrier)
1119	 5.3778077	 77.411172	 318.17844	 1.8792521	 298.10123	 He (Chabrier)
1120	 5.3805711	 73.873984	 318.25975	 1.8458988	 293.64818	 He (Chabrier)
1121	 5.383382	 70.343215	 318.34105	 1.8124082	 289.2032	 He (Chabrier)
1122	 5.386051	 67.053327	 318.41695	 1.7805175	 285.06148	 He (Chabrier)
1123	 5.3871447	 65.722645	 318.44768	 1.7677191	 283.38625	 He (Chabrier)
1124	 5.3882458	 64.392918	 318.47842	 1.755292	 281.71222	 He (Chabrier)
1125	 5.3888819	 63.628683	 318.4961	 1.7502831	 280.75011	 He (Chabrier)
1126	 5.3896558	 62.702078	 318.51754	 1.743641	 279.58358	 He (Chabrier)
1127	 5.3913484	 60.689619	 318.56414	 1.7275853	 277.05004	 He (Chabrier)
1128	 5.393174	 58.54093	 318.61395	 1.7102349	 274.345	 He (Chabrier)
1129	 5.3945327	 56.956692	 318.65072	 1.6973048	 272.35057	 He (Chabrier)
1130	 5.3955904	 55.73213	 318.67916	 1.6868128	 270.80893	 He (Chabrier)
1131	 5.399117	 51.709455	 318.77273	 1.6498516	 265.74469	 He (Chabrier)
1132	 5.4002748	 50.409044	 318.80303	 1.6377307	 264.10757	 He (Chabrier)
1133	 5.4012482	 49.323734	 318.82833	 1.6270249	 262.74124	 He (Chabrier)
1134	 5.4028964	 47.503097	 318.87082	 1.6084782	 260.4492	 He (Chabrier)
1135	 5.4056056	 44.558076	 318.93963	 1.5776118	 256.74163	 He (Chabrier)
1136	 5.406998	 43.068394	 318.97449	 1.5601346	 254.86624	 He (Chabrier)
1137	 5.4088338	 41.130413	 319.01989	 1.5372167	 252.42646	 He (Chabrier)
1138	 5.4096018	 40.328514	 319.03869	 1.5276739	 251.41693	 He (Chabrier)
1139	 5.4103747	 39.527025	 319.05749	 1.5166659	 250.40792	 He (Chabrier)
1140	 5.4116851	 38.182504	 319.08905	 1.4966927	 248.71526	 He (Chabrier)
1141	 5.4144372	 35.417817	 319.15403	 1.4554354	 245.23473	 He (Chabrier)
1142	 5.4161713	 33.717389	 319.19405	 1.428097	 243.09402	 He (Chabrier)
1143	 5.4173595	 32.571205	 319.22106	 1.4096339	 241.65106	 He (Chabrier)
1144	 5.4185629	 31.425935	 319.24807	 1.3909173	 240.20925	 He (Chabrier)
1145	 5.4199809	 30.097229	 319.27943	 1.3678252	 238.53651	 He (Chabrier)
1146	 5.421116	 29.049944	 319.30417	 1.3495951	 237.21805	 He (Chabrier)
1147	 5.4222661	 28.00346	 319.3289	 1.3311175	 235.90061	 He (Chabrier)
1148	 5.4255388	 25.108844	 319.39743	 1.2767195	 232.2565	 He (Chabrier)
1149	 5.4262678	 24.480996	 319.41232	 1.2640139	 231.46609	 He (Chabrier)
1150	 5.4278677	 23.125381	 319.44448	 1.2365448	 229.75947	 He (Chabrier)
1151	 5.4284368	 22.650393	 319.45576	 1.2269084	 229.1615	 He (Chabrier)
1152	 5.4290105	 22.175588	 319.46704	 1.2167175	 228.56375	 He (Chabrier)
1153	 5.4297295	 21.586329	 319.48104	 1.2032083	 227.82192	 He (Chabrier)
1154	 5.4320432	 19.73537	 319.52507	 1.1606066	 225.4917	 He (Chabrier)
1155	 5.4331571	 18.868358	 319.54572	 1.1402652	 224.4002	 He (Chabrier)
1156	 5.4339737	 18.242589	 319.56063	 1.1255896	 223.6124	 He (Chabrier)
1157	 5.4348008	 17.61717	 319.57554	 1.1106634	 222.82504	 He (Chabrier)
1158	 5.4360317	 16.702651	 319.59736	 1.0876473	 221.67373	 He (Chabrier)
1159	 5.4367326	 16.190515	 319.60959	 1.0747446	 221.02899	 He (Chabrier)
1160	 5.4374418	 15.678625	 319.62182	 1.0615217	 220.38456	 He (Chabrier)
1161	 5.438645	 14.825432	 319.64221	 1.0384015	 219.31045	 He (Chabrier)
1162	 5.4392707	 14.389155	 319.65264	 1.0265679	 218.76121	 He (Chabrier)
1163	 5.4399037	 13.953065	 319.66308	 1.0143881	 218.21221	 He (Chabrier)
1164	 5.4410892	 13.150815	 319.68229	 0.99099326	 217.20224	 He (Chabrier)
1165	 5.441922	 12.598499	 319.69552	 0.97487083	 216.50691	 He (Chabrier)
1166	 5.4427694	 12.046501	 319.70875	 0.95673454	 215.81199	 He (Chabrier)
1167	 5.4438713	 11.344236	 319.7256	 0.93359635	 214.92789	 He (Chabrier)
1168	 5.4450007	 10.642509	 319.74245	 0.9100768	 214.04447	 He (Chabrier)
1169	 5.4461592	 9.9413343	 319.75929	 0.88632713	 213.16174	 He (Chabrier)
1170	 5.4467492	 9.5915601	 319.7677	 0.87368394	 212.7214	 He (Chabrier)
1171	 5.4474796	 9.1656037	 319.77795	 0.85827833	 212.18515	 He (Chabrier)
1172	 5.4482231	 8.7398641	 319.78819	 0.84208435	 211.64918	 He (Chabrier)
1173	 5.4493901	 8.0888682	 319.80387	 0.81553861	 210.82962	 He (Chabrier)
1174	 5.4504116	 7.536198	 319.81719	 0.79265726	 210.13385	 He (Chabrier)
1176	 5.4513961	 7.0184647	 319.82967	 0.77077793	 209.48206	 He (Chabrier)
1177	 5.452291	 6.5610825	 319.84071	 0.74932597	 208.90625	 He (Chabrier)
1178	 5.4532117	 6.1039891	 319.85175	 0.72768498	 208.33081	 He (Chabrier)
1179	 5.4540024	 5.7221841	 319.86097	 0.70940496	 207.85014	 He (Chabrier)
1180	 5.4548143	 5.3405923	 319.8702	 0.68942995	 207.36975	 He (Chabrier)
1182	 5.4557075	 4.9335795	 319.88004	 0.6671863	 206.85735	 He (Chabrier)
1183	 5.4565137	 4.5779906	 319.88865	 0.64666285	 206.40969	 He (Chabrier)
1184	 5.4573457	 4.2226055	 319.89726	 0.6258662	 205.96229	 He (Chabrier)
1186	 5.4580557	 3.9285302	 319.90438	 0.60815984	 205.59207	 He (Chabrier)
1187	 5.4587846	 3.6358875	 319.91148	 0.58876597	 205.22365	 He (Chabrier)
1188	 5.459528	 3.3471029	 319.91848	 0.56936079	 204.86009	 He (Chabrier)
1190	 5.4603571	 3.0364989	 319.92602	 0.54774694	 204.46907	 He (Chabrier)
1191	 5.4610263	 2.7946822	 319.93189	 0.53008941	 204.16464	 He (Chabrier)
1192	 5.4618471	 2.5091984	 319.93882	 0.50788671	 203.80523	 He (Chabrier)
1193	 5.4624914	 2.2936351	 319.94406	 0.49065494	 203.53386	 He (Chabrier)
1194	 5.4631594	 2.0781719	 319.9493	 0.47200466	 203.26253	 He (Chabrier)
1198	 5.4638056	 1.8778074	 319.95418	 0.45382674	 203.00962	 He (Chabrier)
1203	 5.4644327	 1.6909579	 319.95873	 0.43572689	 202.77152	 He (Chabrier)
1205	 5.4650958	 1.5018566	 319.96333	 0.41606177	 202.52636	 He (Chabrier)
1208	 5.4657929	 1.3125391	 319.96794	 0.39524857	 202.27485	 He (Chabrier)
1212	 5.466437	 1.1463941	 319.97199	 0.37551083	 202.04796	 He (Chabrier)
1216	 5.4670423	 0.99831905	 319.9756	 0.35558541	 201.83939	 He (Chabrier)
1221	 5.4677388	 0.8382045	 319.97951	 0.3318463	 201.60522	 He (Chabrier)
1225	 5.4683346	 0.7100777	 319.98264	 0.31098499	 201.40946	 He (Chabrier)
1232	 5.4690014	 0.57713765	 319.98588	 0.28553609	 201.19541	 He (Chabrier)
1238	 5.4696048	 0.46677842	 319.98858	 0.26131456	 201.00609	 He (Chabrier)
1244	 5.4701605	 0.37402499	 319.99085	 0.23779952	 200.83543	 He (Chabrier)
1251	 5.4708482	 0.27191373	 319.99334	 0.20591566	 200.63148	 He (Chabrier)
1256	 5.4714478	 0.19549356	 319.99521	 0.17530908	 200.46549	 He (Chabrier)
1261	 5.4721086	 0.1260114	 319.99691	 0.13916474	 200.3049	 He (Chabrier)
1265	 5.4726897	 0.078633773	 319.99807	 0.10508213	 200.19171	 He (Chabrier)
1271	 5.473266	 0.044617593	 319.99891	 0.072090201	 200.10966	 He (Chabrier)
1278	 5.4738467	 0.022556104	 319.99945	 0.042931116	 200.05591	 He (Chabrier)
1286	 5.4744812	 0.0095307299	 319.99977	 0.020524668	 200.02379	 He (Chabrier)
1293	 5.4751137	 0.0037140616	 319.99991	 0.0085334567	 200.0093	 He (Chabrier)
1299	 5.4756791	 0.0015405342	 319.99996	 0.003638984	 200.00385	 He (Chabrier)
1305	 5.4762283	 0.0006451872	 319.99998	 0.0015408048	 200.0016	 He (Chabrier)
1312	 5.4768529	 0.00023794147	 319.99999	 0.0005708288	 200.00057	 He (Chabrier)
1318	 5.4774264	 9.4956432e-05	 320	 0.00022839207	 200.00021	 He (Chabrier)
1325	 5.4780364	 3.5717945e-05	 320	 8.5845033e-05	 200.00006	 He (Chabrier)
1332	 5.4786316	 1.3760557e-05	 320	 3.3092465e-05	 200.00001	 He (Chabrier)
1340	 5.478831	 1e-05	 320	 2.4049404e-05	 200	 He (Chabrier)

