Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
1603	 11.800102	 0.0051727504	 319.99724	 0.0011228828	 1287.6195	 H/He (Chabrier)
1609	 11.801361	 0.0049727015	 319.99735	 0.0010906889	 1273.4906	 H/He (Chabrier)
1612	 11.8032	 0.0046907995	 319.9975	 0.0010454973	 1252.7946	 H/He (Chabrier)
1614	 11.80449	 0.0045000173	 319.9976	 0.001016067	 1238.2528	 H/He (Chabrier)
1620	 11.807029	 0.004140319	 319.99779	 0.0009586434	 1209.5017	 H/He (Chabrier)
1625	 11.808269	 0.003972306	 319.99788	 0.00093094987	 1195.4165	 H/He (Chabrier)
1627	 11.810471	 0.0036860694	 319.99803	 0.00088236998	 1170.3157	 H/He (Chabrier)
1633	 11.813458	 0.0033221474	 319.99823	 0.0008179521	 1136.2171	 H/He (Chabrier)
1635	 11.814664	 0.0031830484	 319.9983	 0.00079250149	 1122.45	 H/He (Chabrier)
1639	 11.816679	 0.0029599286	 319.99842	 0.00075403596	 1099.3823	 H/He (Chabrier)
1641	 11.817937	 0.0028261816	 319.99849	 0.00073025995	 1084.9068	 H/He (Chabrier)
1645	 11.81982	 0.0026341509	 319.99859	 0.00069502695	 1063.1908	 H/He (Chabrier)
1648	 11.821039	 0.0025148197	 319.99866	 0.0006724702	 1049.1017	 H/He (Chabrier)
1654	 11.823575	 0.002279239	 319.99878	 0.00062631155	 1019.7389	 H/He (Chabrier)
1660	 11.824932	 0.0021600678	 319.99884	 0.00060210997	 1004.0255	 H/He (Chabrier)
1664	 11.826422	 0.0020343686	 319.99891	 0.00057768505	 986.70752	 H/He (Chabrier)
1672	 11.827659	 0.001933966	 319.99897	 0.00055796984	 972.32296	 H/He (Chabrier)
1674	 11.82936	 0.0018016395	 319.99904	 0.00053110186	 952.48087	 H/He (Chabrier)
1679	 11.831224	 0.00166404	 319.99911	 0.00050200387	 930.697	 H/He (Chabrier)
1684	 11.832455	 0.0015774613	 319.99916	 0.00048307293	 916.30871	 H/He (Chabrier)
1688	 11.834302	 0.0014537402	 319.99922	 0.00045514994	 894.66841	 H/He (Chabrier)
1696	 11.836495	 0.0013159888	 319.9993	 0.0004251109	 868.93072	 H/He (Chabrier)
1703	 11.837847	 0.0012356872	 319.99934	 0.00040697379	 853.0382	 H/He (Chabrier)
1706	 11.839504	 0.0011420906	 319.99939	 0.00038501913	 833.49743	 H/He (Chabrier)
1713	 11.841322	 0.0010453537	 319.99944	 0.00036133363	 812.02786	 H/He (Chabrier)
1719	 11.842644	 0.0009788371	 319.99948	 0.00034441932	 796.42584	 H/He (Chabrier)
1724	 11.844236	 0.00090276263	 319.99952	 0.00032595641	 777.59525	 H/He (Chabrier)
1730	 11.845952	 0.00082543588	 319.99956	 0.00030642732	 757.26967	 H/He (Chabrier)
1736	 11.847988	 0.0007398709	 319.99961	 0.00028359814	 733.13433	 H/He (Chabrier)
1744	 11.849885	 0.00066606624	 319.99965	 0.00026281148	 710.63372	 H/He (Chabrier)
1753	 11.851118	 0.00062102024	 319.99967	 0.00025053535	 696.03682	 H/He (Chabrier)
1757	 11.852585	 0.00057017095	 319.9997	 0.00023628046	 678.61376	 H/He (Chabrier)
1766	 11.853845	 0.00052888494	 319.99972	 0.00022416214	 663.64027	 H/He (Chabrier)
1771	 11.855761	 0.00047026114	 319.99975	 0.00020607395	 640.84974	 H/He (Chabrier)
1779	 11.857761	 0.00041418827	 319.99978	 0.00018864178	 617.06464	 H/He (Chabrier)
1784	 11.859265	 0.00037517134	 319.9998	 0.00017619273	 599.14348	 H/He (Chabrier)
1791	 11.860496	 0.00034522177	 319.99982	 0.0001661366	 584.47521	 H/He (Chabrier)
1796	 11.861763	 0.00031620899	 319.99983	 0.00015595551	 569.38105	 H/He (Chabrier)
1804	 11.863286	 0.00028372356	 319.99985	 0.00014464862	 551.26486	 H/He (Chabrier)
1812	 11.864513	 0.00025926102	 319.99986	 0.00013596289	 536.6361	 H/He (Chabrier)
1822	 11.866188	 0.00022830736	 319.99988	 0.00012427656	 516.67573	 H/He (Chabrier)
1829	 11.8675	 0.00020598818	 319.99989	 0.00011534569	 501.06013	 H/He (Chabrier)
1837	 11.868815	 0.00018520601	 319.9999	 0.00010735045	 485.39019	 H/He (Chabrier)
1846	 11.870384	 0.00016234512	 319.99992	 9.7914867e-05	 466.67263	 H/He (Chabrier)
1854	 11.871748	 0.00014418039	 319.99993	 8.9903285e-05	 450.41579	 H/He (Chabrier)
1862	 11.873166	 0.00012686853	 319.99994	 8.2343954e-05	 433.49783	 H/He (Chabrier)
1870	 11.874415	 0.0001128478	 319.99994	 7.5904826e-05	 418.5668	 H/He (Chabrier)
1878	 11.875647	 0.00010013853	 319.99995	 6.9682397e-05	 403.85355	 H/He (Chabrier)
1892	 11.876875	 8.8515211e-05	 319.99996	 6.3965512e-05	 389.20319	 H/He (Chabrier)
1902	 11.87859	 7.3889351e-05	 319.99997	 5.641008e-05	 368.6858	 H/He (Chabrier)
1913	 11.879817	 6.4535505e-05	 319.99997	 5.1181014e-05	 353.99462	 H/He (Chabrier)
1924	 11.881007	 5.6289776e-05	 319.99997	 4.6645989e-05	 339.76703	 H/He (Chabrier)
1939	 11.882274	 4.8345506e-05	 319.99998	 4.1902053e-05	 324.55947	 H/He (Chabrier)
1948	 11.883575	 4.1057418e-05	 319.99998	 3.738372e-05	 308.93926	 H/He (Chabrier)
1959	 11.884785	 3.4987867e-05	 319.99999	 3.3466083e-05	 294.34877	 H/He (Chabrier)
1972	 11.886079	 2.9230118e-05	 319.99999	 2.9472089e-05	 278.72248	 H/He (Chabrier)
1989	 11.887606	 2.332286e-05	 319.99999	 2.5231093e-05	 260.2053	 H/He (Chabrier)
2005	 11.888821	 1.9263367e-05	 319.99999	 2.2087813e-05	 245.38823	 H/He (Chabrier)
2022	 11.890015	 1.5772272e-05	 320	 1.9243079e-05	 230.69246	 H/He (Chabrier)
2033	 11.891229	 1.2703665e-05	 320	 1.658759e-05	 215.64987	 H/He (Chabrier)
2051	 11.892466	 1.0024669e-05	 320	 1.4064004e-05	 200.15586	 H/He (Chabrier)
2055	 11.892478	 1e-05	 320	 1.4039173e-05	 200	 H/He (Chabrier)

