Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
10.0	63095.7344480193	0.016276836461073033	2066.890069048216
10.0	70794.57843841374	0.01386085435074193	2407.0227463639108
10.0	79432.82347242821	0.01187052699515884	2778.417185983288
10.0	89125.0938133746	0.010223744792745603	3163.1565295492405
10.0	100000.0	0.008845044047552618	3565.0799999999995
10.0	112201.84543019629	0.007326389436503171	4033.4319395246966
10.0	125892.54117941661	0.006396170028241181	4451.522488341818
10.0	141253.75446227554	0.00565015029131381	5032.306256473029
10.0	158489.3192461114	0.004968210633313916	5765.936527765081
10.0	177827.94100389228	0.00436053724183128	6638.530431204503
10.0	199526.2314968879	0.0038286882018140184	7627.2293935620855
10.0	223872.11385683378	0.003369147308809774	8706.655154428892
10.0	251188.6431509582	0.0029758428978988944	9860.083641654768
10.0	281838.2931264455	0.0026391860075581112	11116.998737055392
10.0	316227.7660168379	0.0023432034602264788	12526.825363554806
10.0	354813.3892335753	0.002082236236035834	14093.436189730075
10.0	398107.1705534969	0.0018515694221980545	15837.698512544492
10.0	446683.5921509635	0.0016472897647597836	17794.26625036264
10.0	501187.2336272725	0.0014660541106723097	19985.342128121116
10.0	562341.3251903491	0.001305118662819927	22438.937196672945
10.0	630957.344480193	0.0011621976688752722	25191.098169840603
10.0	707945.7843841374	0.0010352136742367624	28286.894144587906
10.0	794328.2347242822	0.0009220405051772058	31745.327900755936
10.0	891250.9381337459	0.0008211074640850883	35627.934502084114
10.0	1000000.0	0.0007318127976744553	39962.9
10.0	1122018.4543019629	0.000652048649872127	44833.05238777069
10.0	1258925.411794166	0.0005810185524113057	50312.828189812666
10.0	1412537.5446227554	0.0005177498717643718	56483.70381184797
10.0	1584893.1924611141	0.0004613813123413472	63351.66766769414
10.0	1778279.410038923	0.00041115918828570476	71101.12347952726
10.0	1995262.3149688789	0.00036641226291117275	79805.70396919924
10.0	2238721.138568338	0.0003265502345229763	89523.10024963997
10.0	2511886.4315095823	0.0002910180993539336	100433.50875697708
10.0	2818382.931264455	0.0002593582099011132	112690.78680026422
10.0	3162277.6601683795	0.00023114792544810537	126444.93715289673
10.0	3548133.892335753	0.00020600131847354897	141866.45667081737
10.0	3981071.7055349695	0.00018359464087483636	159136.97171403153
10.0	4466835.921509635	0.0001636288959160259	178578.29325525725
10.0	5011872.336272725	0.00014583104906829095	200345.58714463314
10.0	5623413.251903491	0.0001299720592911425	224770.6393852085
10.0	6309573.44480193	0.00011583771977440561	252269.99642741526
10.0	7079457.843841373	0.00010323809924776127	282943.9836990238
10.0	7943282.347242822	9.2011052805712e-05	317544.62675455265
10.0	8912509.381337458	8.200493713176445e-05	356107.33358978137
10.0	10000000.0	7.308697715028378e-05	399526.0
10.0	11220184.54301963	6.513883695055007e-05	448213.83395845944
10.0	12589254.117941663	5.805504954111886e-05	502916.7824289453
10.0	14125375.446227554	5.1741617366923274e-05	564103.9311328206
10.0	15848931.924611142	4.611476501882769e-05	632779.701342447
10.0	17782794.100389227	4.109982758484734e-05	709825.1224287766
10.0	19952623.149688788	3.66302598921304e-05	796193.4646898113
10.0	22387211.385683376	3.2646753492944144e-05	893341.521855448
10.0	25118864.315095823	2.9096449677607613e-05	1001825.7130246928
10.0	28183829.31264455	2.5932238071529116e-05	1123666.727631688
10.0	31622776.60168379	2.3111599338789995e-05	1260290.9764058455
10.0	35481338.92335753	2.0598234592467846e-05	1413108.1890327758
10.0	39810717.05534969	1.8358195904435905e-05	1584824.835256416
10.0	44668359.21509635	1.6361759322271595e-05	1777246.8091065674
10.0	50118723.36272725	1.4582433345493121e-05	1993507.3048588303
10.0	56234132.51903491	1.2996607399443563e-05	2235295.520805134
10.0	63095734.448019296	1.1583238537310058e-05	2506364.4786255597
10.0	70794578.43841374	1.0323572213004528e-05	2808958.965448005
10.0	79432823.47242822	9.200893419731755e-06	3148462.9374119425
10.0	89125093.8133746	8.200304892004536e-06	3527651.4257177985
10.0	100000000.0	7.30852942798179e-06	3951820.0
11.220184543019636	100.0	0.4563278764049123	2.3388296243599562
11.220184543019636	112.2018454301963	0.40552627647672546	2.5582099999999985
11.220184543019636	125.89254117941675	0.40307234313598495	2.134909393738518
11.220184543019636	141.2537544622754	0.40187223296061786	2.268180735921314
11.220184543019636	158.48931924611142	0.4014005839912693	2.469228631004145
11.220184543019636	177.82794100389228	0.40202216681504177	4.086187477735167
11.220184543019636	199.52623149688787	0.4008824094398014	3.6111875635542394
11.220184543019636	223.872113856834	0.3995572358464519	3.915303240663432
11.220184543019636	251.18864315095797	0.39804209190310685	4.164043704948496
11.220184543019636	281.8382931264455	0.3937648993277909	3.9793807225261077
11.220184543019636	316.22776601683796	0.3881226607528182	4.013377294120581
11.220184543019636	354.8133892335753	0.3813853441571103	4.291179162071886
11.220184543019636	398.1071705534973	0.3744285878678213	5.004288041750348
11.220184543019636	446.683592150963	0.36803743900938546	6.856082259121161
11.220184543019636	501.18723362727246	0.3630563189497102	14.408359953499115
11.220184543019636	562.341325190349	0.35955389684642824	20.047489345090888
11.220184543019636	630.957344480193	0.3558311793226362	21.38139810051996
11.220184543019636	707.945784384138	0.35185117039531766	22.36428307510045
11.220184543019636	794.3282347242813	0.3475545672570286	22.285708524942024
11.220184543019636	891.2509381337459	0.34285698362564515	23.167297861144924
11.220184543019636	1000.0	0.3376245357343855	25.08684228149485
11.220184543019636	1122.018454301963	0.33168512862010424	28.93479999999998
11.220184543019636	1258.9254117941675	0.32492714903619674	34.5118290303378
11.220184543019636	1412.537544622754	0.3176018328247843	39.59597383683249
11.220184543019636	1584.893192461114	0.310616126797797	40.88886555794934
11.220184543019636	1778.2794100389228	0.3048161686723164	38.60181708490212
11.220184543019636	1995.2623149688789	0.2999121084312426	37.4141096475139
11.220184543019636	2238.72113856834	0.29490966105574745	39.93936528496356
11.220184543019636	2511.88643150958	0.28930304183598604	43.53148479523364
11.220184543019636	2818.382931264455	0.2828472756331962	47.328210576574065
11.220184543019636	3162.2776601683795	0.27540004063460355	52.75336435423554
11.220184543019636	3548.133892335753	0.2672200248216979	55.346816063798975
11.220184543019636	3981.0717055349733	0.25923402321797356	50.53500658837045
11.220184543019636	4466.835921509631	0.2522684855523175	45.201884358985176
11.220184543019636	5011.872336272725	0.24609171904801574	44.668359215096324
11.220184543019636	5623.413251903491	0.23995842349523427	50.11872336272723
11.220184543019636	6309.57344480193	0.23266657671493707	64.94536198755857
11.220184543019636	7079.457843841381	0.22299288176449814	85.99696222327242
11.220184543019636	7943.282347242814	0.2112117135576689	105.94550252465498
11.220184543019636	8912.509381337459	0.1978235540380514	133.125440498616
11.220184543019636	10000.0	0.1829822653803794	182.73139734368553
11.220184543019636	11220.18454301963	0.16727074839122313	239.8749999999999
11.220184543019636	12589.254117941662	0.15135263978017627	276.9668893890765
11.220184543019636	14125.375446227554	0.13520601102031107	316.8765618502392
11.220184543019636	15848.93192461114	0.11874600295740663	356.24620636649263
11.220184543019636	17782.794100389227	0.10272425493921561	413.0770523239097
11.220184543019636	19952.62314968879	0.0889713130522564	447.4648913892739
11.220184543019636	22387.21138568338	0.07658258118876643	470.78812900385157
11.220184543019636	25118.864315095823	0.06582789989004958	489.7851719748431
11.220184543019636	28183.82931264455	0.05642349709904912	541.0251709371225
11.220184543019636	31622.776601683792	0.04875172644742896	627.3635853506735
11.220184543019636	35481.33892335753	0.04167446181049999	754.4277436640299
11.220184543019636	39810.71705534969	0.035773381991628966	894.9635523333081
11.220184543019636	44668.359215096345	0.030388551534813624	1054.6894026605587
11.220184543019636	50118.72336272725	0.025715205542420915	1264.7711906676877
11.220184543019636	56234.13251903491	0.02175354296980851	1520.2311882722597
11.220184543019636	63095.7344480193	0.018432744360547204	1838.9629782242266
11.220184543019636	70794.57843841374	0.015692061444403035	2147.6084421275664
11.220184543019636	79432.82347242821	0.013430432547250898	2485.441900900145
11.220184543019636	89125.0938133746	0.011554469220013406	2818.975585648309
11.220184543019636	100000.0	0.009985504230445126	3195.1078756813336
11.220184543019636	112201.84543019629	0.008261140339876995	3620.8799999999983
11.220184543019636	125892.54117941661	0.007207588770919969	3963.9228962806874
11.220184543019636	141253.75446227554	0.00636414403274381	4481.0694677566335
11.220184543019636	158489.3192461114	0.0055933242951175305	5131.593520484559
11.220184543019636	177827.94100389228	0.004906479628367563	5906.86523043872
11.220184543019636	199526.2314968879	0.004305662652840716	6788.154860765175
11.220184543019636	223872.11385683378	0.0037871281398941157	7750.476746757708
11.220184543019636	251188.6431509582	0.003343643756663722	8775.45105501711
11.220184543019636	281838.2931264455	0.002964421811224015	9895.12445737432
11.220184543019636	316227.7660168379	0.0026312977841305768	11157.076142337966
11.220184543019636	354813.3892335753	0.0023378142418171836	12551.744111516928
11.220184543019636	398107.1705534969	0.002078547721742275	14112.028411325906
11.220184543019636	446683.5921509635	0.0018490557263156503	15857.524249638078
11.220184543019636	501187.2336272725	0.0016454701185876879	17808.694130389107
11.220184543019636	562341.3251903491	0.001464738173029236	20002.933800021427
11.220184543019636	630957.344480193	0.0013042774929124775	22454.738987910776
11.220184543019636	707945.7843841374	0.0011617160780585682	25206.93519918704
11.220184543019636	794328.2347242822	0.0010346655758424375	28280.381043371617
11.220184543019636	891250.9381337459	0.0009214038020952698	31744.37470687425
11.220184543019636	1000000.0	0.0008211641861383721	35614.20923763684
11.220184543019636	1122018.4543019629	0.0007316443109490725	39969.799999999974
11.220184543019636	1258925.411794166	0.0006519435605164787	44859.75642698304
11.220184543019636	1412537.5446227554	0.0005809382872765004	50328.94243508371
11.220184543019636	1584893.1924611141	0.0005176902670387303	56470.99097394633
11.220184543019636	1778279.410038923	0.00046133881950896486	63391.44848682489
11.220184543019636	1995262.3149688789	0.0004111307873961144	71126.73070303179
11.220184543019636	2238721.138568338	0.00036639538939141374	79768.99114260376
11.220184543019636	2511886.4315095823	0.000326527678010996	89531.60738996667
11.220184543019636	2818382.931264455	0.00029101139849170674	100445.81700049143
11.220184543019636	3162277.6601683795	0.00025935223802638855	112691.35047685042
11.220184543019636	3548133.892335753	0.00023114260313170687	126406.04113767657
11.220184543019636	3981071.7055349695	0.00020600131847354897	141837.36197290014
11.220184543019636	4466835.921509635	0.00018359464087483636	159140.55467856675
11.220184543019636	5011872.336272725	0.00016362512826483753	178596.16059894318
11.220184543019636	5623413.251903491	0.00014583104906829095	200419.7628552099
11.220184543019636	6309573.44480193	0.0001299720592911425	224786.94728363887
11.220184543019636	7079457.843841373	0.00011583505254304575	252149.48357461937
11.220184543019636	7943282.347242822	0.00010323809924776127	282866.109662742
11.220184543019636	8912509.381337458	9.2011052805712e-05	317399.26468759787
11.220184543019636	10000000.0	8.200493713176445e-05	356183.98117046064
11.220184543019636	11220184.54301963	7.308697715028378e-05	399545.99999999977
11.220184543019636	12589254.117941663	6.513883695055007e-05	448181.2954232845
11.220184543019636	14125375.446227554	5.805504954111886e-05	502698.9883327057
11.220184543019636	15848931.924611142	5.1741617366923274e-05	564055.904856303
11.220184543019636	17782794.100389227	4.611476501882769e-05	632519.778858883
11.220184543019636	19952623.149688788	4.109982758484734e-05	709821.5658699562
11.220184543019636	22387211.385683376	3.66302598921304e-05	796011.8958191486
11.220184543019636	25118864.315095823	3.2646753492944144e-05	892869.1516952115
11.220184543019636	28183829.31264455	2.9096449677607613e-05	1001850.831889007
11.220184543019636	31622776.60168379	2.5931640966555422e-05	1123328.5216799355
11.220184543019636	35481338.92335753	2.3111599338789995e-05	1260117.0511345358
11.220184543019636	39810717.05534969	2.0598234592467846e-05	1413164.9591750524
11.220184543019636	44668359.21509635	1.8358195904435905e-05	1584566.0655955586
11.220184543019636	50118723.36272725	1.6361759322271595e-05	1777094.936685235
11.220184543019636	56234132.51903491	1.4582433345493121e-05	1991863.4107325315
11.220184543019636	63095734.448019296	1.2996607399443563e-05	2232759.361428524
11.220184543019636	70794578.43841374	1.1583238537310058e-05	2503380.0503861676
11.220184543019636	79432823.47242822	1.0323572213004528e-05	2805143.1376701784
11.220184543019636	89125093.8133746	9.200893419731755e-06	3144181.508226777
11.220184543019636	100000000.0	8.200304892004536e-06	3526038.2615197743
12.589254117941675	100.0	0.4728082000130824	2.071957540584205
12.589254117941675	112.2018454301963	0.42042932450706955	2.2592587406033746
12.589254117941675	125.89254117941675	0.4181065777249345	1.9052800000000003
12.589254117941675	141.2537544622754	0.41692314006085024	1.9991227203988935
12.589254117941675	158.48931924611142	0.4164395801937882	2.157886280594029
12.589254117941675	177.82794100389228	0.41721892524354437	3.6092735578937223
12.589254117941675	199.52623149688787	0.4161223093285399	3.6436219026723236
12.589254117941675	223.872113856834	0.4148422680530492	3.413051671687704
12.589254117941675	251.18864315095797	0.41337194661153903	3.6412539617024553
12.589254117941675	281.8382931264455	0.40915701353217865	4.077875328325002
12.589254117941675	316.22776601683796	0.4038322512059027	3.5896615426773955
12.589254117941675	354.8133892335753	0.3974321535252241	3.893201445931464
12.589254117941675	398.1071705534973	0.390745513324506	4.6111384157277255
12.589254117941675	446.683592150963	0.3844147117595778	6.400478728384465
12.589254117941675	501.18723362727246	0.37937088701451216	13.362188504608751
12.589254117941675	562.341325190349	0.37560900874671055	17.86734368603852
12.589254117941675	630.957344480193	0.3716678539421205	19.536528960407875
12.589254117941675	707.945784384138	0.3675454070039118	20.234109328866623
12.589254117941675	794.3282347242813	0.3632285692204276	19.83692033605058
12.589254117941675	891.2509381337459	0.3586906037023501	19.984672341958273
12.589254117941675	1000.0	0.35388568876188137	20.5557849238419
12.589254117941675	1122.018454301963	0.34873858413521835	22.257744428576892
12.589254117941675	1258.9254117941675	0.3430796829013952	25.9049
12.589254117941675	1412.537544622754	0.3366735512718337	31.925015483944613
12.589254117941675	1584.893192461114	0.3295216852224424	38.65606012438699
12.589254117941675	1778.2794100389228	0.32237844787438025	43.06163080908804
12.589254117941675	1995.2623149688789	0.3159591959743191	44.53026856062215
12.589254117941675	2238.72113856834	0.30998879792185957	44.539853071480884
12.589254117941675	2511.88643150958	0.30394289799035545	42.249479993234516
12.589254117941675	2818.382931264455	0.29744933341046836	41.630362804361425
12.589254117941675	3162.2776601683795	0.2902431641746701	45.001952552353025
12.589254117941675	3548.133892335753	0.2823982492854023	47.629544185196735
12.589254117941675	3981.0717055349733	0.27461800004832054	43.58851903999492
12.589254117941675	4466.835921509631	0.26776820051095046	37.470422783400956
12.589254117941675	5011.872336272725	0.26183940173423254	39.810717055349734
12.589254117941675	5623.413251903491	0.2562034655758742	44.66835921509631
12.589254117941675	6309.57344480193	0.24953587981449893	50.29714601789851
12.589254117941675	7079.457843841381	0.2401424847731026	73.35855055373143
12.589254117941675	7943.282347242814	0.2279880058824035	93.48958068897468
12.589254117941675	8912.509381337459	0.2140247507746088	116.3954902479493
12.589254117941675	10000.0	0.1986328161832316	157.47716119055823
12.589254117941675	11220.18454301963	0.18230349720944955	209.45110046893515
12.589254117941675	12589.254117941662	0.16573643770588534	246.43999999999974
12.589254117941675	14125.375446227554	0.1490235826551182	285.13630575484956
12.589254117941675	15848.93192461114	0.13202099452381216	329.550163970771
12.589254117941675	17782.794100389227	0.1148677197679945	388.1511918868865
12.589254117941675	19952.62314968879	0.09950158526371716	415.24994089077376
12.589254117941675	22387.21138568338	0.0857926336616908	438.1804945894604
12.589254117941675	25118.864315095823	0.07381761341774587	451.07693259427475
12.589254117941675	28183.82931264455	0.06327905720760901	493.5887591892705
12.589254117941675	31622.776601683792	0.05467137542125776	569.1030374685363
12.589254117941675	35481.33892335753	0.04677028324042064	682.4235142958555
12.589254117941675	39810.71705534969	0.040230923323404805	803.4556965072802
12.589254117941675	44668.359215096345	0.034260208369280704	944.6019454870867
12.589254117941675	50118.72336272725	0.029058286407992552	1125.791343321413
12.589254117941675	56234.13251903491	0.024608775255011546	1344.3166047579307
12.589254117941675	63095.7344480193	0.02086219497797352	1627.5453987365306
12.589254117941675	70794.57843841374	0.01776765038545356	1906.3033519157705
12.589254117941675	79432.82347242821	0.015200224419058984	2214.237537704678
12.589254117941675	89125.0938133746	0.013062911964567958	2505.5404817188096
12.589254117941675	100000.0	0.01127560880277731	2862.282361005475
12.589254117941675	112201.84543019629	0.00931729830082783	3250.686284183352
12.589254117941675	125892.54117941661	0.008123253381284463	3528.5799999999963
12.589254117941675	141253.75446227554	0.007169023433936106	3989.3478344551763
12.589254117941675	158489.3192461114	0.006297526446554292	4566.903002332758
12.589254117941675	177827.94100389228	0.005521282898337503	5256.433588678316
12.589254117941675	199526.2314968879	0.004842504132389899	6042.357749462219
12.589254117941675	223872.11385683378	0.004257062242083813	6901.093386096743
12.589254117941675	251188.6431509582	0.0037569896617453235	7812.329878521755
12.589254117941675	281838.2931264455	0.003329890864836354	8810.263168721845
12.589254117941675	316227.7660168379	0.002955085153547494	9938.303785131966
12.589254117941675	354813.3892335753	0.0026249437419495624	11184.386272941914
12.589254117941675	398107.1705534969	0.002333458062281002	12574.63900177654
12.589254117941675	446683.5921509635	0.0020755347068639584	14129.023972670218
12.589254117941675	501187.2336272725	0.0018468856206052848	15875.5983151812
12.589254117941675	562341.3251903491	0.0016439174292827818	17821.871296357556
12.589254117941675	630957.344480193	0.0014637604210704603	20010.852558312727
12.589254117941675	707945.7843841374	0.001303707007829331	22459.01278198222
12.589254117941675	794328.2347242822	0.0011610742673840732	25205.231614356984
12.589254117941675	891250.9381337459	0.0010339272936525441	28298.433660873397
12.589254117941675	1000000.0	0.0009214250184461246	31745.56619922632
12.589254117941675	1122018.4543019629	0.0008209940317325053	35627.399751521196
12.589254117941675	1258925.411794166	0.0007315263933225021	39973.89999999996
12.589254117941675	1412537.5446227554	0.0006518534974065262	44858.29780299252
12.589254117941675	1584893.1924611141	0.000580871408134435	50337.37723534271
12.589254117941675	1778279.410038923	0.0005176425881987892	56489.636469535326
12.589254117941675	1995262.3149688789	0.00046131757456037957	63338.988522154395
12.589254117941675	2238721.138568338	0.00041111185455961575	71092.409910418
12.589254117941675	2511886.4315095823	0.0003663785166486908	79788.54471329058
12.589254117941675	2818382.931264455	0.0003265201595199177	89476.08710573014
12.589254117941675	3162277.6601683795	0.00029100469778377145	100432.00162511808
12.589254117941675	3548133.892335753	0.00025935223802638855	112699.80562564415
12.589254117941675	3981071.7055349695	0.00023113728093785782	126443.35601406652
12.589254117941675	4466835.921509635	0.00020599657517250789	141860.4248432005
12.589254117941675	5011872.336272725	0.00018359464087483636	159142.54521441946
12.589254117941675	5623413.251903491	0.00016362512826483753	178529.15806012048
12.589254117941675	6309573.44480193	0.00014583104906829095	200325.53965528787
12.589254117941675	7079457.843841373	0.000129969066608335	224698.09735425867
12.589254117941675	7943282.347242822	0.00011583505254304575	252243.49621894734
12.589254117941675	8912509.381337458	0.00010323809924776127	282898.67516882345
12.589254117941675	10000000.0	9.2011052805712e-05	317286.4700782669
12.589254117941675	11220184.54301963	8.200493713176445e-05	356023.55600159644
12.589254117941675	12589254.117941663	7.308697715028378e-05	399343.9999999996
12.589254117941675	14125375.446227554	6.513883695055007e-05	448124.07248211576
12.589254117941675	15848931.924611142	5.805504954111886e-05	502656.18486870447
12.589254117941675	17782794.100389227	5.1741617366923274e-05	564098.2809826414
12.589254117941675	19952623.149688788	4.611476501882769e-05	632611.7026640455
12.589254117941675	22387211.385683376	4.109982758484734e-05	709558.38051727
12.589254117941675	25118864.315095823	3.66302598921304e-05	796069.7584262841
12.589254117941675	28183829.31264455	3.2646753492944144e-05	892575.8792260586
12.589254117941675	31622776.60168379	2.9095779714807976e-05	1001074.6589816703
12.589254117941675	35481338.92335753	2.5931640966555422e-05	1123134.053257678
12.589254117941675	39810717.05534969	2.3111599338789995e-05	1258956.4952332533
12.589254117941675	44668359.21509635	2.0598234592467846e-05	1412139.5484801694
12.589254117941675	50118723.36272725	1.8358195904435905e-05	1583108.993351332
12.589254117941675	56234132.51903491	1.6361759322271595e-05	1774539.9065381307
12.589254117941675	63095734.448019296	1.4582433345493121e-05	1989783.4837129775
12.589254117941675	70794578.43841374	1.2996607399443563e-05	2231387.248595059
12.589254117941675	79432823.47242822	1.1583238537310058e-05	2501203.247547715
12.589254117941675	89125093.8133746	1.0323572213004528e-05	2803564.4185710005
12.589254117941675	100000000.0	9.200893419731755e-06	3141814.410087297
14.12537544622754	100.0	0.49010597823482266	1.8351299828227186
14.12537544622754	112.2018454301963	0.4360617566635498	1.994836212274824
14.12537544622754	125.89254117941675	0.4338683797717009	1.7071466094482837
14.12537544622754	141.2537544622754	0.43269910808885464	1.7677499999999997
14.12537544622754	158.48931924611142	0.43220322185144877	1.8883458384056628
14.12537544622754	177.82794100389228	0.4331387112399711	3.1884803904510877
14.12537544622754	199.52623149688787	0.432079836564528	3.549170085370024
14.12537544622754	223.872113856834	0.4308379988316684	2.975304141275325
14.12537544622754	251.18864315095797	0.42940984776500896	3.1869434447012557
14.12537544622754	281.8382931264455	0.4252349970771901	3.8932954973293277
14.12537544622754	316.22776601683796	0.42020575880711364	3.206542673982819
14.12537544622754	354.8133892335753	0.41412171129621406	3.5143049497321077
14.12537544622754	398.1071705534973	0.40769933211491555	4.211086856748786
14.12537544622754	446.683592150963	0.4014052053128768	5.9143130394831145
14.12537544622754	501.18723362727246	0.39634921283090235	12.330226533272759
14.12537544622754	562.341325190349	0.39238825539613315	15.924286822139893
14.12537544622754	630.957344480193	0.3882057823994724	17.86734368603852
14.12537544622754	707.945784384138	0.38383360945249356	18.90022164859471
14.12537544622754	794.3282347242813	0.37929839064110926	18.47690515591182
14.12537544622754	891.2509381337459	0.37461658455090485	18.382437465554855
14.12537544622754	1000.0	0.36978901005543857	18.45911997118889
14.12537544622754	1122.018454301963	0.3647951032203673	19.07626915384445
14.12537544622754	1258.9254117941675	0.35954479002388645	20.585579418450383
14.12537544622754	1412.537544622754	0.35386042925414707	23.7001
14.12537544622754	1584.893192461114	0.34748014974641345	29.10033402523945
14.12537544622754	1778.2794100389228	0.3403729196812662	35.43535124339397
14.12537544622754	1995.2623149688789	0.33309798075543323	40.66441334210877
14.12537544622754	2238.72113856834	0.3262511115449307	43.04554061792461
14.12537544622754	2511.88643150958	0.31971572700602546	39.59410237628063
14.12537544622754	2818.382931264455	0.31314609476614597	35.91352451205087
14.12537544622754	3162.2776601683795	0.3062160852132644	36.37138297775054
14.12537544622754	3548.133892335753	0.2988037200077085	37.885275914600086
14.12537544622754	3981.0717055349733	0.2913184563290767	36.379968715054716
14.12537544622754	4466.835921509631	0.2845188207488138	32.214438751901305
14.12537544622754	5011.872336272725	0.2785794008505076	35.48133892335757
14.12537544622754	5623.413251903491	0.27308446810489095	39.81071705534974
14.12537544622754	6309.57344480193	0.26683574087398354	44.66835921509631
14.12537544622754	7079.457843841381	0.25788435754625666	61.26061675349515
14.12537544622754	7943.282347242814	0.24562750678859183	83.26363065563423
14.12537544622754	8912.509381337459	0.23115111889676934	103.60067213426987
14.12537544622754	10000.0	0.21520135425314074	137.74005564713107
14.12537544622754	11220.18454301963	0.19826406214421485	182.09815915407205
14.12537544622754	12589.254117941662	0.18098559087788793	216.64260428873632
14.12537544622754	14125.375446227554	0.16362625855108498	254.64700000000025
14.12537544622754	15848.93192461114	0.14605014752839962	298.5792088558414
14.12537544622754	17782.794100389227	0.12820619173535933	355.6011075170277
14.12537544622754	19952.62314968879	0.11115192794602544	385.37979322433677
14.12537544622754	22387.21138568338	0.09604837021775625	408.02916750592095
14.12537544622754	25118.864315095823	0.08274466461595603	416.49615546344666
14.12537544622754	28183.82931264455	0.07095450914519826	451.76130756830906
14.12537544622754	31622.776601683792	0.06127312070871696	517.8520188890741
14.12537544622754	35481.33892335753	0.05244933666816732	618.2757262517679
14.12537544622754	39810.71705534969	0.045196000003048256	722.3064511561788
14.12537544622754	44668.359215096345	0.038585132860655603	846.8294968941514
14.12537544622754	50118.72336272725	0.032809529311311904	1001.574331396322
14.12537544622754	56234.13251903491	0.027816981392402858	1188.7718977029763
14.12537544622754	63095.7344480193	0.023595000995372435	1441.1263396848092
14.12537544622754	70794.57843841374	0.02010527417779224	1684.049247455669
14.12537544622754	79432.82347242821	0.017203626293331217	1974.8583828697294
14.12537544622754	89125.0938133746	0.014771343583225979	2221.1654493470705
14.12537544622754	100000.0	0.01273649706917477	2566.891063393539
14.12537544622754	112201.84543019629	0.0105106602974774	2915.2005080028066
14.12537544622754	125892.54117941661	0.009156721386127215	3141.5258692807306
14.12537544622754	141253.75446227554	0.008076998458574874	3555.7600000000034
14.12537544622754	158489.3192461114	0.007091694197090324	4070.62685128481
14.12537544622754	177827.94100389228	0.00621412521403737	4683.819405326082
14.12537544622754	199526.2314968879	0.005447158343910951	5382.926325799283
14.12537544622754	223872.11385683378	0.004786190715843634	6146.802210845405
14.12537544622754	251188.6431509582	0.004222017217112589	6956.344527366666
14.12537544622754	281838.2931264455	0.003740675196781442	7846.389006238273
14.12537544622754	316227.7660168379	0.003318791735999311	8853.134678525428
14.12537544622754	354813.3892335753	0.0029474062492553473	9961.513615759117
14.12537544622754	398107.1705534969	0.002619690589385459	11198.675474403422
14.12537544622754	446683.5921509635	0.0023299145848906266	12586.90863909802
14.12537544622754	501187.2336272725	0.002073003331289366	14139.136154263373
14.12537544622754	562341.3251903491	0.0018450579027185874	15876.752825975807
14.12537544622754	630957.344480193	0.0016427444174536166	17828.973565472756
14.12537544622754	707945.7843841374	0.0014630528012521994	20013.208138310776
14.12537544622754	794328.2347242822	0.0013029267483687464	22465.760877884546
14.12537544622754	891250.9381337459	0.0011602190713526463	25218.734101528862
14.12537544622754	1000000.0	0.0010339511009823713	28285.478253019166
14.12537544622754	1122018.4543019629	0.0009212128769195796	31743.73924428645
14.12537544622754	1258925.411794166	0.0008208239125845341	35620.091493828506
14.12537544622754	1412537.5446227554	0.000731425336197338	39978.600000000035
14.12537544622754	1584893.1924611141	0.0006517784543191387	44854.1463347116
14.12537544622754	1778279.410038923	0.0005808312843449185	50312.82818981272
14.12537544622754	1995262.3149688789	0.0005176068319505676	56462.93950994196
14.12537544622754	2238721.138568338	0.0004612750875981935	63364.18832391453
14.12537544622754	2511886.4315095823	0.0004110929225949863	71073.38232073073
14.12537544622754	2818382.931264455	0.00036636164468296847	79755.62288509359
14.12537544622754	3162277.6601683795	0.0003265126412019571	89525.5628428925
14.12537544622754	3548133.892335753	0.0002909979972301236	100426.7266636119
14.12537544622754	3981071.7055349695	0.0002593402946894541	112679.51326853904
14.12537544622754	4466835.921509635	0.00023113195886655542	126422.80120927565
14.12537544622754	5011872.336272725	0.00020599657517250789	141822.45981055254
14.12537544622754	5623413.251903491	0.00018359041350067364	159183.55025298646
14.12537544622754	6309573.44480193	0.00016362512826483753	178492.08332197194
14.12537544622754	7079457.843841373	0.00014583104906829095	200411.74385947175
14.12537544622754	7943282.347242822	0.000129969066608335	224759.39255870492
14.12537544622754	8912509.381337458	0.00011583505254304575	252104.68560316166
14.12537544622754	10000000.0	0.00010323809924776127	282898.6751688235
14.12537544622754	11220184.54301963	9.2011052805712e-05	317365.9029017394
14.12537544622754	12589254.117941663	8.200493713176445e-05	355978.1022037516
14.12537544622754	14125375.446227554	7.308697715028378e-05	399437.00000000035
14.12537544622754	15848931.924611142	6.513883695055007e-05	448007.38256286836
14.12537544622754	17782794.100389227	5.805504954111886e-05	502549.1762087019
14.12537544622754	19952623.149688788	5.1741617366923274e-05	563716.8958455933
14.12537544622754	22387211.385683376	4.611476501882769e-05	632388.2327239084
14.12537544622754	25118864.315095823	4.109982758484734e-05	709369.8828998073
14.12537544622754	28183829.31264455	3.66302598921304e-05	795570.9428475418
14.12537544622754	31622776.60168379	3.264600178231925e-05	892412.452582943
14.12537544622754	35481338.92335753	2.9095779714807976e-05	1000285.9266421762
14.12537544622754	39810717.05534969	2.5931640966555422e-05	1122249.081017261
14.12537544622754	44668359.21509635	2.3111599338789995e-05	1258194.3863171553
