Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.1	100	1.1911	6.7694
0.1	103.27	1.1908	7.0007
0.1	106.53	1.1905	7.2329
0.1	109.8	1.1902	7.4657
0.1	113.06	1.1899	7.6993
0.1	116.33	1.1896	7.9336
0.1	119.59	1.1893	8.1689
0.1	122.86	1.189	8.4051
0.1	126.12	1.1886	8.6425
0.1	129.39	1.1883	8.881
0.1	132.65	1.1879	9.1207
0.1	135.92	1.1876	9.3614
0.1	139.18	1.1872	9.603
0.1	142.45	1.1868	9.8457
0.1	145.71	1.1865	10.089
0.1	148.98	1.1861	10.334
0.1	152.24	1.1857	10.581
0.1	155.51	1.1853	10.828
0.1	158.78	1.1849	11.077
0.1	162.04	1.1845	11.326
0.1	165.31	1.1841	11.578
0.1	168.57	1.1837	11.83
0.1	171.84	1.1833	12.085
0.1	175.1	1.1828	12.34
0.1	178.37	1.1824	12.596
0.1	181.63	1.1819	12.853
0.1	184.9	1.1815	13.113
0.1	188.16	1.181	13.375
0.1	191.43	1.1806	13.639
0.1	194.69	1.1801	13.903
0.1	197.96	1.1796	14.167
0.1	201.22	1.1792	14.432
0.1	204.49	1.1787	14.701
0.1	207.76	1.1782	14.973
0.1	211.02	1.1777	15.248
0.1	214.29	1.1772	15.524
0.1	217.55	1.1767	15.8
0.1	220.82	1.1762	16.077
0.1	224.08	1.1756	16.354
0.1	227.35	1.1751	16.633
0.1	230.61	1.1746	16.915
0.1	233.88	1.174	17.2
0.1	237.14	1.1735	17.489
0.1	240.41	1.1729	17.781
0.1	243.67	1.1724	18.077
0.1	246.94	1.1718	18.375
0.1	250.2	1.1712	18.676
0.1	253.47	1.1706	18.977
0.1	256.73	1.17	19.277
0.1	260	1.1695	19.575
0.11531	100	1.1924	6.7187
0.11531	103.27	1.1921	6.9482
0.11531	106.53	1.1918	7.1786
0.11531	109.8	1.1915	7.4098
0.11531	113.06	1.1912	7.6416
0.11531	116.33	1.1909	7.8743
0.11531	119.59	1.1905	8.1078
0.11531	122.86	1.1902	8.3423
0.11531	126.12	1.1899	8.5779
0.11531	129.39	1.1895	8.8147
0.11531	132.65	1.1892	9.0525
0.11531	135.92	1.1888	9.2914
0.11531	139.18	1.1885	9.5312
0.11531	142.45	1.1881	9.772
0.11531	145.71	1.1877	10.014
0.11531	148.98	1.1874	10.257
0.11531	152.24	1.187	10.501
0.11531	155.51	1.1866	10.747
0.11531	158.78	1.1862	10.993
0.11531	162.04	1.1858	11.241
0.11531	165.31	1.1854	11.491
0.11531	168.57	1.185	11.741
0.11531	171.84	1.1845	11.994
0.11531	175.1	1.1841	12.247
0.11531	178.37	1.1837	12.501
0.11531	181.63	1.1832	12.756
0.11531	184.9	1.1828	13.014
0.11531	188.16	1.1823	13.274
0.11531	191.43	1.1819	13.535
0.11531	194.69	1.1814	13.797
0.11531	197.96	1.181	14.058
0.11531	201.22	1.1805	14.322
0.11531	204.49	1.18	14.589
0.11531	207.76	1.1795	14.859
0.11531	211.02	1.179	15.131
0.11531	214.29	1.1785	15.405
0.11531	217.55	1.178	15.678
0.11531	220.82	1.1775	15.952
0.11531	224.08	1.177	16.227
0.11531	227.35	1.1764	16.504
0.11531	230.61	1.1759	16.783
0.11531	233.88	1.1754	17.066
0.11531	237.14	1.1748	17.352
0.11531	240.41	1.1743	17.642
0.11531	243.67	1.1737	17.935
0.11531	246.94	1.1732	18.23
0.11531	250.2	1.1726	18.527
0.11531	253.47	1.172	18.825
0.11531	256.73	1.1714	19.12
0.11531	260	1.1708	19.413
0.13061	100	1.1936	6.6687
0.13061	103.27	1.1933	6.8966
0.13061	106.53	1.193	7.1253
0.13061	109.8	1.1927	7.3547
0.13061	113.06	1.1924	7.5849
0.13061	116.33	1.1921	7.8158
0.13061	119.59	1.1918	8.0477
0.13061	122.86	1.1915	8.2805
0.13061	126.12	1.1911	8.5143
0.13061	129.39	1.1908	8.7494
0.13061	132.65	1.1904	8.9854
0.13061	135.92	1.1901	9.2225
0.13061	139.18	1.1897	9.4605
0.13061	142.45	1.1894	9.6996
0.13061	145.71	1.189	9.9397
0.13061	148.98	1.1886	10.181
0.13061	152.24	1.1882	10.423
0.13061	155.51	1.1879	10.667
0.13061	158.78	1.1875	10.912
0.13061	162.04	1.1871	11.158
0.13061	165.31	1.1867	11.405
0.13061	168.57	1.1862	11.654
0.13061	171.84	1.1858	11.904
0.13061	175.1	1.1854	12.155
0.13061	178.37	1.185	12.407
0.13061	181.63	1.1845	12.661
0.13061	184.9	1.1841	12.917
0.13061	188.16	1.1836	13.174
0.13061	191.43	1.1832	13.433
0.13061	194.69	1.1827	13.692
0.13061	197.96	1.1823	13.952
0.13061	201.22	1.1818	14.214
0.13061	204.49	1.1813	14.478
0.13061	207.76	1.1808	14.746
0.13061	211.02	1.1803	15.016
0.13061	214.29	1.1798	15.287
0.13061	217.55	1.1793	15.558
0.13061	220.82	1.1788	15.83
0.13061	224.08	1.1783	16.102
0.13061	227.35	1.1778	16.377
0.13061	230.61	1.1773	16.654
0.13061	233.88	1.1767	16.935
0.13061	237.14	1.1762	17.219
0.13061	240.41	1.1756	17.506
0.13061	243.67	1.1751	17.796
0.13061	246.94	1.1745	18.088
0.13061	250.2	1.1739	18.381
0.13061	253.47	1.1734	18.674
0.13061	256.73	1.1728	18.966
0.13061	260	1.1722	19.253
0.14592	100	1.1948	6.6196
0.14592	103.27	1.1946	6.8457
0.14592	106.53	1.1943	7.0727
0.14592	109.8	1.194	7.3005
0.14592	113.06	1.1937	7.529
0.14592	116.33	1.1934	7.7583
0.14592	119.59	1.193	7.9885
0.14592	122.86	1.1927	8.2196
0.14592	126.12	1.1924	8.4518
0.14592	129.39	1.192	8.6851
0.14592	132.65	1.1917	8.9194
0.14592	135.92	1.1913	9.1547
0.14592	139.18	1.191	9.391
0.14592	142.45	1.1906	9.6283
0.14592	145.71	1.1903	9.8666
0.14592	148.98	1.1899	10.106
0.14592	152.24	1.1895	10.347
0.14592	155.51	1.1891	10.588
0.14592	158.78	1.1887	10.831
0.14592	162.04	1.1883	11.076
0.14592	165.31	1.1879	11.321
0.14592	168.57	1.1875	11.568
0.14592	171.84	1.1871	11.816
0.14592	175.1	1.1867	12.065
0.14592	178.37	1.1863	12.315
0.14592	181.63	1.1858	12.567
0.14592	184.9	1.1854	12.821
0.14592	188.16	1.1849	13.076
0.14592	191.43	1.1845	13.333
0.14592	194.69	1.184	13.59
0.14592	197.96	1.1836	13.848
0.14592	201.22	1.1831	14.107
0.14592	204.49	1.1826	14.37
0.14592	207.76	1.1821	14.635
0.14592	211.02	1.1816	14.903
0.14592	214.29	1.1812	15.171
0.14592	217.55	1.1807	15.44
0.14592	220.82	1.1801	15.709
0.14592	224.08	1.1796	15.98
0.14592	227.35	1.1791	16.252
0.14592	230.61	1.1786	16.528
0.14592	233.88	1.1781	16.806
0.14592	237.14	1.1775	17.087
0.14592	240.41	1.177	17.372
0.14592	243.67	1.1764	17.659
0.14592	246.94	1.1759	17.947
0.14592	250.2	1.1753	18.237
0.14592	253.47	1.1747	18.526
0.14592	256.73	1.1742	18.813
0.14592	260	1.1736	19.096
0.16122	100	1.1961	6.5711
0.16122	103.27	1.1958	6.7956
0.16122	106.53	1.1955	7.021
0.16122	109.8	1.1952	7.2471
0.16122	113.06	1.1949	7.474
0.16122	116.33	1.1946	7.7017
0.16122	119.59	1.1943	7.9302
0.16122	122.86	1.1939	8.1597
0.16122	126.12	1.1936	8.3902
0.16122	129.39	1.1933	8.6218
0.16122	132.65	1.1929	8.8544
0.16122	135.92	1.1926	9.0879
0.16122	139.18	1.1922	9.3225
0.16122	142.45	1.1919	9.558
0.16122	145.71	1.1915	9.7946
0.16122	148.98	1.1911	10.032
0.16122	152.24	1.1908	10.271
0.16122	155.51	1.1904	10.511
0.16122	158.78	1.19	10.752
0.16122	162.04	1.1896	10.995
0.16122	165.31	1.1892	11.238
0.16122	168.57	1.1888	11.483
0.16122	171.84	1.1884	11.729
0.16122	175.1	1.188	11.976
0.16122	178.37	1.1875	12.225
0.16122	181.63	1.1871	12.475
0.16122	184.9	1.1867	12.726
0.16122	188.16	1.1862	12.98
0.16122	191.43	1.1858	13.234
0.16122	194.69	1.1853	13.489
0.16122	197.96	1.1849	13.745
0.16122	201.22	1.1844	14.003
0.16122	204.49	1.1839	14.263
0.16122	207.76	1.1834	14.526
0.16122	211.02	1.183	14.791
0.16122	214.29	1.1825	15.057
0.16122	217.55	1.182	15.324
0.16122	220.82	1.1815	15.591
0.16122	224.08	1.1809	15.86
0.16122	227.35	1.1804	16.13
0.16122	230.61	1.1799	16.404
0.16122	233.88	1.1794	16.68
0.16122	237.14	1.1788	16.959
0.16122	240.41	1.1783	17.24
0.16122	243.67	1.1778	17.524
0.16122	246.94	1.1772	17.809
0.16122	250.2	1.1766	18.095
0.16122	253.47	1.1761	18.38
0.16122	256.73	1.1755	18.662
0.16122	260	1.1749	18.94
0.17653	100	1.1973	6.5234
0.17653	103.27	1.197	6.7463
0.17653	106.53	1.1967	6.9701
0.17653	109.8	1.1964	7.1946
0.17653	113.06	1.1961	7.4198
0.17653	116.33	1.1958	7.6459
0.17653	119.59	1.1955	7.8728
0.17653	122.86	1.1952	8.1007
0.17653	126.12	1.1948	8.3295
0.17653	129.39	1.1945	8.5594
0.17653	132.65	1.1942	8.7903
0.17653	135.92	1.1938	9.0222
0.17653	139.18	1.1935	9.2551
0.17653	142.45	1.1931	9.4889
0.17653	145.71	1.1928	9.7238
0.17653	148.98	1.1924	9.9598
0.17653	152.24	1.192	10.197
0.17653	155.51	1.1916	10.435
0.17653	158.78	1.1912	10.674
0.17653	162.04	1.1909	10.915
0.17653	165.31	1.1905	11.157
0.17653	168.57	1.1901	11.4
0.17653	171.84	1.1896	11.644
0.17653	175.1	1.1892	11.889
0.17653	178.37	1.1888	12.136
0.17653	181.63	1.1884	12.384
0.17653	184.9	1.1879	12.633
0.17653	188.16	1.1875	12.884
0.17653	191.43	1.1871	13.137
0.17653	194.69	1.1866	13.39
0.17653	197.96	1.1861	13.644
0.17653	201.22	1.1857	13.9
0.17653	204.49	1.1852	14.158
0.17653	207.76	1.1847	14.419
0.17653	211.02	1.1842	14.681
0.17653	214.29	1.1838	14.945
0.17653	217.55	1.1833	15.209
0.17653	220.82	1.1828	15.475
0.17653	224.08	1.1823	15.741
0.17653	227.35	1.1817	16.01
0.17653	230.61	1.1812	16.282
0.17653	233.88	1.1807	16.556
0.17653	237.14	1.1802	16.832
0.17653	240.41	1.1796	17.111
0.17653	243.67	1.1791	17.392
0.17653	246.94	1.1785	17.673
0.17653	250.2	1.178	17.955
0.17653	253.47	1.1774	18.235
0.17653	256.73	1.1768	18.513
0.17653	260	1.1763	18.786
0.19184	100	1.1985	6.4764
0.19184	103.27	1.1982	6.6977
0.19184	106.53	1.1979	6.9199
0.19184	109.8	1.1976	7.1428
0.19184	113.06	1.1973	7.3665
0.19184	116.33	1.197	7.591
0.19184	119.59	1.1967	7.8163
0.19184	122.86	1.1964	8.0426
0.19184	126.12	1.1961	8.2698
0.19184	129.39	1.1957	8.4981
0.19184	132.65	1.1954	8.7273
0.19184	135.92	1.1951	8.9575
0.19184	139.18	1.1947	9.1887
0.19184	142.45	1.1944	9.4209
0.19184	145.71	1.194	9.6541
0.19184	148.98	1.1936	9.8883
0.19184	152.24	1.1933	10.124
0.19184	155.51	1.1929	10.36
0.19184	158.78	1.1925	10.598
0.19184	162.04	1.1921	10.836
0.19184	165.31	1.1917	11.076
0.19184	168.57	1.1913	11.318
0.19184	171.84	1.1909	11.56
0.19184	175.1	1.1905	11.803
0.19184	178.37	1.1901	12.048
0.19184	181.63	1.1896	12.294
0.19184	184.9	1.1892	12.542
0.19184	188.16	1.1888	12.791
0.19184	191.43	1.1883	13.041
0.19184	194.69	1.1879	13.292
0.19184	197.96	1.1874	13.545
0.19184	201.22	1.187	13.799
0.19184	204.49	1.1865	14.055
0.19184	207.76	1.186	14.313
0.19184	211.02	1.1855	14.573
0.19184	214.29	1.1851	14.835
0.19184	217.55	1.1846	15.097
0.19184	220.82	1.1841	15.36
0.19184	224.08	1.1836	15.625
0.19184	227.35	1.183	15.893
0.19184	230.61	1.1825	16.162
0.19184	233.88	1.182	16.434
0.19184	237.14	1.1815	16.708
0.19184	240.41	1.1809	16.984
0.19184	243.67	1.1804	17.262
0.19184	246.94	1.1799	17.54
0.19184	250.2	1.1793	17.817
0.19184	253.47	1.1787	18.093
0.19184	256.73	1.1782	18.366
0.19184	260	1.1776	18.635
0.20714	100	1.1997	6.4301
0.20714	103.27	1.1994	6.6499
0.20714	106.53	1.1991	6.8705
0.20714	109.8	1.1989	7.0918
0.20714	113.06	1.1986	7.314
0.20714	116.33	1.1982	7.5369
0.20714	119.59	1.1979	7.7607
0.20714	122.86	1.1976	7.9853
0.20714	126.12	1.1973	8.211
0.20714	129.39	1.197	8.4376
0.20714	132.65	1.1966	8.6652
0.20714	135.92	1.1963	8.8938
0.20714	139.18	1.1959	9.1233
0.20714	142.45	1.1956	9.3538
0.20714	145.71	1.1952	9.5854
0.20714	148.98	1.1949	9.8179
0.20714	152.24	1.1945	10.052
0.20714	155.51	1.1941	10.286
0.20714	158.78	1.1937	10.522
0.20714	162.04	1.1933	10.759
0.20714	165.31	1.193	10.997
0.20714	168.57	1.1926	11.237
0.20714	171.84	1.1921	11.477
0.20714	175.1	1.1917	11.719
0.20714	178.37	1.1913	11.962
0.20714	181.63	1.1909	12.206
0.20714	184.9	1.1905	12.452
0.20714	188.16	1.19	12.699
0.20714	191.43	1.1896	12.947
0.20714	194.69	1.1891	13.196
0.20714	197.96	1.1887	13.447
0.20714	201.22	1.1882	13.699
0.20714	204.49	1.1878	13.953
0.20714	207.76	1.1873	14.209
0.20714	211.02	1.1868	14.467
0.20714	214.29	1.1863	14.726
0.20714	217.55	1.1858	14.986
0.20714	220.82	1.1854	15.248
0.20714	224.08	1.1849	15.511
0.20714	227.35	1.1843	15.777
0.20714	230.61	1.1838	16.045
0.20714	233.88	1.1833	16.314
0.20714	237.14	1.1828	16.586
0.20714	240.41	1.1823	16.859
0.20714	243.67	1.1817	17.134
0.20714	246.94	1.1812	17.408
0.20714	250.2	1.1806	17.681
0.20714	253.47	1.1801	17.953
0.20714	256.73	1.1795	18.221
0.20714	260	1.1789	18.485
0.22245	100	1.2009	6.3845
0.22245	103.27	1.2006	6.6028
0.22245	106.53	1.2003	6.8218
0.22245	109.8	1.2001	7.0416
0.22245	113.06	1.1998	7.2622
0.22245	116.33	1.1995	7.4836
0.22245	119.59	1.1991	7.7058
0.22245	122.86	1.1988	7.929
0.22245	126.12	1.1985	8.153
0.22245	129.39	1.1982	8.3781
0.22245	132.65	1.1978	8.6041
0.22245	135.92	1.1975	8.831
0.22245	139.18	1.1972	9.059
0.22245	142.45	1.1968	9.2878
0.22245	145.71	1.1965	9.5177
0.22245	148.98	1.1961	9.7486
0.22245	152.24	1.1957	9.9806
0.22245	155.51	1.1954	10.214
0.22245	158.78	1.195	10.448
0.22245	162.04	1.1946	10.683
0.22245	165.31	1.1942	10.92
0.22245	168.57	1.1938	11.157
0.22245	171.84	1.1934	11.396
0.22245	175.1	1.193	11.636
0.22245	178.37	1.1926	11.877
0.22245	181.63	1.1921	12.119
0.22245	184.9	1.1917	12.363
0.22245	188.16	1.1913	12.608
0.22245	191.43	1.1908	12.854
0.22245	194.69	1.1904	13.102
0.22245	197.96	1.19	13.351
0.22245	201.22	1.1895	13.601
0.22245	204.49	1.189	13.853
0.22245	207.76	1.1886	14.107
0.22245	211.02	1.1881	14.362
0.22245	214.29	1.1876	14.619
0.22245	217.55	1.1871	14.877
0.22245	220.82	1.1866	15.137
0.22245	224.08	1.1861	15.399
0.22245	227.35	1.1856	15.663
0.22245	230.61	1.1851	15.929
0.22245	233.88	1.1846	16.197
0.22245	237.14	1.1841	16.466
0.22245	240.41	1.1836	16.737
0.22245	243.67	1.183	17.007
0.22245	246.94	1.1825	17.278
0.22245	250.2	1.1819	17.548
0.22245	253.47	1.1814	17.815
0.22245	256.73	1.1808	18.079
0.22245	260	1.1803	18.338
0.23776	100	1.2021	6.3396
0.23776	103.27	1.2018	6.5563
0.23776	106.53	1.2015	6.7738
0.23776	109.8	1.2013	6.9921
0.23776	113.06	1.201	7.2112
0.23776	116.33	1.2007	7.4311
0.23776	119.59	1.2004	7.6518
0.23776	122.86	1.2	7.8734
0.23776	126.12	1.1997	8.0959
0.23776	129.39	1.1994	8.3194
0.23776	132.65	1.1991	8.5438
0.23776	135.92	1.1987	8.7692
0.23776	139.18	1.1984	8.9955
0.23776	142.45	1.198	9.2228
0.23776	145.71	1.1977	9.4511
0.23776	148.98	1.1973	9.6804
0.23776	152.24	1.1969	9.9107
0.23776	155.51	1.1966	10.142
0.23776	158.78	1.1962	10.375
0.23776	162.04	1.1958	10.608
0.23776	165.31	1.1954	10.843
0.23776	168.57	1.195	11.079
0.23776	171.84	1.1946	11.316
0.23776	175.1	1.1942	11.554
0.23776	178.37	1.1938	11.793
0.23776	181.63	1.1934	12.034
0.23776	184.9	1.193	12.276
0.23776	188.16	1.1925	12.519
0.23776	191.43	1.1921	12.763
0.23776	194.69	1.1917	13.009
0.23776	197.96	1.1912	13.256
0.23776	201.22	1.1908	13.505
0.23776	204.49	1.1903	13.755
0.23776	207.76	1.1898	14.006
0.23776	211.02	1.1894	14.259
0.23776	214.29	1.1889	14.514
0.23776	217.55	1.1884	14.77
0.23776	220.82	1.1879	15.029
0.23776	224.08	1.1874	15.289
0.23776	227.35	1.1869	15.551
0.23776	230.61	1.1864	15.816
0.23776	233.88	1.1859	16.081
0.23776	237.14	1.1854	16.348
0.23776	240.41	1.1849	16.616
0.23776	243.67	1.1843	16.883
0.23776	246.94	1.1838	17.15
0.23776	250.2	1.1832	17.416
0.23776	253.47	1.1827	17.679
0.23776	256.73	1.1821	17.939
0.23776	260	1.1816	18.193
0.25306	100	1.2033	6.2953
0.25306	103.27	1.203	6.5105
0.25306	106.53	1.2027	6.7265
0.25306	109.8	1.2025	6.9434
0.25306	113.06	1.2022	7.1609
0.25306	116.33	1.2019	7.3793
0.25306	119.59	1.2016	7.5986
0.25306	122.86	1.2012	7.8187
0.25306	126.12	1.2009	8.0397
0.25306	129.39	1.2006	8.2616
0.25306	132.65	1.2003	8.4845
0.25306	135.92	1.1999	8.7083
0.25306	139.18	1.1996	8.933
0.25306	142.45	1.1992	9.1587
0.25306	145.71	1.1989	9.3854
0.25306	148.98	1.1985	9.6131
0.25306	152.24	1.1982	9.8418
0.25306	155.51	1.1978	10.072
0.25306	158.78	1.1974	10.302
0.25306	162.04	1.197	10.534
0.25306	165.31	1.1967	10.767
0.25306	168.57	1.1963	11.002
0.25306	171.84	1.1959	11.237
0.25306	175.1	1.1955	11.473
0.25306	178.37	1.195	11.711
0.25306	181.63	1.1946	11.95
0.25306	184.9	1.1942	12.19
0.25306	188.16	1.1938	12.431
0.25306	191.43	1.1933	12.673
0.25306	194.69	1.1929	12.917
0.25306	197.96	1.1925	13.163
0.25306	201.22	1.192	13.41
0.25306	204.49	1.1916	13.658
0.25306	207.76	1.1911	13.907
0.25306	211.02	1.1906	14.158
0.25306	214.29	1.1902	14.41
0.25306	217.55	1.1897	14.665
0.25306	220.82	1.1892	14.922
0.25306	224.08	1.1887	15.181
0.25306	227.35	1.1882	15.441
0.25306	230.61	1.1877	15.704
0.25306	233.88	1.1872	15.967
0.25306	237.14	1.1867	16.232
0.25306	240.41	1.1861	16.497
0.25306	243.67	1.1856	16.761
0.25306	246.94	1.1851	17.025
0.25306	250.2	1.1845	17.286
0.25306	253.47	1.184	17.545
0.25306	256.73	1.1834	17.8
0.25306	260	1.1829	18.051
0.26837	100	1.2045	6.2516
0.26837	103.27	1.2042	6.4654
0.26837	106.53	1.2039	6.6799
0.26837	109.8	1.2036	6.8953
0.26837	113.06	1.2033	7.1114
0.26837	116.33	1.203	7.3283
0.26837	119.59	1.2027	7.5461
0.26837	122.86	1.2024	7.7647
0.26837	126.12	1.2021	7.9842
0.26837	129.39	1.2018	8.2047
0.26837	132.65	1.2015	8.426
0.26837	135.92	1.2011	8.6483
0.26837	139.18	1.2008	8.8715
0.26837	142.45	1.2005	9.0956
0.26837	145.71	1.2001	9.3207
0.26837	148.98	1.1997	9.5468
0.26837	152.24	1.1994	9.774
0.26837	155.51	1.199	10.002
0.26837	158.78	1.1986	10.231
0.26837	162.04	1.1983	10.462
0.26837	165.31	1.1979	10.693
0.26837	168.57	1.1975	10.925
0.26837	171.84	1.1971	11.159
0.26837	175.1	1.1967	11.394
0.26837	178.37	1.1963	11.63
0.26837	181.63	1.1959	11.867
0.26837	184.9	1.1954	12.105
0.26837	188.16	1.195	12.344
0.26837	191.43	1.1946	12.585
0.26837	194.69	1.1942	12.827
0.26837	197.96	1.1937	13.071
0.26837	201.22	1.1933	13.316
0.26837	204.49	1.1928	13.562
0.26837	207.76	1.1923	13.809
0.26837	211.02	1.1919	14.058
0.26837	214.29	1.1914	14.309
0.26837	217.55	1.1909	14.561
0.26837	220.82	1.1904	14.817
0.26837	224.08	1.19	15.074
0.26837	227.35	1.1895	15.333
0.26837	230.61	1.189	15.594
0.26837	233.88	1.1885	15.855
0.26837	237.14	1.1879	16.117
0.26837	240.41	1.1874	16.379
0.26837	243.67	1.1869	16.641
0.26837	246.94	1.1864	16.901
0.26837	250.2	1.1858	17.159
0.26837	253.47	1.1853	17.414
0.26837	256.73	1.1847	17.665
0.26837	260	1.1842	17.911
0.28367	100	1.2057	6.2086
0.28367	103.27	1.2054	6.4209
0.28367	106.53	1.2051	6.634
0.28367	109.8	1.2048	6.8479
0.28367	113.06	1.2045	7.0626
0.28367	116.33	1.2042	7.2781
0.28367	119.59	1.2039	7.4944
0.28367	122.86	1.2036	7.7116
0.28367	126.12	1.2033	7.9296
0.28367	129.39	1.203	8.1485
0.28367	132.65	1.2027	8.3683
0.28367	135.92	1.2023	8.5891
0.28367	139.18	1.202	8.8108
0.28367	142.45	1.2017	9.0334
0.28367	145.71	1.2013	9.257
0.28367	148.98	1.2009	9.4816
0.28367	152.24	1.2006	9.7071
0.28367	155.51	1.2002	9.9337
0.28367	158.78	1.1998	10.161
0.28367	162.04	1.1995	10.39
0.28367	165.31	1.1991	10.62
0.28367	168.57	1.1987	10.851
0.28367	171.84	1.1983	11.082
0.28367	175.1	1.1979	11.316
0.28367	178.37	1.1975	11.55
0.28367	181.63	1.1971	11.785
0.28367	184.9	1.1967	12.022
0.28367	188.16	1.1962	12.259
0.28367	191.43	1.1958	12.498
0.28367	194.69	1.1954	12.739
0.28367	197.96	1.1949	12.981
0.28367	201.22	1.1945	13.224
0.28367	204.49	1.194	13.468
0.28367	207.76	1.1936	13.713
0.28367	211.02	1.1931	13.96
0.28367	214.29	1.1927	14.208
0.28367	217.55	1.1922	14.459
0.28367	220.82	1.1917	14.713
0.28367	224.08	1.1912	14.969
0.28367	227.35	1.1907	15.226
0.28367	230.61	1.1902	15.485
0.28367	233.88	1.1897	15.745
0.28367	237.14	1.1892	16.004
0.28367	240.41	1.1887	16.264
0.28367	243.67	1.1882	16.522
0.28367	246.94	1.1877	16.779
0.28367	250.2	1.1871	17.033
0.28367	253.47	1.1866	17.284
0.28367	256.73	1.186	17.532
0.28367	260	1.1855	17.774
0.29898	100	1.2068	6.1661
0.29898	103.27	1.2066	6.377
0.29898	106.53	1.2063	6.5887
0.29898	109.8	1.206	6.8012
0.29898	113.06	1.2057	7.0145
0.29898	116.33	1.2054	7.2285
0.29898	119.59	1.2051	7.4435
0.29898	122.86	1.2048	7.6592
0.29898	126.12	1.2045	7.8757
0.29898	129.39	1.2042	8.0932
0.29898	132.65	1.2039	8.3115
0.29898	135.92	1.2035	8.5308
0.29898	139.18	1.2032	8.751
0.29898	142.45	1.2028	8.9721
0.29898	145.71	1.2025	9.1942
0.29898	148.98	1.2021	9.4172
0.29898	152.24	1.2018	9.6412
0.29898	155.51	1.2014	9.8663
0.29898	158.78	1.2011	10.092
0.29898	162.04	1.2007	10.319
0.29898	165.31	1.2003	10.548
0.29898	168.57	1.1999	10.777
0.29898	171.84	1.1995	11.007
0.29898	175.1	1.1991	11.238
0.29898	178.37	1.1987	11.471
0.29898	181.63	1.1983	11.705
0.29898	184.9	1.1979	11.94
0.29898	188.16	1.1975	12.175
0.29898	191.43	1.197	12.412
0.29898	194.69	1.1966	12.651
0.29898	197.96	1.1962	12.892
0.29898	201.22	1.1957	13.133
0.29898	204.49	1.1953	13.375
0.29898	207.76	1.1948	13.618
0.29898	211.02	1.1944	13.863
0.29898	214.29	1.1939	14.11
0.29898	217.55	1.1934	14.359
0.29898	220.82	1.193	14.611
0.29898	224.08	1.1925	14.865
0.29898	227.35	1.192	15.121
0.29898	230.61	1.1915	15.378
0.29898	233.88	1.191	15.635
0.29898	237.14	1.1905	15.893
0.29898	240.41	1.19	16.15
0.29898	243.67	1.1894	16.405
0.29898	246.94	1.1889	16.659
0.29898	250.2	1.1884	16.91
0.29898	253.47	1.1879	17.158
0.29898	256.73	1.1873	17.401
0.29898	260	1.1868	17.64
0.31429	100	1.208	6.1243
0.31429	103.27	1.2077	6.3338
0.31429	106.53	1.2074	6.5441
0.31429	109.8	1.2072	6.7552
0.31429	113.06	1.2069	6.967
0.31429	116.33	1.2066	7.1797
0.31429	119.59	1.2063	7.3932
0.31429	122.86	1.206	7.6075
0.31429	126.12	1.2057	7.8226
0.31429	129.39	1.2054	8.0386
0.31429	132.65	1.205	8.2555
0.31429	135.92	1.2047	8.4733
0.31429	139.18	1.2044	8.692
0.31429	142.45	1.204	8.9117
0.31429	145.71	1.2037	9.1323
0.31429	148.98	1.2033	9.3538
0.31429	152.24	1.203	9.5763
0.31429	155.51	1.2026	9.7998
0.31429	158.78	1.2023	10.024
0.31429	162.04	1.2019	10.25
0.31429	165.31	1.2015	10.476
0.31429	168.57	1.2011	10.704
0.31429	171.84	1.2007	10.933
0.31429	175.1	1.2003	11.162
0.31429	178.37	1.1999	11.394
0.31429	181.63	1.1995	11.626
0.31429	184.9	1.1991	11.859
0.31429	188.16	1.1987	12.092
0.31429	191.43	1.1983	12.328
0.31429	194.69	1.1978	12.565
0.31429	197.96	1.1974	12.804
0.31429	201.22	1.197	13.044
0.31429	204.49	1.1965	13.284
0.31429	207.76	1.1961	13.525
0.31429	211.02	1.1956	13.768
0.31429	214.29	1.1951	14.013
0.31429	217.55	1.1947	14.26
0.31429	220.82	1.1942	14.511
0.31429	224.08	1.1937	14.763
0.31429	227.35	1.1932	15.017
0.31429	230.61	1.1927	15.272
0.31429	233.88	1.1922	15.528
0.31429	237.14	1.1917	15.783
0.31429	240.41	1.1912	16.037
0.31429	243.67	1.1907	16.29
0.31429	246.94	1.1902	16.541
0.31429	250.2	1.1897	16.789
0.31429	253.47	1.1891	17.033
0.31429	256.73	1.1886	17.273
0.31429	260	1.1881	17.508
0.32959	100	1.2092	6.083
0.32959	103.27	1.2089	6.2912
0.32959	106.53	1.2086	6.5001
0.32959	109.8	1.2083	6.7098
0.32959	113.06	1.208	6.9203
0.32959	116.33	1.2078	7.1315
0.32959	119.59	1.2075	7.3437
0.32959	122.86	1.2072	7.5566
0.32959	126.12	1.2068	7.7703
0.32959	129.39	1.2065	7.9849
0.32959	132.65	1.2062	8.2003
0.32959	135.92	1.2059	8.4167
0.32959	139.18	1.2056	8.6339
0.32959	142.45	1.2052	8.8521
0.32959	145.71	1.2049	9.0712
0.32959	148.98	1.2045	9.2913
0.32959	152.24	1.2042	9.5123
0.32959	155.51	1.2038	9.7343
0.32959	158.78	1.2034	9.9573
0.32959	162.04	1.2031	10.181
0.32959	165.31	1.2027	10.406
0.32959	168.57	1.2023	10.632
