Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.34	150	1.263	11.123
0.34	152.65	1.2626	11.34
0.34	155.31	1.2622	11.559
0.34	157.96	1.2619	11.778
0.34	160.61	1.2614	11.998
0.34	163.27	1.261	12.219
0.34	165.92	1.2606	12.441
0.34	168.57	1.2602	12.665
0.34	171.22	1.2598	12.889
0.34	173.88	1.2594	13.115
0.34	176.53	1.2589	13.342
0.34	179.18	1.2585	13.57
0.34	181.84	1.2581	13.8
0.34	184.49	1.2576	14.03
0.34	187.14	1.2572	14.262
0.34	189.8	1.2567	14.494
0.34	192.45	1.2562	14.728
0.34	195.1	1.2558	14.964
0.34	197.76	1.2553	15.2
0.34	200.41	1.2548	15.438
0.34	203.06	1.2543	15.678
0.34	205.71	1.2538	15.919
0.34	208.37	1.2533	16.161
0.34	211.02	1.2528	16.405
0.34	213.67	1.2523	16.65
0.34	216.33	1.2518	16.896
0.34	218.98	1.2513	17.144
0.34	221.63	1.2508	17.394
0.34	224.29	1.2503	17.645
0.34	226.94	1.2497	17.897
0.34	229.59	1.2492	18.151
0.34	232.24	1.2486	18.407
0.34	234.9	1.2481	18.665
0.34	237.55	1.2475	18.924
0.34	240.2	1.247	19.185
0.34	242.86	1.2464	19.448
0.34	245.51	1.2458	19.713
0.34	248.16	1.2453	19.979
0.34	250.82	1.2447	20.247
0.34	253.47	1.2441	20.517
0.34	256.12	1.2435	20.788
0.34	258.78	1.2429	21.062
0.34	261.43	1.2423	21.337
0.34	264.08	1.2417	21.615
0.34	266.73	1.2411	21.894
0.34	269.39	1.2404	22.176
0.34	272.04	1.2398	22.459
0.34	274.69	1.2392	22.745
0.34	277.35	1.2385	23.033
0.34	280	1.2379	23.324
0.34735	150	1.2637	11.084
0.34735	152.65	1.2633	11.3
0.34735	155.31	1.2629	11.518
0.34735	157.96	1.2625	11.736
0.34735	160.61	1.2621	11.955
0.34735	163.27	1.2617	12.176
0.34735	165.92	1.2613	12.397
0.34735	168.57	1.2609	12.619
0.34735	171.22	1.2605	12.843
0.34735	173.88	1.26	13.068
0.34735	176.53	1.2596	13.294
0.34735	179.18	1.2592	13.521
0.34735	181.84	1.2587	13.75
0.34735	184.49	1.2583	13.979
0.34735	187.14	1.2578	14.21
0.34735	189.8	1.2574	14.442
0.34735	192.45	1.2569	14.675
0.34735	195.1	1.2564	14.909
0.34735	197.76	1.256	15.145
0.34735	200.41	1.2555	15.382
0.34735	203.06	1.255	15.62
0.34735	205.71	1.2545	15.86
0.34735	208.37	1.254	16.101
0.34735	211.02	1.2535	16.344
0.34735	213.67	1.253	16.588
0.34735	216.33	1.2525	16.834
0.34735	218.98	1.252	17.081
0.34735	221.63	1.2515	17.329
0.34735	224.29	1.2509	17.579
0.34735	226.94	1.2504	17.83
0.34735	229.59	1.2499	18.083
0.34735	232.24	1.2493	18.338
0.34735	234.9	1.2488	18.594
0.34735	237.55	1.2482	18.853
0.34735	240.2	1.2477	19.112
0.34735	242.86	1.2471	19.374
0.34735	245.51	1.2465	19.637
0.34735	248.16	1.246	19.902
0.34735	250.82	1.2454	20.169
0.34735	253.47	1.2448	20.438
0.34735	256.12	1.2442	20.708
0.34735	258.78	1.2436	20.98
0.34735	261.43	1.243	21.254
0.34735	264.08	1.2424	21.53
0.34735	266.73	1.2418	21.808
0.34735	269.39	1.2412	22.089
0.34735	272.04	1.2405	22.371
0.34735	274.69	1.2399	22.655
0.34735	277.35	1.2393	22.942
0.34735	280	1.2386	23.231
0.35469	150	1.2643	11.045
0.35469	152.65	1.2639	11.26
0.35469	155.31	1.2636	11.477
0.35469	157.96	1.2632	11.695
0.35469	160.61	1.2628	11.913
0.35469	163.27	1.2624	12.133
0.35469	165.92	1.2619	12.353
0.35469	168.57	1.2615	12.575
0.35469	171.22	1.2611	12.798
0.35469	173.88	1.2607	13.022
0.35469	176.53	1.2603	13.247
0.35469	179.18	1.2598	13.473
0.35469	181.84	1.2594	13.701
0.35469	184.49	1.2589	13.929
0.35469	187.14	1.2585	14.159
0.35469	189.8	1.258	14.39
0.35469	192.45	1.2576	14.622
0.35469	195.1	1.2571	14.855
0.35469	197.76	1.2566	15.09
0.35469	200.41	1.2562	15.326
0.35469	203.06	1.2557	15.564
0.35469	205.71	1.2552	15.802
0.35469	208.37	1.2547	16.043
0.35469	211.02	1.2542	16.284
0.35469	213.67	1.2537	16.527
0.35469	216.33	1.2532	16.772
0.35469	218.98	1.2527	17.018
0.35469	221.63	1.2522	17.265
0.35469	224.29	1.2516	17.514
0.35469	226.94	1.2511	17.764
0.35469	229.59	1.2506	18.016
0.35469	232.24	1.25	18.269
0.35469	234.9	1.2495	18.525
0.35469	237.55	1.2489	18.782
0.35469	240.2	1.2484	19.04
0.35469	242.86	1.2478	19.301
0.35469	245.51	1.2472	19.563
0.35469	248.16	1.2467	19.826
0.35469	250.82	1.2461	20.092
0.35469	253.47	1.2455	20.359
0.35469	256.12	1.2449	20.628
0.35469	258.78	1.2443	20.899
0.35469	261.43	1.2437	21.172
0.35469	264.08	1.2431	21.447
0.35469	266.73	1.2425	21.723
0.35469	269.39	1.2419	22.002
0.35469	272.04	1.2412	22.283
0.35469	274.69	1.2406	22.566
0.35469	277.35	1.24	22.851
0.35469	280	1.2393	23.139
0.36204	150	1.265	11.006
0.36204	152.65	1.2646	11.221
0.36204	155.31	1.2642	11.437
0.36204	157.96	1.2638	11.654
0.36204	160.61	1.2634	11.871
0.36204	163.27	1.263	12.09
0.36204	165.92	1.2626	12.309
0.36204	168.57	1.2622	12.53
0.36204	171.22	1.2618	12.752
0.36204	173.88	1.2613	12.975
0.36204	176.53	1.2609	13.2
0.36204	179.18	1.2605	13.425
0.36204	181.84	1.26	13.652
0.36204	184.49	1.2596	13.88
0.36204	187.14	1.2591	14.108
0.36204	189.8	1.2587	14.338
0.36204	192.45	1.2582	14.57
0.36204	195.1	1.2578	14.802
0.36204	197.76	1.2573	15.036
0.36204	200.41	1.2568	15.271
0.36204	203.06	1.2563	15.507
0.36204	205.71	1.2559	15.745
0.36204	208.37	1.2554	15.984
0.36204	211.02	1.2549	16.225
0.36204	213.67	1.2544	16.467
0.36204	216.33	1.2539	16.71
0.36204	218.98	1.2534	16.955
0.36204	221.63	1.2528	17.201
0.36204	224.29	1.2523	17.449
0.36204	226.94	1.2518	17.698
0.36204	229.59	1.2513	17.949
0.36204	232.24	1.2507	18.201
0.36204	234.9	1.2502	18.455
0.36204	237.55	1.2496	18.711
0.36204	240.2	1.2491	18.969
0.36204	242.86	1.2485	19.228
0.36204	245.51	1.2479	19.489
0.36204	248.16	1.2474	19.751
0.36204	250.82	1.2468	20.015
0.36204	253.47	1.2462	20.281
0.36204	256.12	1.2456	20.549
0.36204	258.78	1.245	20.819
0.36204	261.43	1.2444	21.09
0.36204	264.08	1.2438	21.364
0.36204	266.73	1.2432	21.639
0.36204	269.39	1.2426	21.916
0.36204	272.04	1.242	22.196
0.36204	274.69	1.2413	22.478
0.36204	277.35	1.2407	22.761
0.36204	280	1.2401	23.047
0.36939	150	1.2656	10.968
0.36939	152.65	1.2652	11.182
0.36939	155.31	1.2648	11.397
0.36939	157.96	1.2645	11.613
0.36939	160.61	1.2641	11.83
0.36939	163.27	1.2637	12.047
0.36939	165.92	1.2633	12.266
0.36939	168.57	1.2628	12.486
0.36939	171.22	1.2624	12.707
0.36939	173.88	1.262	12.93
0.36939	176.53	1.2616	13.153
0.36939	179.18	1.2611	13.378
0.36939	181.84	1.2607	13.603
0.36939	184.49	1.2603	13.83
0.36939	187.14	1.2598	14.058
0.36939	189.8	1.2594	14.287
0.36939	192.45	1.2589	14.517
0.36939	195.1	1.2584	14.749
0.36939	197.76	1.258	14.982
0.36939	200.41	1.2575	15.216
0.36939	203.06	1.257	15.451
0.36939	205.71	1.2565	15.688
0.36939	208.37	1.256	15.926
0.36939	211.02	1.2556	16.166
0.36939	213.67	1.2551	16.407
0.36939	216.33	1.2545	16.649
0.36939	218.98	1.254	16.893
0.36939	221.63	1.2535	17.138
0.36939	224.29	1.253	17.385
0.36939	226.94	1.2525	17.633
0.36939	229.59	1.2519	17.882
0.36939	232.24	1.2514	18.134
0.36939	234.9	1.2509	18.387
0.36939	237.55	1.2503	18.641
0.36939	240.2	1.2498	18.898
0.36939	242.86	1.2492	19.156
0.36939	245.51	1.2486	19.415
0.36939	248.16	1.2481	19.677
0.36939	250.82	1.2475	19.94
0.36939	253.47	1.2469	20.204
0.36939	256.12	1.2463	20.471
0.36939	258.78	1.2457	20.739
0.36939	261.43	1.2451	21.009
0.36939	264.08	1.2445	21.282
0.36939	266.73	1.2439	21.556
0.36939	269.39	1.2433	21.832
0.36939	272.04	1.2427	22.11
0.36939	274.69	1.2421	22.39
0.36939	277.35	1.2414	22.672
0.36939	280	1.2408	22.957
0.37673	150	1.2663	10.93
0.37673	152.65	1.2659	11.143
0.37673	155.31	1.2655	11.357
0.37673	157.96	1.2651	11.572
0.37673	160.61	1.2647	11.788
0.37673	163.27	1.2643	12.005
0.37673	165.92	1.2639	12.223
0.37673	168.57	1.2635	12.442
0.37673	171.22	1.2631	12.663
0.37673	173.88	1.2627	12.884
0.37673	176.53	1.2622	13.107
0.37673	179.18	1.2618	13.33
0.37673	181.84	1.2614	13.555
0.37673	184.49	1.2609	13.781
0.37673	187.14	1.2605	14.008
0.37673	189.8	1.26	14.236
0.37673	192.45	1.2596	14.466
0.37673	195.1	1.2591	14.696
0.37673	197.76	1.2586	14.928
0.37673	200.41	1.2582	15.161
0.37673	203.06	1.2577	15.396
0.37673	205.71	1.2572	15.631
0.37673	208.37	1.2567	15.869
0.37673	211.02	1.2562	16.107
0.37673	213.67	1.2557	16.347
0.37673	216.33	1.2552	16.589
0.37673	218.98	1.2547	16.831
0.37673	221.63	1.2542	17.075
0.37673	224.29	1.2537	17.321
0.37673	226.94	1.2532	17.568
0.37673	229.59	1.2526	17.816
0.37673	232.24	1.2521	18.067
0.37673	234.9	1.2515	18.319
0.37673	237.55	1.251	18.572
0.37673	240.2	1.2505	18.827
0.37673	242.86	1.2499	19.084
0.37673	245.51	1.2493	19.342
0.37673	248.16	1.2488	19.603
0.37673	250.82	1.2482	19.864
0.37673	253.47	1.2476	20.128
0.37673	256.12	1.247	20.393
0.37673	258.78	1.2464	20.66
0.37673	261.43	1.2458	20.929
0.37673	264.08	1.2452	21.2
0.37673	266.73	1.2446	21.473
0.37673	269.39	1.244	21.747
0.37673	272.04	1.2434	22.024
0.37673	274.69	1.2428	22.303
0.37673	277.35	1.2421	22.584
0.37673	280	1.2415	22.867
0.38408	150	1.2669	10.892
0.38408	152.65	1.2665	11.104
0.38408	155.31	1.2661	11.318
0.38408	157.96	1.2657	11.532
0.38408	160.61	1.2654	11.747
0.38408	163.27	1.265	11.963
0.38408	165.92	1.2646	12.181
0.38408	168.57	1.2641	12.399
0.38408	171.22	1.2637	12.618
0.38408	173.88	1.2633	12.839
0.38408	176.53	1.2629	13.061
0.38408	179.18	1.2625	13.284
0.38408	181.84	1.262	13.508
0.38408	184.49	1.2616	13.733
0.38408	187.14	1.2611	13.959
0.38408	189.8	1.2607	14.186
0.38408	192.45	1.2602	14.414
0.38408	195.1	1.2598	14.644
0.38408	197.76	1.2593	14.875
0.38408	200.41	1.2588	15.107
0.38408	203.06	1.2584	15.34
0.38408	205.71	1.2579	15.575
0.38408	208.37	1.2574	15.812
0.38408	211.02	1.2569	16.049
0.38408	213.67	1.2564	16.288
0.38408	216.33	1.2559	16.528
0.38408	218.98	1.2554	16.77
0.38408	221.63	1.2549	17.013
0.38408	224.29	1.2544	17.258
0.38408	226.94	1.2538	17.504
0.38408	229.59	1.2533	17.751
0.38408	232.24	1.2528	18
0.38408	234.9	1.2522	18.251
0.38408	237.55	1.2517	18.503
0.38408	240.2	1.2511	18.757
0.38408	242.86	1.2506	19.013
0.38408	245.51	1.25	19.27
0.38408	248.16	1.2495	19.529
0.38408	250.82	1.2489	19.79
0.38408	253.47	1.2483	20.052
0.38408	256.12	1.2477	20.316
0.38408	258.78	1.2471	20.582
0.38408	261.43	1.2465	20.85
0.38408	264.08	1.2459	21.119
0.38408	266.73	1.2453	21.391
0.38408	269.39	1.2447	21.664
0.38408	272.04	1.2441	21.939
0.38408	274.69	1.2435	22.217
0.38408	277.35	1.2429	22.496
0.38408	280	1.2422	22.778
0.39143	150	1.2675	10.854
0.39143	152.65	1.2672	11.066
0.39143	155.31	1.2668	11.279
0.39143	157.96	1.2664	11.492
0.39143	160.61	1.266	11.707
0.39143	163.27	1.2656	11.922
0.39143	165.92	1.2652	12.138
0.39143	168.57	1.2648	12.356
0.39143	171.22	1.2644	12.574
0.39143	173.88	1.264	12.794
0.39143	176.53	1.2635	13.015
0.39143	179.18	1.2631	13.237
0.39143	181.84	1.2627	13.46
0.39143	184.49	1.2622	13.684
0.39143	187.14	1.2618	13.91
0.39143	189.8	1.2613	14.136
0.39143	192.45	1.2609	14.363
0.39143	195.1	1.2604	14.592
0.39143	197.76	1.26	14.822
0.39143	200.41	1.2595	15.053
0.39143	203.06	1.259	15.286
0.39143	205.71	1.2585	15.52
0.39143	208.37	1.2581	15.755
0.39143	211.02	1.2576	15.992
0.39143	213.67	1.2571	16.23
0.39143	216.33	1.2566	16.469
0.39143	218.98	1.2561	16.709
0.39143	221.63	1.2556	16.951
0.39143	224.29	1.255	17.195
0.39143	226.94	1.2545	17.44
0.39143	229.59	1.254	17.686
0.39143	232.24	1.2535	17.934
0.39143	234.9	1.2529	18.184
0.39143	237.55	1.2524	18.435
0.39143	240.2	1.2518	18.688
0.39143	242.86	1.2513	18.943
0.39143	245.51	1.2507	19.199
0.39143	248.16	1.2502	19.456
0.39143	250.82	1.2496	19.716
0.39143	253.47	1.249	19.977
0.39143	256.12	1.2484	20.24
0.39143	258.78	1.2478	20.504
0.39143	261.43	1.2472	20.771
0.39143	264.08	1.2466	21.039
0.39143	266.73	1.246	21.309
0.39143	269.39	1.2454	21.581
0.39143	272.04	1.2448	21.855
0.39143	274.69	1.2442	22.131
0.39143	277.35	1.2436	22.409
0.39143	280	1.2429	22.69
0.39878	150	1.2682	10.817
0.39878	152.65	1.2678	11.028
0.39878	155.31	1.2674	11.24
0.39878	157.96	1.267	11.453
0.39878	160.61	1.2666	11.666
0.39878	163.27	1.2662	11.881
0.39878	165.92	1.2658	12.096
0.39878	168.57	1.2654	12.313
0.39878	171.22	1.265	12.531
0.39878	173.88	1.2646	12.75
0.39878	176.53	1.2642	12.97
0.39878	179.18	1.2638	13.191
0.39878	181.84	1.2633	13.413
0.39878	184.49	1.2629	13.636
0.39878	187.14	1.2624	13.861
0.39878	189.8	1.262	14.086
0.39878	192.45	1.2615	14.313
0.39878	195.1	1.2611	14.541
0.39878	197.76	1.2606	14.77
0.39878	200.41	1.2602	15
0.39878	203.06	1.2597	15.231
0.39878	205.71	1.2592	15.464
0.39878	208.37	1.2587	15.699
0.39878	211.02	1.2582	15.934
0.39878	213.67	1.2577	16.171
0.39878	216.33	1.2572	16.41
0.39878	218.98	1.2567	16.649
0.39878	221.63	1.2562	16.89
0.39878	224.29	1.2557	17.133
0.39878	226.94	1.2552	17.376
0.39878	229.59	1.2547	17.622
0.39878	232.24	1.2541	17.869
0.39878	234.9	1.2536	18.117
0.39878	237.55	1.2531	18.367
0.39878	240.2	1.2525	18.619
0.39878	242.86	1.252	18.873
0.39878	245.51	1.2514	19.128
0.39878	248.16	1.2508	19.384
0.39878	250.82	1.2503	19.642
0.39878	253.47	1.2497	19.902
0.39878	256.12	1.2491	20.164
0.39878	258.78	1.2485	20.427
0.39878	261.43	1.2479	20.692
0.39878	264.08	1.2474	20.959
0.39878	266.73	1.2467	21.228
0.39878	269.39	1.2461	21.499
0.39878	272.04	1.2455	21.772
0.39878	274.69	1.2449	22.046
0.39878	277.35	1.2443	22.323
0.39878	280	1.2437	22.602
0.40612	150	1.2688	10.78
0.40612	152.65	1.2684	10.99
0.40612	155.31	1.2681	11.202
0.40612	157.96	1.2677	11.413
0.40612	160.61	1.2673	11.626
0.40612	163.27	1.2669	11.84
0.40612	165.92	1.2665	12.055
0.40612	168.57	1.2661	12.271
0.40612	171.22	1.2657	12.488
0.40612	173.88	1.2653	12.706
0.40612	176.53	1.2648	12.925
0.40612	179.18	1.2644	13.145
0.40612	181.84	1.264	13.366
0.40612	184.49	1.2635	13.589
0.40612	187.14	1.2631	13.812
0.40612	189.8	1.2627	14.037
0.40612	192.45	1.2622	14.263
0.40612	195.1	1.2617	14.489
0.40612	197.76	1.2613	14.718
0.40612	200.41	1.2608	14.947
0.40612	203.06	1.2603	15.178
0.40612	205.71	1.2599	15.41
0.40612	208.37	1.2594	15.643
0.40612	211.02	1.2589	15.878
0.40612	213.67	1.2584	16.114
0.40612	216.33	1.2579	16.351
0.40612	218.98	1.2574	16.589
0.40612	221.63	1.2569	16.829
0.40612	224.29	1.2564	17.071
0.40612	226.94	1.2559	17.314
0.40612	229.59	1.2553	17.558
0.40612	232.24	1.2548	17.804
0.40612	234.9	1.2543	18.051
0.40612	237.55	1.2537	18.3
0.40612	240.2	1.2532	18.551
0.40612	242.86	1.2526	18.803
0.40612	245.51	1.2521	19.057
0.40612	248.16	1.2515	19.313
0.40612	250.82	1.251	19.57
0.40612	253.47	1.2504	19.828
0.40612	256.12	1.2498	20.089
0.40612	258.78	1.2492	20.351
0.40612	261.43	1.2486	20.615
0.40612	264.08	1.2481	20.88
0.40612	266.73	1.2475	21.148
0.40612	269.39	1.2468	21.417
0.40612	272.04	1.2462	21.689
0.40612	274.69	1.2456	21.962
0.40612	277.35	1.245	22.238
0.40612	280	1.2444	22.515
0.41347	150	1.2695	10.743
0.41347	152.65	1.2691	10.953
0.41347	155.31	1.2687	11.163
0.41347	157.96	1.2683	11.374
0.41347	160.61	1.2679	11.586
0.41347	163.27	1.2675	11.799
0.41347	165.92	1.2671	12.013
0.41347	168.57	1.2667	12.228
0.41347	171.22	1.2663	12.445
0.41347	173.88	1.2659	12.662
0.41347	176.53	1.2655	12.88
0.41347	179.18	1.2651	13.1
0.41347	181.84	1.2646	13.32
0.41347	184.49	1.2642	13.542
0.41347	187.14	1.2638	13.764
0.41347	189.8	1.2633	13.988
0.41347	192.45	1.2629	14.213
0.41347	195.1	1.2624	14.439
0.41347	197.76	1.2619	14.666
0.41347	200.41	1.2615	14.894
0.41347	203.06	1.261	15.124
0.41347	205.71	1.2605	15.355
0.41347	208.37	1.2601	15.588
0.41347	211.02	1.2596	15.821
0.41347	213.67	1.2591	16.056
0.41347	216.33	1.2586	16.293
0.41347	218.98	1.2581	16.53
0.41347	221.63	1.2576	16.769
0.41347	224.29	1.2571	17.01
0.41347	226.94	1.2565	17.251
0.41347	229.59	1.256	17.495
0.41347	232.24	1.2555	17.739
0.41347	234.9	1.255	17.986
0.41347	237.55	1.2544	18.234
0.41347	240.2	1.2539	18.483
0.41347	242.86	1.2533	18.735
0.41347	245.51	1.2528	18.987
0.41347	248.16	1.2522	19.242
0.41347	250.82	1.2517	19.497
0.41347	253.47	1.2511	19.755
0.41347	256.12	1.2505	20.014
0.41347	258.78	1.2499	20.275
0.41347	261.43	1.2493	20.538
0.41347	264.08	1.2488	20.802
0.41347	266.73	1.2482	21.069
0.41347	269.39	1.2475	21.337
0.41347	272.04	1.2469	21.607
0.41347	274.69	1.2463	21.879
0.41347	277.35	1.2457	22.153
0.41347	280	1.2451	22.429
0.42082	150	1.2701	10.707
0.42082	152.65	1.2697	10.916
0.42082	155.31	1.2693	11.125
0.42082	157.96	1.269	11.336
0.42082	160.61	1.2686	11.547
0.42082	163.27	1.2682	11.759
0.42082	165.92	1.2678	11.972
0.42082	168.57	1.2674	12.186
0.42082	171.22	1.267	12.402
0.42082	173.88	1.2665	12.618
0.42082	176.53	1.2661	12.836
0.42082	179.18	1.2657	13.055
0.42082	181.84	1.2653	13.274
0.42082	184.49	1.2648	13.495
0.42082	187.14	1.2644	13.717
0.42082	189.8	1.264	13.939
0.42082	192.45	1.2635	14.163
0.42082	195.1	1.2631	14.388
0.42082	197.76	1.2626	14.615
0.42082	200.41	1.2621	14.842
0.42082	203.06	1.2617	15.071
0.42082	205.71	1.2612	15.301
0.42082	208.37	1.2607	15.533
0.42082	211.02	1.2602	15.765
0.42082	213.67	1.2597	16
0.42082	216.33	1.2592	16.235
0.42082	218.98	1.2587	16.471
0.42082	221.63	1.2582	16.709
0.42082	224.29	1.2577	16.949
0.42082	226.94	1.2572	17.189
0.42082	229.59	1.2567	17.432
0.42082	232.24	1.2562	17.676
0.42082	234.9	1.2556	17.921
0.42082	237.55	1.2551	18.168
0.42082	240.2	1.2546	18.416
0.42082	242.86	1.254	18.666
0.42082	245.51	1.2535	18.918
0.42082	248.16	1.2529	19.171
0.42082	250.82	1.2523	19.426
0.42082	253.47	1.2518	19.682
0.42082	256.12	1.2512	19.94
0.42082	258.78	1.2506	20.2
0.42082	261.43	1.25	20.461
0.42082	264.08	1.2494	20.725
0.42082	266.73	1.2489	20.99
0.42082	269.39	1.2483	21.257
0.42082	272.04	1.2476	21.525
0.42082	274.69	1.247	21.796
0.42082	277.35	1.2464	22.069
0.42082	280	1.2458	22.344
0.42816	150	1.2707	10.671
0.42816	152.65	1.2704	10.879
0.42816	155.31	1.27	11.088
0.42816	157.96	1.2696	11.297
0.42816	160.61	1.2692	11.508
0.42816	163.27	1.2688	11.719
0.42816	165.92	1.2684	11.931
0.42816	168.57	1.268	12.145
0.42816	171.22	1.2676	12.359
0.42816	173.88	1.2672	12.575
0.42816	176.53	1.2668	12.792
0.42816	179.18	1.2663	13.01
0.42816	181.84	1.2659	13.229
0.42816	184.49	1.2655	13.448
0.42816	187.14	1.2651	13.669
0.42816	189.8	1.2646	13.891
0.42816	192.45	1.2642	14.114
0.42816	195.1	1.2637	14.338
0.42816	197.76	1.2633	14.564
0.42816	200.41	1.2628	14.79
0.42816	203.06	1.2623	15.018
0.42816	205.71	1.2619	15.248
0.42816	208.37	1.2614	15.478
0.42816	211.02	1.2609	15.71
0.42816	213.67	1.2604	15.943
0.42816	216.33	1.2599	16.177
0.42816	218.98	1.2594	16.413
0.42816	221.63	1.2589	16.65
0.42816	224.29	1.2584	16.888
0.42816	226.94	1.2579	17.128
0.42816	229.59	1.2574	17.369
0.42816	232.24	1.2568	17.612
0.42816	234.9	1.2563	17.856
0.42816	237.55	1.2558	18.102
0.42816	240.2	1.2552	18.35
0.42816	242.86	1.2547	18.599
0.42816	245.51	1.2541	18.849
0.42816	248.16	1.2536	19.101
0.42816	250.82	1.253	19.355
0.42816	253.47	1.2525	19.61
0.42816	256.12	1.2519	19.867
0.42816	258.78	1.2513	20.125
0.42816	261.43	1.2507	20.386
0.42816	264.08	1.2501	20.648
0.42816	266.73	1.2495	20.912
0.42816	269.39	1.2489	21.177
0.42816	272.04	1.2483	21.445
0.42816	274.69	1.2477	21.714
0.42816	277.35	1.2471	21.986
0.42816	280	1.2465	22.259
0.43551	150	1.2714	10.635
0.43551	152.65	1.271	10.842
0.43551	155.31	1.2706	11.05
0.43551	157.96	1.2702	11.259
0.43551	160.61	1.2698	11.469
0.43551	163.27	1.2694	11.679
0.43551	165.92	1.269	11.891
0.43551	168.57	1.2686	12.104
0.43551	171.22	1.2682	12.317
0.43551	173.88	1.2678	12.532
0.43551	176.53	1.2674	12.748
0.43551	179.18	1.267	12.965
0.43551	181.84	1.2666	13.183
0.43551	184.49	1.2661	13.402
0.43551	187.14	1.2657	13.622
0.43551	189.8	1.2653	13.843
0.43551	192.45	1.2648	14.065
0.43551	195.1	1.2644	14.289
0.43551	197.76	1.2639	14.513
0.43551	200.41	1.2634	14.739
0.43551	203.06	1.263	14.966
0.43551	205.71	1.2625	15.195
0.43551	208.37	1.262	15.424
0.43551	211.02	1.2616	15.655
0.43551	213.67	1.2611	15.887
0.43551	216.33	1.2606	16.121
0.43551	218.98	1.2601	16.355
0.43551	221.63	1.2596	16.591
0.43551	224.29	1.2591	16.828
0.43551	226.94	1.2586	17.067
0.43551	229.59	1.258	17.307
0.43551	232.24	1.2575	17.549
0.43551	234.9	1.257	17.792
0.43551	237.55	1.2565	18.037
0.43551	240.2	1.2559	18.284
0.43551	242.86	1.2554	18.531
0.43551	245.51	1.2548	18.781
0.43551	248.16	1.2543	19.032
0.43551	250.82	1.2537	19.284
0.43551	253.47	1.2531	19.538
0.43551	256.12	1.2526	19.794
0.43551	258.78	1.252	20.051
0.43551	261.43	1.2514	20.31
0.43551	264.08	1.2508	20.571
0.43551	266.73	1.2502	20.834
0.43551	269.39	1.2496	21.098
0.43551	272.04	1.249	21.365
0.43551	274.69	1.2484	21.633
0.43551	277.35	1.2478	21.903
0.43551	280	1.2472	22.176
0.44286	150	1.272	10.599
0.44286	152.65	1.2716	10.806
0.44286	155.31	1.2712	11.013
0.44286	157.96	1.2709	11.221
0.44286	160.61	1.2705	11.43
0.44286	163.27	1.2701	11.64
0.44286	165.92	1.2697	11.851
0.44286	168.57	1.2693	12.063
0.44286	171.22	1.2689	12.276
0.44286	173.88	1.2685	12.49
0.44286	176.53	1.2681	12.705
0.44286	179.18	1.2676	12.921
0.44286	181.84	1.2672	13.138
0.44286	184.49	1.2668	13.356
0.44286	187.14	1.2663	13.576
0.44286	189.8	1.2659	13.796
0.44286	192.45	1.2655	14.017
0.44286	195.1	1.265	14.24
0.44286	197.76	1.2646	14.463
0.44286	200.41	1.2641	14.688
0.44286	203.06	1.2636	14.914
0.44286	205.71	1.2632	15.142
0.44286	208.37	1.2627	15.37
0.44286	211.02	1.2622	15.6
0.44286	213.67	1.2617	15.832
0.44286	216.33	1.2612	16.064
0.44286	218.98	1.2607	16.298
0.44286	221.63	1.2602	16.533
0.44286	224.29	1.2597	16.769
0.44286	226.94	1.2592	17.007
0.44286	229.59	1.2587	17.246
0.44286	232.24	1.2582	17.487
0.44286	234.9	1.2577	17.729
0.44286	237.55	1.2571	17.973
0.44286	240.2	1.2566	18.218
0.44286	242.86	1.2561	18.465
0.44286	245.51	1.2555	18.713
0.44286	248.16	1.255	18.963
0.44286	250.82	1.2544	19.214
0.44286	253.47	1.2538	19.467
0.44286	256.12	1.2533	19.722
0.44286	258.78	1.2527	19.978
0.44286	261.43	1.2521	20.236
0.44286	264.08	1.2515	20.496
0.44286	266.73	1.2509	20.757
0.44286	269.39	1.2503	21.02
0.44286	272.04	1.2497	21.285
0.44286	274.69	1.2491	21.553
0.44286	277.35	1.2485	21.822
0.44286	280	1.2479	22.092
0.4502	150	1.2726	10.564
0.4502	152.65	1.2722	10.77
0.4502	155.31	1.2719	10.976
0.4502	157.96	1.2715	11.184
0.4502	160.61	1.2711	11.392
0.4502	163.27	1.2707	11.601
0.4502	165.92	1.2703	11.811
0.4502	168.57	1.2699	12.022
0.4502	171.22	1.2695	12.234
0.4502	173.88	1.2691	12.447
0.4502	176.53	1.2687	12.662
0.4502	179.18	1.2683	12.877
0.4502	181.84	1.2679	13.094
0.4502	184.49	1.2674	13.311
0.4502	187.14	1.267	13.529
0.4502	189.8	1.2666	13.749
0.4502	192.45	1.2661	13.969
0.4502	195.1	1.2657	14.191
0.4502	197.76	1.2652	14.413
0.4502	200.41	1.2647	14.638
0.4502	203.06	1.2643	14.863
0.4502	205.71	1.2638	15.089
0.4502	208.37	1.2633	15.317
0.4502	211.02	1.2629	15.546
0.4502	213.67	1.2624	15.776
0.4502	216.33	1.2619	16.008
0.4502	218.98	1.2614	16.241
0.4502	221.63	1.2609	16.475
0.4502	224.29	1.2604	16.71
0.4502	226.94	1.2599	16.947
0.4502	229.59	1.2594	17.185
0.4502	232.24	1.2589	17.425
0.4502	234.9	1.2583	17.666
0.4502	237.55	1.2578	17.909
0.4502	240.2	1.2573	18.153
0.4502	242.86	1.2567	18.399
