Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.0015657	125	0.93223	6.5901
0.0015657	128.57	0.93205	7.0447
0.0015657	132.14	0.93186	7.5057
0.0015657	135.71	0.93166	7.9716
0.0015657	139.29	0.93145	8.4411
0.0015657	142.86	0.93123	8.9128
0.0015657	146.43	0.93099	9.3852
0.0015657	150	0.93075	9.8573
0.0015657	153.57	0.9305	10.328
0.0015657	157.14	0.93023	10.796
0.0015657	160.71	0.92995	11.261
0.0015657	164.29	0.92967	11.722
0.0015657	167.86	0.92937	12.178
0.0015657	171.43	0.92907	12.629
0.0015657	175	0.92875	13.073
0.0015657	178.57	0.92842	13.512
0.0015657	182.14	0.92809	13.944
0.0015657	185.71	0.92774	14.369
0.0015657	189.29	0.92739	14.787
0.0015657	192.86	0.92703	15.198
0.0015657	196.43	0.92666	15.602
0.0015657	200	0.92628	15.999
0.0015657	203.57	0.92589	16.388
0.0015657	207.14	0.92549	16.771
0.0015657	210.71	0.92508	17.146
0.0015657	214.29	0.92467	17.513
0.0015657	217.86	0.92425	17.874
0.0015657	221.43	0.92382	18.228
0.0015657	225	0.92339	18.576
0.0015657	228.57	0.92295	18.917
0.0015657	232.14	0.9225	19.251
0.0015657	235.71	0.92204	19.579
0.0015657	239.29	0.92158	19.901
0.0015657	242.86	0.92111	20.216
0.0015657	246.43	0.92063	20.526
0.0015657	250	0.92015	20.831
0.0015657	253.57	0.91966	21.13
0.0015657	257.14	0.91917	21.423
0.0015657	260.71	0.91867	21.711
0.0015657	264.29	0.91816	21.995
0.0015657	267.86	0.91765	22.273
0.0015657	271.43	0.91713	22.546
0.0015657	275	0.91661	22.815
0.0020177	100	0.93322	3.7114
0.0020177	103.57	0.93311	4.0796
0.0020177	107.14	0.933	4.464
0.0020177	110.71	0.93287	4.8636
0.0020177	114.29	0.93274	5.277
0.0020177	117.86	0.93259	5.7028
0.0020177	121.43	0.93244	6.1396
0.0020177	125	0.93227	6.5859
0.0020177	128.57	0.93209	7.0402
0.0020177	132.14	0.9319	7.501
0.0020177	135.71	0.9317	7.9667
0.0020177	139.29	0.93149	8.4359
0.0020177	142.86	0.93127	8.9073
0.0020177	146.43	0.93104	9.3795
0.0020177	150	0.93079	9.8513
0.0020177	153.57	0.93054	10.322
0.0020177	157.14	0.93027	10.79
0.0020177	160.71	0.93	11.254
0.0020177	164.29	0.92971	11.715
0.0020177	167.86	0.92941	12.171
0.0020177	171.43	0.92911	12.621
0.0020177	175	0.92879	13.066
0.0020177	178.57	0.92847	13.504
0.0020177	182.14	0.92813	13.936
0.0020177	185.71	0.92779	14.361
0.0020177	189.29	0.92743	14.779
0.0020177	192.86	0.92707	15.19
0.0020177	196.43	0.9267	15.593
0.0020177	200	0.92632	15.99
0.0020177	203.57	0.92593	16.379
0.0020177	207.14	0.92553	16.761
0.0020177	210.71	0.92513	17.136
0.0020177	214.29	0.92472	17.504
0.0020177	217.86	0.9243	17.864
0.0020177	221.43	0.92387	18.218
0.0020177	225	0.92343	18.565
0.0020177	228.57	0.92299	18.906
0.0020177	232.14	0.92254	19.24
0.0020177	235.71	0.92209	19.568
0.0020177	239.29	0.92162	19.89
0.0020177	242.86	0.92115	20.205
0.0020177	246.43	0.92068	20.515
0.0020177	250	0.9202	20.819
0.0020177	253.57	0.91971	21.118
0.0020177	257.14	0.91921	21.412
0.0020177	260.71	0.91871	21.7
0.0020177	264.29	0.91821	21.983
0.0020177	267.86	0.9177	22.261
0.0020177	271.43	0.91718	22.535
0.0020177	275	0.91666	22.803
0.0026003	100	0.93327	3.7082
0.0026003	103.57	0.93317	4.0761
0.0026003	107.14	0.93305	4.4603
0.0026003	110.71	0.93293	4.8595
0.0026003	114.29	0.93279	5.2726
0.0026003	117.86	0.93264	5.6981
0.0026003	121.43	0.93249	6.1346
0.0026003	125	0.93232	6.5805
0.0026003	128.57	0.93214	7.0345
0.0026003	132.14	0.93195	7.4949
0.0026003	135.71	0.93175	7.9603
0.0026003	139.29	0.93154	8.4292
0.0026003	142.86	0.93132	8.9002
0.0026003	146.43	0.93109	9.3721
0.0026003	150	0.93085	9.8436
0.0026003	153.57	0.93059	10.314
0.0026003	157.14	0.93033	10.781
0.0026003	160.71	0.93005	11.246
0.0026003	164.29	0.92977	11.706
0.0026003	167.86	0.92947	12.161
0.0026003	171.43	0.92916	12.611
0.0026003	175	0.92885	13.056
0.0026003	178.57	0.92852	13.494
0.0026003	182.14	0.92819	13.925
0.0026003	185.71	0.92784	14.35
0.0026003	189.29	0.92749	14.768
0.0026003	192.86	0.92713	15.178
0.0026003	196.43	0.92676	15.582
0.0026003	200	0.92638	15.978
0.0026003	203.57	0.92599	16.367
0.0026003	207.14	0.92559	16.749
0.0026003	210.71	0.92519	17.123
0.0026003	214.29	0.92478	17.491
0.0026003	217.86	0.92436	17.851
0.0026003	221.43	0.92393	18.205
0.0026003	225	0.92349	18.552
0.0026003	228.57	0.92305	18.893
0.0026003	232.14	0.9226	19.227
0.0026003	235.71	0.92215	19.554
0.0026003	239.29	0.92168	19.876
0.0026003	242.86	0.92122	20.191
0.0026003	246.43	0.92074	20.501
0.0026003	250	0.92026	20.805
0.0026003	253.57	0.91977	21.104
0.0026003	257.14	0.91928	21.397
0.0026003	260.71	0.91878	21.685
0.0026003	264.29	0.91827	21.968
0.0026003	267.86	0.91776	22.246
0.0026003	271.43	0.91724	22.519
0.0026003	275	0.91672	22.788
0.0033511	100	0.93334	3.7041
0.0033511	103.57	0.93323	4.0717
0.0033511	107.14	0.93312	4.4554
0.0033511	110.71	0.93299	4.8542
0.0033511	114.29	0.93286	5.2669
0.0033511	117.86	0.93271	5.692
0.0033511	121.43	0.93256	6.128
0.0033511	125	0.93239	6.5736
0.0033511	128.57	0.93221	7.0271
0.0033511	132.14	0.93202	7.4871
0.0033511	135.71	0.93182	7.9521
0.0033511	139.29	0.93161	8.4205
0.0033511	142.86	0.93139	8.8911
0.0033511	146.43	0.93116	9.3625
0.0033511	150	0.93091	9.8336
0.0033511	153.57	0.93066	10.303
0.0033511	157.14	0.9304	10.77
0.0033511	160.71	0.93012	11.234
0.0033511	164.29	0.92984	11.694
0.0033511	167.86	0.92954	12.149
0.0033511	171.43	0.92923	12.599
0.0033511	175	0.92892	13.043
0.0033511	178.57	0.92859	13.481
0.0033511	182.14	0.92826	13.912
0.0033511	185.71	0.92791	14.336
0.0033511	189.29	0.92756	14.754
0.0033511	192.86	0.9272	15.164
0.0033511	196.43	0.92683	15.567
0.0033511	200	0.92645	15.963
0.0033511	203.57	0.92606	16.352
0.0033511	207.14	0.92567	16.733
0.0033511	210.71	0.92526	17.107
0.0033511	214.29	0.92485	17.475
0.0033511	217.86	0.92443	17.835
0.0033511	221.43	0.924	18.188
0.0033511	225	0.92357	18.535
0.0033511	228.57	0.92313	18.875
0.0033511	232.14	0.92268	19.209
0.0033511	235.71	0.92222	19.536
0.0033511	239.29	0.92176	19.858
0.0033511	242.86	0.92129	20.173
0.0033511	246.43	0.92082	20.482
0.0033511	250	0.92034	20.786
0.0033511	253.57	0.91985	21.085
0.0033511	257.14	0.91936	21.378
0.0033511	260.71	0.91886	21.666
0.0033511	264.29	0.91835	21.948
0.0033511	267.86	0.91784	22.226
0.0033511	271.43	0.91732	22.5
0.0033511	275	0.9168	22.768
0.0043186	100	0.93343	3.6988
0.0043186	103.57	0.93332	4.0659
0.0043186	107.14	0.9332	4.4491
0.0043186	110.71	0.93308	4.8475
0.0043186	114.29	0.93294	5.2596
0.0043186	117.86	0.9328	5.6841
0.0043186	121.43	0.93264	6.1196
0.0043186	125	0.93248	6.5647
0.0043186	128.57	0.9323	7.0176
0.0043186	132.14	0.93211	7.4771
0.0043186	135.71	0.93191	7.9414
0.0043186	139.29	0.9317	8.4093
0.0043186	142.86	0.93148	8.8793
0.0043186	146.43	0.93125	9.3502
0.0043186	150	0.931	9.8207
0.0043186	153.57	0.93075	10.29
0.0043186	157.14	0.93049	10.757
0.0043186	160.71	0.93021	11.22
0.0043186	164.29	0.92993	11.679
0.0043186	167.86	0.92963	12.134
0.0043186	171.43	0.92933	12.583
0.0043186	175	0.92901	13.026
0.0043186	178.57	0.92869	13.464
0.0043186	182.14	0.92835	13.894
0.0043186	185.71	0.92801	14.318
0.0043186	189.29	0.92766	14.735
0.0043186	192.86	0.92729	15.145
0.0043186	196.43	0.92692	15.548
0.0043186	200	0.92654	15.943
0.0043186	203.57	0.92616	16.332
0.0043186	207.14	0.92576	16.713
0.0043186	210.71	0.92536	17.087
0.0043186	214.29	0.92495	17.453
0.0043186	217.86	0.92453	17.813
0.0043186	221.43	0.9241	18.166
0.0043186	225	0.92367	18.513
0.0043186	228.57	0.92323	18.853
0.0043186	232.14	0.92278	19.186
0.0043186	235.71	0.92232	19.513
0.0043186	239.29	0.92186	19.834
0.0043186	242.86	0.92139	20.149
0.0043186	246.43	0.92092	20.459
0.0043186	250	0.92044	20.762
0.0043186	253.57	0.91995	21.06
0.0043186	257.14	0.91946	21.353
0.0043186	260.71	0.91896	21.641
0.0043186	264.29	0.91845	21.923
0.0043186	267.86	0.91794	22.201
0.0043186	271.43	0.91743	22.474
0.0043186	275	0.91691	22.743
0.0055656	100	0.93354	3.692
0.0055656	103.57	0.93343	4.0584
0.0055656	107.14	0.93332	4.441
0.0055656	110.71	0.93319	4.8387
0.0055656	114.29	0.93306	5.2501
0.0055656	117.86	0.93291	5.674
0.0055656	121.43	0.93276	6.1088
0.0055656	125	0.93259	6.5531
0.0055656	128.57	0.93241	7.0054
0.0055656	132.14	0.93222	7.4641
0.0055656	135.71	0.93202	7.9277
0.0055656	139.29	0.93181	8.3949
0.0055656	142.86	0.93159	8.8642
0.0055656	146.43	0.93136	9.3344
0.0055656	150	0.93112	9.8042
0.0055656	153.57	0.93087	10.273
0.0055656	157.14	0.9306	10.739
0.0055656	160.71	0.93033	11.201
0.0055656	164.29	0.93004	11.66
0.0055656	167.86	0.92975	12.114
0.0055656	171.43	0.92944	12.562
0.0055656	175	0.92913	13.005
0.0055656	178.57	0.9288	13.442
0.0055656	182.14	0.92847	13.872
0.0055656	185.71	0.92813	14.295
0.0055656	189.29	0.92778	14.712
0.0055656	192.86	0.92741	15.121
0.0055656	196.43	0.92704	15.523
0.0055656	200	0.92667	15.918
0.0055656	203.57	0.92628	16.306
0.0055656	207.14	0.92588	16.686
0.0055656	210.71	0.92548	17.06
0.0055656	214.29	0.92507	17.426
0.0055656	217.86	0.92465	17.786
0.0055656	221.43	0.92423	18.138
0.0055656	225	0.92379	18.484
0.0055656	228.57	0.92335	18.824
0.0055656	232.14	0.9229	19.157
0.0055656	235.71	0.92245	19.484
0.0055656	239.29	0.92199	19.804
0.0055656	242.86	0.92152	20.119
0.0055656	246.43	0.92105	20.428
0.0055656	250	0.92057	20.731
0.0055656	253.57	0.92008	21.029
0.0055656	257.14	0.91959	21.322
0.0055656	260.71	0.91909	21.609
0.0055656	264.29	0.91859	21.891
0.0055656	267.86	0.91808	22.169
0.0055656	271.43	0.91756	22.442
0.0055656	275	0.91704	22.71
0.0071725	100	0.93368	3.6832
0.0071725	103.57	0.93357	4.0488
0.0071725	107.14	0.93346	4.4306
0.0071725	110.71	0.93334	4.8274
0.0071725	114.29	0.9332	5.238
0.0071725	117.86	0.93306	5.661
0.0071725	121.43	0.9329	6.0949
0.0071725	125	0.93273	6.5383
0.0071725	128.57	0.93256	6.9896
0.0071725	132.14	0.93237	7.4474
0.0071725	135.71	0.93217	7.9101
0.0071725	139.29	0.93196	8.3763
0.0071725	142.86	0.93174	8.8447
0.0071725	146.43	0.93151	9.3139
0.0071725	150	0.93127	9.7828
0.0071725	153.57	0.93101	10.25
0.0071725	157.14	0.93075	10.715
0.0071725	160.71	0.93048	11.177
0.0071725	164.29	0.93019	11.635
0.0071725	167.86	0.9299	12.088
0.0071725	171.43	0.92959	12.536
0.0071725	175	0.92928	12.978
0.0071725	178.57	0.92896	13.414
0.0071725	182.14	0.92862	13.843
0.0071725	185.71	0.92828	14.265
0.0071725	189.29	0.92793	14.681
0.0071725	192.86	0.92757	15.09
0.0071725	196.43	0.9272	15.491
0.0071725	200	0.92682	15.885
0.0071725	203.57	0.92644	16.273
0.0071725	207.14	0.92604	16.652
0.0071725	210.71	0.92564	17.025
0.0071725	214.29	0.92523	17.391
0.0071725	217.86	0.92481	17.75
0.0071725	221.43	0.92439	18.102
0.0071725	225	0.92395	18.448
0.0071725	228.57	0.92352	18.787
0.0071725	232.14	0.92307	19.119
0.0071725	235.71	0.92261	19.445
0.0071725	239.29	0.92215	19.766
0.0071725	242.86	0.92169	20.08
0.0071725	246.43	0.92121	20.388
0.0071725	250	0.92074	20.691
0.0071725	253.57	0.92025	20.989
0.0071725	257.14	0.91976	21.281
0.0071725	260.71	0.91926	21.568
0.0071725	264.29	0.91876	21.85
0.0071725	267.86	0.91825	22.127
0.0071725	271.43	0.91773	22.399
0.0071725	275	0.91721	22.667
0.0092434	100	0.93386	3.6719
0.0092434	103.57	0.93376	4.0365
0.0092434	107.14	0.93364	4.4172
0.0092434	110.71	0.93352	4.8129
0.0092434	114.29	0.93339	5.2223
0.0092434	117.86	0.93324	5.6441
0.0092434	121.43	0.93309	6.0769
0.0092434	125	0.93292	6.5191
0.0092434	128.57	0.93274	6.9692
0.0092434	132.14	0.93256	7.4258
0.0092434	135.71	0.93236	7.8873
0.0092434	139.29	0.93215	8.3523
0.0092434	142.86	0.93193	8.8195
0.0092434	146.43	0.9317	9.2875
0.0092434	150	0.93146	9.7553
0.0092434	153.57	0.93121	10.222
0.0092434	157.14	0.93094	10.686
0.0092434	160.71	0.93067	11.146
0.0092434	164.29	0.93039	11.603
0.0092434	167.86	0.93009	12.055
0.0092434	171.43	0.92979	12.501
0.0092434	175	0.92948	12.942
0.0092434	178.57	0.92915	13.377
0.0092434	182.14	0.92882	13.805
0.0092434	185.71	0.92848	14.227
0.0092434	189.29	0.92813	14.642
0.0092434	192.86	0.92777	15.049
0.0092434	196.43	0.9274	15.45
0.0092434	200	0.92702	15.843
0.0092434	203.57	0.92664	16.23
0.0092434	207.14	0.92625	16.609
0.0092434	210.71	0.92584	16.981
0.0092434	214.29	0.92544	17.346
0.0092434	217.86	0.92502	17.704
0.0092434	221.43	0.92459	18.056
0.0092434	225	0.92416	18.4
0.0092434	228.57	0.92372	18.739
0.0092434	232.14	0.92328	19.071
0.0092434	235.71	0.92283	19.396
0.0092434	239.29	0.92237	19.716
0.0092434	242.86	0.9219	20.029
0.0092434	246.43	0.92143	20.337
0.0092434	250	0.92095	20.64
0.0092434	253.57	0.92047	20.937
0.0092434	257.14	0.91998	21.228
0.0092434	260.71	0.91948	21.515
0.0092434	264.29	0.91898	21.796
0.0092434	267.86	0.91847	22.073
0.0092434	271.43	0.91796	22.345
0.0092434	275	0.91744	22.612
0.011912	100	0.9341	3.6573
0.011912	103.57	0.934	4.0205
0.011912	107.14	0.93388	4.3998
0.011912	110.71	0.93376	4.7941
0.011912	114.29	0.93362	5.2021
0.011912	117.86	0.93348	5.6224
0.011912	121.43	0.93333	6.0537
0.011912	125	0.93316	6.4944
0.011912	128.57	0.93299	6.943
0.011912	132.14	0.9328	7.398
0.011912	135.71	0.9326	7.8579
0.011912	139.29	0.93239	8.3214
0.011912	142.86	0.93217	8.787
0.011912	146.43	0.93194	9.2535
0.011912	150	0.9317	9.7197
0.011912	153.57	0.93145	10.185
0.011912	157.14	0.93119	10.647
0.011912	160.71	0.93092	11.106
0.011912	164.29	0.93064	11.561
0.011912	167.86	0.93034	12.012
0.011912	171.43	0.93004	12.457
0.011912	175	0.92973	12.897
0.011912	178.57	0.92941	13.33
0.011912	182.14	0.92908	13.757
0.011912	185.71	0.92873	14.178
0.011912	189.29	0.92839	14.591
0.011912	192.86	0.92803	14.998
0.011912	196.43	0.92766	15.397
0.011912	200	0.92728	15.789
0.011912	203.57	0.9269	16.174
0.011912	207.14	0.92651	16.553
0.011912	210.71	0.92611	16.924
0.011912	214.29	0.9257	17.288
0.011912	217.86	0.92529	17.645
0.011912	221.43	0.92486	17.995
0.011912	225	0.92443	18.339
0.011912	228.57	0.92399	18.677
0.011912	232.14	0.92355	19.008
0.011912	235.71	0.9231	19.333
0.011912	239.29	0.92264	19.651
0.011912	242.86	0.92218	19.964
0.011912	246.43	0.92171	20.272
0.011912	250	0.92123	20.573
0.011912	253.57	0.92075	20.87
0.011912	257.14	0.92026	21.161
0.011912	260.71	0.91976	21.446
0.011912	264.29	0.91926	21.727
0.011912	267.86	0.91875	22.003
0.011912	271.43	0.91824	22.275
0.011912	275	0.91773	22.542
0.015352	100	0.9344	3.6384
0.015352	103.57	0.9343	3.9999
0.015352	107.14	0.93419	4.3775
0.015352	110.71	0.93406	4.7699
0.015352	114.29	0.93393	5.176
0.015352	117.86	0.93379	5.5945
0.015352	121.43	0.93363	6.0238
0.015352	125	0.93347	6.4625
0.015352	128.57	0.93329	6.9091
0.015352	132.14	0.93311	7.3621
0.015352	135.71	0.93291	7.82
0.015352	139.29	0.93271	8.2815
0.015352	142.86	0.93249	8.7451
0.015352	146.43	0.93226	9.2096
0.015352	150	0.93202	9.6739
0.015352	153.57	0.93177	10.137
0.015352	157.14	0.93151	10.597
0.015352	160.71	0.93124	11.055
0.015352	164.29	0.93096	11.508
0.015352	167.86	0.93066	11.957
0.015352	171.43	0.93036	12.4
0.015352	175	0.93005	12.838
0.015352	178.57	0.92973	13.27
0.015352	182.14	0.9294	13.695
0.015352	185.71	0.92906	14.114
0.015352	189.29	0.92872	14.526
0.015352	192.86	0.92836	14.931
0.015352	196.43	0.92799	15.329
0.015352	200	0.92762	15.719
0.015352	203.57	0.92724	16.103
0.015352	207.14	0.92685	16.48
0.015352	210.71	0.92645	16.85
0.015352	214.29	0.92604	17.212
0.015352	217.86	0.92563	17.568
0.015352	221.43	0.92521	17.918
0.015352	225	0.92478	18.261
0.015352	228.57	0.92434	18.597
0.015352	232.14	0.9239	18.927
0.015352	235.71	0.92345	19.251
0.015352	239.29	0.92299	19.569
0.015352	242.86	0.92253	19.881
0.015352	246.43	0.92206	20.187
0.015352	250	0.92159	20.488
0.015352	253.57	0.9211	20.783
0.015352	257.14	0.92062	21.073
0.015352	260.71	0.92012	21.358
0.015352	264.29	0.91963	21.638
0.015352	267.86	0.91912	21.914
0.015352	271.43	0.91861	22.185
0.015352	275	0.9181	22.451
0.019784	100	0.9348	3.6141
0.019784	103.57	0.93469	3.9734
0.019784	107.14	0.93458	4.3486
0.019784	110.71	0.93446	4.7387
0.019784	114.29	0.93433	5.1424
0.019784	117.86	0.93418	5.5583
0.019784	121.43	0.93403	5.9851
0.019784	125	0.93387	6.4213
0.019784	128.57	0.93369	6.8653
0.019784	132.14	0.93351	7.3157
0.019784	135.71	0.93331	7.7711
0.019784	139.29	0.93311	8.23
0.019784	142.86	0.93289	8.691
0.019784	146.43	0.93266	9.153
0.019784	150	0.93242	9.6147
0.019784	153.57	0.93218	10.075
0.019784	157.14	0.93192	10.533
0.019784	160.71	0.93165	10.988
0.019784	164.29	0.93137	11.439
0.019784	167.86	0.93108	11.885
0.019784	171.43	0.93078	12.326
0.019784	175	0.93047	12.762
0.019784	178.57	0.93015	13.192
0.019784	182.14	0.92982	13.615
0.019784	185.71	0.92949	14.031
0.019784	189.29	0.92914	14.441
0.019784	192.86	0.92878	14.844
0.019784	196.43	0.92842	15.24
0.019784	200	0.92805	15.629
0.019784	203.57	0.92767	16.011
0.019784	207.14	0.92728	16.386
0.019784	210.71	0.92688	16.754
0.019784	214.29	0.92648	17.115
0.019784	217.86	0.92607	17.47
0.019784	221.43	0.92565	17.818
0.019784	225	0.92522	18.159
0.019784	228.57	0.92479	18.494
0.019784	232.14	0.92435	18.822
0.019784	235.71	0.9239	19.145
0.019784	239.29	0.92345	19.462
0.019784	242.86	0.92299	19.772
0.019784	246.43	0.92252	20.077
0.019784	250	0.92205	20.377
0.019784	253.57	0.92157	20.671
0.019784	257.14	0.92108	20.96
0.019784	260.71	0.92059	21.245
0.019784	264.29	0.92009	21.524
0.019784	267.86	0.91959	21.798
0.019784	271.43	0.91908	22.068
0.019784	275	0.91857	22.333
0.025497	100	0.9353	3.5827
0.025497	103.57	0.9352	3.9391
0.025497	107.14	0.93508	4.3114
0.025497	110.71	0.93496	4.6984
0.025497	114.29	0.93483	5.099
0.025497	117.86	0.93469	5.5117
0.025497	121.43	0.93454	5.9353
0.025497	125	0.93438	6.3681
0.025497	128.57	0.9342	6.8089
0.025497	132.14	0.93402	7.2559
0.025497	135.71	0.93383	7.708
0.025497	139.29	0.93362	8.1635
0.025497	142.86	0.93341	8.6212
0.025497	146.43	0.93318	9.0799
0.025497	150	0.93295	9.5383
0.025497	153.57	0.9327	9.9954
0.025497	157.14	0.93244	10.45
0.025497	160.71	0.93217	10.902
0.025497	164.29	0.9319	11.35
0.025497	167.86	0.93161	11.793
0.025497	171.43	0.93131	12.231
0.025497	175	0.931	12.664
0.025497	178.57	0.93069	13.091
0.025497	182.14	0.93036	13.511
0.025497	185.71	0.93003	13.925
0.025497	189.29	0.92968	14.332
0.025497	192.86	0.92933	14.733
0.025497	196.43	0.92897	15.126
0.025497	200	0.9286	15.513
0.025497	203.57	0.92822	15.893
0.025497	207.14	0.92784	16.265
0.025497	210.71	0.92744	16.631
0.025497	214.29	0.92704	16.99
0.025497	217.86	0.92663	17.343
0.025497	221.43	0.92622	17.689
0.025497	225	0.92579	18.028
0.025497	228.57	0.92536	18.361
0.025497	232.14	0.92492	18.688
0.025497	235.71	0.92448	19.009
0.025497	239.29	0.92403	19.324
0.025497	242.86	0.92357	19.633
0.025497	246.43	0.92311	19.936
0.025497	250	0.92264	20.234
0.025497	253.57	0.92216	20.527
0.025497	257.14	0.92168	20.815
0.025497	260.71	0.92119	21.098
0.025497	264.29	0.9207	21.376
0.025497	267.86	0.9202	21.649
0.025497	271.43	0.91969	21.918
0.025497	275	0.91918	22.182
0.032858	100	0.93594	3.5421
0.032858	103.57	0.93584	3.8948
0.032858	107.14	0.93573	4.2633
0.032858	110.71	0.93561	4.6464
0.032858	114.29	0.93548	5.0429
0.032858	117.86	0.93534	5.4515
0.032858	121.43	0.93519	5.8709
0.032858	125	0.93503	6.2995
0.032858	128.57	0.93486	6.7359
0.032858	132.14	0.93468	7.1787
0.032858	135.71	0.93449	7.6264
0.032858	139.29	0.93428	8.0776
0.032858	142.86	0.93407	8.5311
0.032858	146.43	0.93385	8.9854
0.032858	150	0.93361	9.4396
0.032858	153.57	0.93337	9.8925
0.032858	157.14	0.93311	10.343
0.032858	160.71	0.93285	10.791
0.032858	164.29	0.93257	11.235
0.032858	167.86	0.93229	11.674
0.032858	171.43	0.932	12.109
0.032858	175	0.93169	12.538
0.032858	178.57	0.93138	12.961
0.032858	182.14	0.93106	13.377
0.032858	185.71	0.93072	13.788
0.032858	189.29	0.93038	14.192
0.032858	192.86	0.93003	14.589
0.032858	196.43	0.92968	14.979
0.032858	200	0.92931	15.363
0.032858	203.57	0.92894	15.739
0.032858	207.14	0.92855	16.109
0.032858	210.71	0.92816	16.472
0.032858	214.29	0.92776	16.829
0.032858	217.86	0.92736	17.178
0.032858	221.43	0.92695	17.522
0.032858	225	0.92653	17.859
0.032858	228.57	0.9261	18.189
0.032858	232.14	0.92566	18.514
0.032858	235.71	0.92522	18.833
0.032858	239.29	0.92478	19.145
0.032858	242.86	0.92432	19.452
0.032858	246.43	0.92386	19.754
0.032858	250	0.9234	20.05
0.032858	253.57	0.92292	20.341
0.032858	257.14	0.92245	20.627
0.032858	260.71	0.92196	20.908
0.032858	264.29	0.92147	21.185
0.032858	267.86	0.92098	21.456
0.032858	271.43	0.92048	21.724
0.032858	275	0.91997	21.986
0.042345	100	0.93677	3.4897
0.042345	103.57	0.93667	3.8377
0.042345	107.14	0.93656	4.2012
0.042345	110.71	0.93644	4.5791
0.042345	114.29	0.93631	4.9704
0.042345	117.86	0.93618	5.3737
0.042345	121.43	0.93603	5.7876
0.042345	125	0.93587	6.2108
0.042345	128.57	0.9357	6.6417
0.042345	132.14	0.93552	7.0789
0.042345	135.71	0.93533	7.521
0.042345	139.29	0.93513	7.9666
0.042345	142.86	0.93492	8.4145
0.042345	146.43	0.9347	8.8634
0.042345	150	0.93447	9.3121
0.042345	153.57	0.93423	9.7596
0.042345	157.14	0.93398	10.205
0.042345	160.71	0.93372	10.647
0.042345	164.29	0.93345	11.086
0.042345	167.86	0.93316	11.52
0.042345	171.43	0.93287	11.95
0.042345	175	0.93257	12.374
0.042345	178.57	0.93226	12.792
0.042345	182.14	0.93194	13.205
0.042345	185.71	0.93162	13.611
0.042345	189.29	0.93128	14.01
0.042345	192.86	0.93093	14.403
0.042345	196.43	0.93058	14.789
0.042345	200	0.93022	15.169
0.042345	203.57	0.92985	15.542
0.042345	207.14	0.92947	15.908
0.042345	210.71	0.92909	16.267
0.042345	214.29	0.92869	16.62
0.042345	217.86	0.92829	16.966
0.042345	221.43	0.92788	17.306
0.042345	225	0.92747	17.64
0.042345	228.57	0.92704	17.968
0.042345	232.14	0.92662	18.289
0.042345	235.71	0.92618	18.605
0.042345	239.29	0.92574	18.915
0.042345	242.86	0.92529	19.22
0.042345	246.43	0.92483	19.519
0.042345	250	0.92437	19.813
0.042345	253.57	0.9239	20.101
0.042345	257.14	0.92343	20.385
0.042345	260.71	0.92295	20.664
0.042345	264.29	0.92247	20.938
0.042345	267.86	0.92198	21.208
0.042345	271.43	0.92148	21.473
0.042345	275	0.92098	21.734
0.054572	100	0.93783	3.422
0.054572	103.57	0.93773	3.7638
0.054572	107.14	0.93762	4.1208
0.054572	110.71	0.93751	4.4922
0.054572	114.29	0.93738	4.8767
0.054572	117.86	0.93724	5.2731
0.054572	121.43	0.9371	5.68
0.054572	125	0.93694	6.096
0.054572	128.57	0.93678	6.5197
0.054572	132.14	0.9366	6.9497
0.054572	135.71	0.93642	7.3846
0.054572	139.29	0.93622	7.8231
0.054572	142.86	0.93601	8.2638
0.054572	146.43	0.9358	8.7055
0.054572	150	0.93557	9.1471
0.054572	153.57	0.93533	9.5876
0.054572	157.14	0.93508	10.026
0.054572	160.71	0.93483	10.462
0.054572	164.29	0.93456	10.894
0.054572	167.86	0.93428	11.322
0.054572	171.43	0.934	11.745
0.054572	175	0.9337	12.163
0.054572	178.57	0.9334	12.575
0.054572	182.14	0.93308	12.981
0.054572	185.71	0.93276	13.381
0.054572	189.29	0.93243	13.775
0.054572	192.86	0.93209	14.163
0.054572	196.43	0.93174	14.544
0.054572	200	0.93138	14.918
0.054572	203.57	0.93102	15.286
0.054572	207.14	0.93065	15.647
0.054572	210.71	0.93027	16.002
0.054572	214.29	0.92988	16.35
0.054572	217.86	0.92948	16.692
0.054572	221.43	0.92908	17.028
0.054572	225	0.92867	17.358
0.054572	228.57	0.92826	17.682
0.054572	232.14	0.92783	18
0.054572	235.71	0.9274	18.312
0.054572	239.29	0.92697	18.618
0.054572	242.86	0.92652	18.919
0.054572	246.43	0.92608	19.215
0.054572	250	0.92562	19.506
0.054572	253.57	0.92516	19.792
0.054572	257.14	0.92469	20.072
0.054572	260.71	0.92422	20.349
0.054572	264.29	0.92374	20.62
0.054572	267.86	0.92326	20.887
0.054572	271.43	0.92277	21.15
0.054572	275	0.92227	21.409
0.070328	100	0.93918	3.3345
0.070328	103.57	0.93908	3.6681
0.070328	107.14	0.93898	4.0169
0.070328	110.71	0.93886	4.3797
0.070328	114.29	0.93874	4.7554
0.070328	117.86	0.93861	5.1429
0.070328	121.43	0.93847	5.5407
0.070328	125	0.93831	5.9475
0.070328	128.57	0.93815	6.3619
0.070328	132.14	0.93798	6.7826
0.070328	135.71	0.9378	7.2081
0.070328	139.29	0.93761	7.6372
0.070328	142.86	0.9374	8.0686
