Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
1.5636	268.08	1.4011	15.943
1.5636	270.71	1.4005	16.14
1.5636	273.33	1.3999	16.337
1.5636	275.96	1.3992	16.536
1.5636	278.59	1.3986	16.735
1.5636	281.21	1.398	16.936
1.5636	283.84	1.3973	17.137
1.5636	286.46	1.3967	17.339
1.5636	289.09	1.396	17.543
1.5636	291.72	1.3954	17.748
1.5636	294.34	1.3947	17.954
1.5636	296.97	1.3941	18.161
1.5636	299.6	1.3934	18.369
1.5636	302.22	1.3927	18.577
1.5636	304.85	1.392	18.787
1.5636	307.47	1.3913	18.999
1.5636	310.1	1.3907	19.211
1.5636	312.73	1.39	19.425
1.5636	315.35	1.3893	19.64
1.5636	317.98	1.3886	19.856
1.5636	320.61	1.3878	20.073
1.5636	323.23	1.3871	20.291
1.5636	325.86	1.3864	20.51
1.5636	328.48	1.3857	20.731
1.5636	331.11	1.3849	20.952
1.5636	333.74	1.3842	21.176
1.5636	336.36	1.3835	21.401
1.5636	338.99	1.3827	21.628
1.5636	341.62	1.3819	21.856
1.5636	344.24	1.3812	22.086
1.5636	346.87	1.3804	22.317
1.5636	349.49	1.3797	22.55
1.5636	352.12	1.3789	22.783
1.5636	354.75	1.3781	23.018
1.5636	357.37	1.3773	23.254
1.5636	360	1.3765	23.491
1.5818	100	1.4297	5.1625
1.5818	102.63	1.4294	5.3054
1.5818	105.25	1.4292	5.4488
1.5818	107.88	1.4289	5.5928
1.5818	110.51	1.4287	5.7376
1.5818	113.13	1.4284	5.8832
1.5818	115.76	1.4281	6.0296
1.5818	118.38	1.4279	6.1769
1.5818	121.01	1.4276	6.3249
1.5818	123.64	1.4273	6.4737
1.5818	126.26	1.427	6.6232
1.5818	128.89	1.4267	6.7734
1.5818	131.52	1.4264	6.9241
1.5818	134.14	1.4261	7.0754
1.5818	136.77	1.4258	7.2273
1.5818	139.39	1.4254	7.3798
1.5818	142.02	1.4251	7.5329
1.5818	144.65	1.4248	7.6867
1.5818	147.27	1.4244	7.8412
1.5818	149.9	1.4241	7.9965
1.5818	152.53	1.4237	8.1527
1.5818	155.15	1.4234	8.3098
1.5818	157.78	1.423	8.4677
1.5818	160.4	1.4226	8.6266
1.5818	163.03	1.4222	8.7862
1.5818	165.66	1.4218	8.9467
1.5818	168.28	1.4215	9.108
1.5818	170.91	1.4211	9.27
1.5818	173.54	1.4206	9.4327
1.5818	176.16	1.4202	9.5962
1.5818	178.79	1.4198	9.7605
1.5818	181.41	1.4194	9.9254
1.5818	184.04	1.419	10.091
1.5818	186.67	1.4185	10.258
1.5818	189.29	1.4181	10.425
1.5818	191.92	1.4177	10.593
1.5818	194.55	1.4172	10.762
1.5818	197.17	1.4167	10.933
1.5818	199.8	1.4163	11.103
1.5818	202.42	1.4158	11.275
1.5818	205.05	1.4153	11.448
1.5818	207.68	1.4149	11.622
1.5818	210.3	1.4144	11.796
1.5818	212.93	1.4139	11.971
1.5818	215.56	1.4134	12.147
1.5818	218.18	1.4129	12.324
1.5818	220.81	1.4124	12.502
1.5818	223.43	1.4119	12.681
1.5818	226.06	1.4114	12.86
1.5818	228.69	1.4108	13.04
1.5818	231.31	1.4103	13.222
1.5818	233.94	1.4098	13.404
1.5818	236.57	1.4092	13.587
1.5818	239.19	1.4087	13.771
1.5818	241.82	1.4081	13.956
1.5818	244.44	1.4076	14.141
1.5818	247.07	1.407	14.328
1.5818	249.7	1.4064	14.516
1.5818	252.32	1.4059	14.705
1.5818	254.95	1.4053	14.894
1.5818	257.58	1.4047	15.085
1.5818	260.2	1.4041	15.276
1.5818	262.83	1.4035	15.468
1.5818	265.45	1.4029	15.662
1.5818	268.08	1.4023	15.856
1.5818	270.71	1.4017	16.051
1.5818	273.33	1.4011	16.248
1.5818	275.96	1.4005	16.445
1.5818	278.59	1.3998	16.643
1.5818	281.21	1.3992	16.842
1.5818	283.84	1.3986	17.042
1.5818	286.46	1.3979	17.243
1.5818	289.09	1.3973	17.446
1.5818	291.72	1.3966	17.649
1.5818	294.34	1.396	17.853
1.5818	296.97	1.3953	18.059
1.5818	299.6	1.3947	18.265
1.5818	302.22	1.394	18.473
1.5818	304.85	1.3933	18.681
1.5818	307.47	1.3926	18.891
1.5818	310.1	1.3919	19.102
1.5818	312.73	1.3912	19.314
1.5818	315.35	1.3905	19.527
1.5818	317.98	1.3898	19.742
1.5818	320.61	1.3891	19.957
1.5818	323.23	1.3884	20.174
1.5818	325.86	1.3877	20.391
1.5818	328.48	1.387	20.61
1.5818	331.11	1.3862	20.83
1.5818	333.74	1.3855	21.052
1.5818	336.36	1.3848	21.275
1.5818	338.99	1.384	21.5
1.5818	341.62	1.3833	21.727
1.5818	344.24	1.3825	21.955
1.5818	346.87	1.3817	22.184
1.5818	349.49	1.381	22.414
1.5818	352.12	1.3802	22.646
1.5818	354.75	1.3794	22.879
1.5818	357.37	1.3787	23.113
1.5818	360	1.3779	23.349
1.6	100	1.4307	5.1342
1.6	102.63	1.4305	5.2763
1.6	105.25	1.4303	5.4191
1.6	107.88	1.43	5.5624
1.6	110.51	1.4298	5.7065
1.6	113.13	1.4295	5.8515
1.6	115.76	1.4292	5.9972
1.6	118.38	1.429	6.1438
1.6	121.01	1.4287	6.2911
1.6	123.64	1.4284	6.4392
1.6	126.26	1.4281	6.588
1.6	128.89	1.4278	6.7374
1.6	131.52	1.4275	6.8874
1.6	134.14	1.4272	7.038
1.6	136.77	1.4269	7.1891
1.6	139.39	1.4265	7.3409
1.6	142.02	1.4262	7.4932
1.6	144.65	1.4259	7.6463
1.6	147.27	1.4255	7.8001
1.6	149.9	1.4252	7.9547
1.6	152.53	1.4248	8.1101
1.6	155.15	1.4245	8.2664
1.6	157.78	1.4241	8.4236
1.6	160.4	1.4237	8.5816
1.6	163.03	1.4234	8.7405
1.6	165.66	1.423	8.9001
1.6	168.28	1.4226	9.0606
1.6	170.91	1.4222	9.2218
1.6	173.54	1.4218	9.3837
1.6	176.16	1.4214	9.5463
1.6	178.79	1.421	9.7097
1.6	181.41	1.4205	9.8738
1.6	184.04	1.4201	10.039
1.6	186.67	1.4197	10.204
1.6	189.29	1.4192	10.371
1.6	191.92	1.4188	10.538
1.6	194.55	1.4184	10.706
1.6	197.17	1.4179	10.876
1.6	199.8	1.4174	11.046
1.6	202.42	1.417	11.216
1.6	205.05	1.4165	11.388
1.6	207.68	1.416	11.561
1.6	210.3	1.4155	11.734
1.6	212.93	1.4151	11.909
1.6	215.56	1.4146	12.084
1.6	218.18	1.4141	12.26
1.6	220.81	1.4136	12.436
1.6	223.43	1.413	12.614
1.6	226.06	1.4125	12.792
1.6	228.69	1.412	12.972
1.6	231.31	1.4115	13.152
1.6	233.94	1.4109	13.333
1.6	236.57	1.4104	13.515
1.6	239.19	1.4099	13.698
1.6	241.82	1.4093	13.881
1.6	244.44	1.4088	14.066
1.6	247.07	1.4082	14.252
1.6	249.7	1.4076	14.438
1.6	252.32	1.4071	14.626
1.6	254.95	1.4065	14.814
1.6	257.58	1.4059	15.004
1.6	260.2	1.4053	15.194
1.6	262.83	1.4047	15.385
1.6	265.45	1.4041	15.577
1.6	268.08	1.4035	15.77
1.6	270.71	1.4029	15.964
1.6	273.33	1.4023	16.159
1.6	275.96	1.4017	16.355
1.6	278.59	1.4011	16.552
1.6	281.21	1.4004	16.75
1.6	283.84	1.3998	16.948
1.6	286.46	1.3992	17.148
1.6	289.09	1.3985	17.349
1.6	291.72	1.3979	17.551
1.6	294.34	1.3972	17.754
1.6	296.97	1.3966	17.958
1.6	299.6	1.3959	18.163
1.6	302.22	1.3952	18.369
1.6	304.85	1.3946	18.576
1.6	307.47	1.3939	18.785
1.6	310.1	1.3932	18.994
1.6	312.73	1.3925	19.205
1.6	315.35	1.3918	19.417
1.6	317.98	1.3911	19.629
1.6	320.61	1.3904	19.843
1.6	323.23	1.3897	20.058
1.6	325.86	1.389	20.274
1.6	328.48	1.3883	20.491
1.6	331.11	1.3875	20.709
1.6	333.74	1.3868	20.93
1.6	336.36	1.3861	21.151
1.6	338.99	1.3853	21.374
1.6	341.62	1.3846	21.599
1.6	344.24	1.3838	21.825
1.6	346.87	1.3831	22.053
1.6	349.49	1.3823	22.281
1.6	352.12	1.3815	22.511
1.6	354.75	1.3808	22.742
1.6	357.37	1.38	22.974
1.6	360	1.3792	23.208
1.6182	100	1.4318	5.1061
1.6182	102.63	1.4316	5.2476
1.6182	105.25	1.4314	5.3896
1.6182	107.88	1.4311	5.5324
1.6182	110.51	1.4309	5.6758
1.6182	113.13	1.4306	5.82
1.6182	115.76	1.4303	5.9651
1.6182	118.38	1.4301	6.111
1.6182	121.01	1.4298	6.2577
1.6182	123.64	1.4295	6.4051
1.6182	126.26	1.4292	6.5531
1.6182	128.89	1.4289	6.7018
1.6182	131.52	1.4286	6.8511
1.6182	134.14	1.4283	7.001
1.6182	136.77	1.428	7.1514
1.6182	139.39	1.4276	7.3024
1.6182	142.02	1.4273	7.454
1.6182	144.65	1.427	7.6063
1.6182	147.27	1.4266	7.7594
1.6182	149.9	1.4263	7.9132
1.6182	152.53	1.4259	8.0679
1.6182	155.15	1.4256	8.2235
1.6182	157.78	1.4252	8.3798
1.6182	160.4	1.4249	8.5371
1.6182	163.03	1.4245	8.6952
1.6182	165.66	1.4241	8.8541
1.6182	168.28	1.4237	9.0137
1.6182	170.91	1.4233	9.1741
1.6182	173.54	1.4229	9.3352
1.6182	176.16	1.4225	9.497
1.6182	178.79	1.4221	9.6595
1.6182	181.41	1.4217	9.8228
1.6182	184.04	1.4213	9.9868
1.6182	186.67	1.4208	10.152
1.6182	189.29	1.4204	10.317
1.6182	191.92	1.4199	10.484
1.6182	194.55	1.4195	10.651
1.6182	197.17	1.419	10.819
1.6182	199.8	1.4186	10.988
1.6182	202.42	1.4181	11.158
1.6182	205.05	1.4177	11.329
1.6182	207.68	1.4172	11.501
1.6182	210.3	1.4167	11.673
1.6182	212.93	1.4162	11.847
1.6182	215.56	1.4157	12.021
1.6182	218.18	1.4152	12.196
1.6182	220.81	1.4147	12.371
1.6182	223.43	1.4142	12.548
1.6182	226.06	1.4137	12.725
1.6182	228.69	1.4132	12.903
1.6182	231.31	1.4127	13.083
1.6182	233.94	1.4121	13.263
1.6182	236.57	1.4116	13.444
1.6182	239.19	1.411	13.625
1.6182	241.82	1.4105	13.808
1.6182	244.44	1.4099	13.992
1.6182	247.07	1.4094	14.176
1.6182	249.7	1.4088	14.362
1.6182	252.32	1.4083	14.548
1.6182	254.95	1.4077	14.735
1.6182	257.58	1.4071	14.923
1.6182	260.2	1.4065	15.113
1.6182	262.83	1.4059	15.302
1.6182	265.45	1.4053	15.493
1.6182	268.08	1.4047	15.685
1.6182	270.71	1.4041	15.878
1.6182	273.33	1.4035	16.072
1.6182	275.96	1.4029	16.266
1.6182	278.59	1.4023	16.462
1.6182	281.21	1.4017	16.658
1.6182	283.84	1.401	16.856
1.6182	286.46	1.4004	17.054
1.6182	289.09	1.3998	17.254
1.6182	291.72	1.3991	17.455
1.6182	294.34	1.3985	17.656
1.6182	296.97	1.3978	17.859
1.6182	299.6	1.3972	18.063
1.6182	302.22	1.3965	18.267
1.6182	304.85	1.3958	18.473
1.6182	307.47	1.3951	18.68
1.6182	310.1	1.3945	18.888
1.6182	312.73	1.3938	19.097
1.6182	315.35	1.3931	19.307
1.6182	317.98	1.3924	19.518
1.6182	320.61	1.3917	19.731
1.6182	323.23	1.391	19.944
1.6182	325.86	1.3903	20.158
1.6182	328.48	1.3895	20.373
1.6182	331.11	1.3888	20.59
1.6182	333.74	1.3881	20.809
1.6182	336.36	1.3874	21.029
1.6182	338.99	1.3866	21.25
1.6182	341.62	1.3859	21.473
1.6182	344.24	1.3851	21.697
1.6182	346.87	1.3844	21.923
1.6182	349.49	1.3836	22.149
1.6182	352.12	1.3829	22.377
1.6182	354.75	1.3821	22.606
1.6182	357.37	1.3813	22.837
1.6182	360	1.3805	23.069
1.6364	100	1.4329	5.0783
1.6364	102.63	1.4327	5.2191
1.6364	105.25	1.4324	5.3605
1.6364	107.88	1.4322	5.5026
1.6364	110.51	1.4319	5.6454
1.6364	113.13	1.4317	5.789
1.6364	115.76	1.4314	5.9333
1.6364	118.38	1.4311	6.0786
1.6364	121.01	1.4309	6.2245
1.6364	123.64	1.4306	6.3713
1.6364	126.26	1.4303	6.5186
1.6364	128.89	1.43	6.6666
1.6364	131.52	1.4297	6.8152
1.6364	134.14	1.4294	6.9644
1.6364	136.77	1.4291	7.114
1.6364	139.39	1.4288	7.2643
1.6364	142.02	1.4284	7.4152
1.6364	144.65	1.4281	7.5668
1.6364	147.27	1.4278	7.7191
1.6364	149.9	1.4274	7.8722
1.6364	152.53	1.4271	8.0262
1.6364	155.15	1.4267	8.1809
1.6364	157.78	1.4263	8.3366
1.6364	160.4	1.426	8.4931
1.6364	163.03	1.4256	8.6504
1.6364	165.66	1.4252	8.8085
1.6364	168.28	1.4248	8.9673
1.6364	170.91	1.4244	9.1269
1.6364	173.54	1.424	9.2872
1.6364	176.16	1.4236	9.4481
1.6364	178.79	1.4232	9.6098
1.6364	181.41	1.4228	9.7722
1.6364	184.04	1.4224	9.9354
1.6364	186.67	1.422	10.099
1.6364	189.29	1.4215	10.264
1.6364	191.92	1.4211	10.43
1.6364	194.55	1.4206	10.596
1.6364	197.17	1.4202	10.763
1.6364	199.8	1.4197	10.932
1.6364	202.42	1.4193	11.101
1.6364	205.05	1.4188	11.271
1.6364	207.68	1.4183	11.441
1.6364	210.3	1.4179	11.613
1.6364	212.93	1.4174	11.785
1.6364	215.56	1.4169	11.958
1.6364	218.18	1.4164	12.132
1.6364	220.81	1.4159	12.307
1.6364	223.43	1.4154	12.483
1.6364	226.06	1.4149	12.659
1.6364	228.69	1.4143	12.836
1.6364	231.31	1.4138	13.014
1.6364	233.94	1.4133	13.193
1.6364	236.57	1.4128	13.373
1.6364	239.19	1.4122	13.554
1.6364	241.82	1.4117	13.735
1.6364	244.44	1.4111	13.918
1.6364	247.07	1.4106	14.101
1.6364	249.7	1.41	14.286
1.6364	252.32	1.4095	14.471
1.6364	254.95	1.4089	14.657
1.6364	257.58	1.4083	14.844
1.6364	260.2	1.4077	15.032
1.6364	262.83	1.4071	15.221
1.6364	265.45	1.4066	15.41
1.6364	268.08	1.406	15.601
1.6364	270.71	1.4054	15.793
1.6364	273.33	1.4047	15.985
1.6364	275.96	1.4041	16.179
1.6364	278.59	1.4035	16.373
1.6364	281.21	1.4029	16.568
1.6364	283.84	1.4023	16.764
1.6364	286.46	1.4016	16.961
1.6364	289.09	1.401	17.16
1.6364	291.72	1.4004	17.359
1.6364	294.34	1.3997	17.56
1.6364	296.97	1.3991	17.761
1.6364	299.6	1.3984	17.963
1.6364	302.22	1.3977	18.166
1.6364	304.85	1.3971	18.371
1.6364	307.47	1.3964	18.576
1.6364	310.1	1.3957	18.782
1.6364	312.73	1.395	18.99
1.6364	315.35	1.3943	19.199
1.6364	317.98	1.3937	19.409
1.6364	320.61	1.393	19.619
1.6364	323.23	1.3923	19.831
1.6364	325.86	1.3915	20.044
1.6364	328.48	1.3908	20.257
1.6364	331.11	1.3901	20.473
1.6364	333.74	1.3894	20.689
1.6364	336.36	1.3887	20.908
1.6364	338.99	1.3879	21.127
1.6364	341.62	1.3872	21.348
1.6364	344.24	1.3864	21.571
1.6364	346.87	1.3857	21.795
1.6364	349.49	1.3849	22.019
1.6364	352.12	1.3842	22.245
1.6364	354.75	1.3834	22.473
1.6364	357.37	1.3826	22.701
1.6364	360	1.3819	22.931
1.6545	100	1.434	5.0508
1.6545	102.63	1.4338	5.191
1.6545	105.25	1.4335	5.3317
1.6545	107.88	1.4333	5.4731
1.6545	110.51	1.433	5.6152
1.6545	113.13	1.4328	5.7582
1.6545	115.76	1.4325	5.9019
1.6545	118.38	1.4322	6.0464
1.6545	121.01	1.432	6.1918
1.6545	123.64	1.4317	6.3378
1.6545	126.26	1.4314	6.4845
1.6545	128.89	1.4311	6.6318
1.6545	131.52	1.4308	6.7797
1.6545	134.14	1.4305	6.9281
1.6545	136.77	1.4302	7.0771
1.6545	139.39	1.4299	7.2266
1.6545	142.02	1.4295	7.3768
1.6545	144.65	1.4292	7.5277
1.6545	147.27	1.4289	7.6793
1.6545	149.9	1.4285	7.8316
1.6545	152.53	1.4282	7.9848
1.6545	155.15	1.4278	8.1389
1.6545	157.78	1.4274	8.2938
1.6545	160.4	1.4271	8.4495
1.6545	163.03	1.4267	8.606
1.6545	165.66	1.4263	8.7633
1.6545	168.28	1.4259	8.9214
1.6545	170.91	1.4256	9.0802
1.6545	173.54	1.4252	9.2396
1.6545	176.16	1.4248	9.3998
1.6545	178.79	1.4243	9.5607
1.6545	181.41	1.4239	9.7222
1.6545	184.04	1.4235	9.8846
1.6545	186.67	1.4231	10.048
1.6545	189.29	1.4227	10.212
1.6545	191.92	1.4222	10.376
1.6545	194.55	1.4218	10.542
1.6545	197.17	1.4213	10.708
1.6545	199.8	1.4209	10.876
1.6545	202.42	1.4204	11.044
1.6545	205.05	1.4199	11.213
1.6545	207.68	1.4195	11.383
1.6545	210.3	1.419	11.553
1.6545	212.93	1.4185	11.725
1.6545	215.56	1.418	11.897
1.6545	218.18	1.4175	12.07
1.6545	220.81	1.417	12.244
1.6545	223.43	1.4165	12.418
1.6545	226.06	1.416	12.593
1.6545	228.69	1.4155	12.77
1.6545	231.31	1.415	12.947
1.6545	233.94	1.4145	13.125
1.6545	236.57	1.4139	13.303
1.6545	239.19	1.4134	13.483
1.6545	241.82	1.4129	13.664
1.6545	244.44	1.4123	13.845
1.6545	247.07	1.4118	14.028
1.6545	249.7	1.4112	14.211
1.6545	252.32	1.4106	14.395
1.6545	254.95	1.4101	14.58
1.6545	257.58	1.4095	14.766
1.6545	260.2	1.4089	14.953
1.6545	262.83	1.4083	15.14
1.6545	265.45	1.4078	15.329
1.6545	268.08	1.4072	15.518
1.6545	270.71	1.4066	15.708
1.6545	273.33	1.406	15.9
1.6545	275.96	1.4053	16.092
1.6545	278.59	1.4047	16.285
1.6545	281.21	1.4041	16.479
1.6545	283.84	1.4035	16.674
1.6545	286.46	1.4029	16.87
1.6545	289.09	1.4022	17.067
1.6545	291.72	1.4016	17.265
1.6545	294.34	1.4009	17.464
1.6545	296.97	1.4003	17.664
1.6545	299.6	1.3996	17.865
1.6545	302.22	1.399	18.067
1.6545	304.85	1.3983	18.27
1.6545	307.47	1.3976	18.473
1.6545	310.1	1.397	18.679
1.6545	312.73	1.3963	18.885
1.6545	315.35	1.3956	19.092
1.6545	317.98	1.3949	19.3
1.6545	320.61	1.3942	19.51
1.6545	323.23	1.3935	19.72
1.6545	325.86	1.3928	19.931
1.6545	328.48	1.3921	20.143
1.6545	331.11	1.3914	20.356
1.6545	333.74	1.3907	20.572
1.6545	336.36	1.3899	20.788
1.6545	338.99	1.3892	21.006
1.6545	341.62	1.3885	21.226
1.6545	344.24	1.3877	21.446
1.6545	346.87	1.387	21.668
1.6545	349.49	1.3862	21.891
1.6545	352.12	1.3855	22.116
1.6545	354.75	1.3847	22.341
1.6545	357.37	1.384	22.568
1.6545	360	1.3832	22.796
1.6727	100	1.4351	5.0236
1.6727	102.63	1.4348	5.1631
1.6727	105.25	1.4346	5.3032
1.6727	107.88	1.4344	5.4439
1.6727	110.51	1.4341	5.5854
1.6727	113.13	1.4339	5.7277
1.6727	115.76	1.4336	5.8708
1.6727	118.38	1.4333	6.0147
1.6727	121.01	1.433	6.1593
1.6727	123.64	1.4328	6.3047
1.6727	126.26	1.4325	6.4507
1.6727	128.89	1.4322	6.5973
1.6727	131.52	1.4319	6.7445
1.6727	134.14	1.4316	6.8922
1.6727	136.77	1.4313	7.0405
1.6727	139.39	1.4309	7.1893
1.6727	142.02	1.4306	7.3388
1.6727	144.65	1.4303	7.4889
1.6727	147.27	1.43	7.6398
1.6727	149.9	1.4296	7.7915
1.6727	152.53	1.4293	7.9439
1.6727	155.15	1.4289	8.0972
1.6727	157.78	1.4286	8.2514
1.6727	160.4	1.4282	8.4064
1.6727	163.03	1.4278	8.5621
1.6727	165.66	1.4274	8.7187
1.6727	168.28	1.4271	8.876
1.6727	170.91	1.4267	9.0339
1.6727	173.54	1.4263	9.1926
1.6727	176.16	1.4259	9.352
1.6727	178.79	1.4255	9.512
1.6727	181.41	1.4251	9.6728
1.6727	184.04	1.4246	9.8342
1.6727	186.67	1.4242	9.9965
1.6727	189.29	1.4238	10.16
1.6727	191.92	1.4233	10.323
1.6727	194.55	1.4229	10.488
1.6727	197.17	1.4225	10.654
1.6727	199.8	1.422	10.82
1.6727	202.42	1.4215	10.987
1.6727	205.05	1.4211	11.155
1.6727	207.68	1.4206	11.324
1.6727	210.3	1.4201	11.494
1.6727	212.93	1.4197	11.665
1.6727	215.56	1.4192	11.836
1.6727	218.18	1.4187	12.008
1.6727	220.81	1.4182	12.181
1.6727	223.43	1.4177	12.354
1.6727	226.06	1.4172	12.529
1.6727	228.69	1.4167	12.704
1.6727	231.31	1.4162	12.88
1.6727	233.94	1.4156	13.057
1.6727	236.57	1.4151	13.235
1.6727	239.19	1.4146	13.413
1.6727	241.82	1.414	13.593
1.6727	244.44	1.4135	13.773
1.6727	247.07	1.4129	13.954
1.6727	249.7	1.4124	14.137
1.6727	252.32	1.4118	14.32
1.6727	254.95	1.4113	14.504
1.6727	257.58	1.4107	14.688
1.6727	260.2	1.4101	14.874
1.6727	262.83	1.4095	15.06
1.6727	265.45	1.4089	15.248
1.6727	268.08	1.4084	15.436
1.6727	270.71	1.4078	15.625
1.6727	273.33	1.4072	15.815
1.6727	275.96	1.4066	16.006
1.6727	278.59	1.4059	16.198
1.6727	281.21	1.4053	16.391
1.6727	283.84	1.4047	16.584
1.6727	286.46	1.4041	16.779
1.6727	289.09	1.4034	16.975
1.6727	291.72	1.4028	17.172
1.6727	294.34	1.4022	17.369
1.6727	296.97	1.4015	17.568
1.6727	299.6	1.4009	17.768
1.6727	302.22	1.4002	17.968
1.6727	304.85	1.3996	18.17
1.6727	307.47	1.3989	18.372
1.6727	310.1	1.3982	18.576
1.6727	312.73	1.3975	18.781
1.6727	315.35	1.3969	18.987
1.6727	317.98	1.3962	19.193
1.6727	320.61	1.3955	19.401
1.6727	323.23	1.3948	19.61
1.6727	325.86	1.3941	19.819
1.6727	328.48	1.3934	20.03
1.6727	331.11	1.3927	20.242
1.6727	333.74	1.3919	20.455
1.6727	336.36	1.3912	20.67
1.6727	338.99	1.3905	20.887
1.6727	341.62	1.3898	21.105
1.6727	344.24	1.389	21.324
1.6727	346.87	1.3883	21.544
1.6727	349.49	1.3875	21.765
1.6727	352.12	1.3868	21.988
1.6727	354.75	1.386	22.211
1.6727	357.37	1.3853	22.436
1.6727	360	1.3845	22.663
1.6909	100	1.4361	4.9966
1.6909	102.63	1.4359	5.1355
1.6909	105.25	1.4357	5.275
1.6909	107.88	1.4354	5.4151
1.6909	110.51	1.4352	5.5559
1.6909	113.13	1.4349	5.6975
1.6909	115.76	1.4347	5.84
1.6909	118.38	1.4344	5.9832
1.6909	121.01	1.4341	6.1272
1.6909	123.64	1.4338	6.2719
1.6909	126.26	1.4336	6.4172
1.6909	128.89	1.4333	6.5631
1.6909	131.52	1.433	6.7096
1.6909	134.14	1.4327	6.8567
1.6909	136.77	1.4324	7.0042
1.6909	139.39	1.432	7.1524
1.6909	142.02	1.4317	7.3011
1.6909	144.65	1.4314	7.4506
1.6909	147.27	1.4311	7.6008
1.6909	149.9	1.4307	7.7517
1.6909	152.53	1.4304	7.9034
1.6909	155.15	1.43	8.056
1.6909	157.78	1.4297	8.2094
1.6909	160.4	1.4293	8.3637
1.6909	163.03	1.4289	8.5187
1.6909	165.66	1.4285	8.6745
1.6909	168.28	1.4282	8.831
1.6909	170.91	1.4278	8.9882
1.6909	173.54	1.4274	9.1461
1.6909	176.16	1.427	9.3046
1.6909	178.79	1.4266	9.4639
1.6909	181.41	1.4262	9.6238
1.6909	184.04	1.4258	9.7845
1.6909	186.67	1.4253	9.9459
1.6909	189.29	1.4249	10.108
1.6909	191.92	1.4245	10.271
1.6909	194.55	1.424	10.435
1.6909	197.17	1.4236	10.6
1.6909	199.8	1.4231	10.765
1.6909	202.42	1.4227	10.932
1.6909	205.05	1.4222	11.099
1.6909	207.68	1.4218	11.267
1.6909	210.3	1.4213	11.436
1.6909	212.93	1.4208	11.605
1.6909	215.56	1.4203	11.775
1.6909	218.18	1.4198	11.947
1.6909	220.81	1.4193	12.118
1.6909	223.43	1.4188	12.291
1.6909	226.06	1.4183	12.464
1.6909	228.69	1.4178	12.639
1.6909	231.31	1.4173	12.814
1.6909	233.94	1.4168	12.99
1.6909	236.57	1.4163	13.166
1.6909	239.19	1.4157	13.344
1.6909	241.82	1.4152	13.523
1.6909	244.44	1.4147	13.702
1.6909	247.07	1.4141	13.882
1.6909	249.7	1.4136	14.063
1.6909	252.32	1.413	14.245
1.6909	254.95	1.4124	14.428
1.6909	257.58	1.4119	14.612
1.6909	260.2	1.4113	14.796
1.6909	262.83	1.4107	14.982
1.6909	265.45	1.4101	15.168
1.6909	268.08	1.4095	15.355
1.6909	270.71	1.409	15.543
1.6909	273.33	1.4084	15.732
1.6909	275.96	1.4078	15.921
1.6909	278.59	1.4071	16.112
1.6909	281.21	1.4065	16.304
1.6909	283.84	1.4059	16.496
1.6909	286.46	1.4053	16.689
1.6909	289.09	1.4047	16.884
1.6909	291.72	1.404	17.08
1.6909	294.34	1.4034	17.276
1.6909	296.97	1.4027	17.473
1.6909	299.6	1.4021	17.672
1.6909	302.22	1.4014	17.871
1.6909	304.85	1.4008	18.071
1.6909	307.47	1.4001	18.272
1.6909	310.1	1.3995	18.475
1.6909	312.73	1.3988	18.678
1.6909	315.35	1.3981	18.882
1.6909	317.98	1.3974	19.088
1.6909	320.61	1.3967	19.294
1.6909	323.23	1.396	19.501
1.6909	325.86	1.3953	19.709
1.6909	328.48	1.3946	19.918
1.6909	331.11	1.3939	20.129
1.6909	333.74	1.3932	20.341
1.6909	336.36	1.3925	20.554
1.6909	338.99	1.3918	20.769
1.6909	341.62	1.391	20.985
1.6909	344.24	1.3903	21.203
1.6909	346.87	1.3896	21.421
1.6909	349.49	1.3888	21.641
1.6909	352.12	1.3881	21.862
1.6909	354.75	1.3873	22.084
1.6909	357.37	1.3866	22.307
1.6909	360	1.3858	22.532
1.7091	100	1.4372	4.9699
1.7091	102.63	1.437	5.1082
1.7091	105.25	1.4367	5.247
1.7091	107.88	1.4365	5.3865
1.7091	110.51	1.4363	5.5267
1.7091	113.13	1.436	5.6677
1.7091	115.76	1.4357	5.8095
1.7091	118.38	1.4355	5.952
1.7091	121.01	1.4352	6.0954
1.7091	123.64	1.4349	6.2394
1.7091	126.26	1.4346	6.3841
1.7091	128.89	1.4344	6.5293
1.7091	131.52	1.4341	6.6751
1.7091	134.14	1.4338	6.8215
1.7091	136.77	1.4334	6.9684
1.7091	139.39	1.4331	7.1158
1.7091	142.02	1.4328	7.2639
1.7091	144.65	1.4325	7.4126
1.7091	147.27	1.4321	7.5621
1.7091	149.9	1.4318	7.7123
1.7091	152.53	1.4315	7.8634
1.7091	155.15	1.4311	8.0152
1.7091	157.78	1.4308	8.1679
1.7091	160.4	1.4304	8.3214
1.7091	163.03	1.43	8.4757
1.7091	165.66	1.4297	8.6307
1.7091	168.28	1.4293	8.7865
1.7091	170.91	1.4289	8.9429
1.7091	173.54	1.4285	9.1
1.7091	176.16	1.4281	9.2578
1.7091	178.79	1.4277	9.4162
1.7091	181.41	1.4273	9.5753
1.7091	184.04	1.4269	9.7352
1.7091	186.67	1.4265	9.8958
1.7091	189.29	1.426	10.057
1.7091	191.92	1.4256	10.219
1.7091	194.55	1.4252	10.382
