Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.18	200	1.1627	20.101
0.18	201.22	1.1625	20.248
0.18	202.45	1.1622	20.396
0.18	203.67	1.1619	20.545
0.18	204.9	1.1617	20.695
0.18	206.12	1.1614	20.846
0.18	207.35	1.1612	20.997
0.18	208.57	1.1609	21.149
0.18	209.8	1.1606	21.302
0.18	211.02	1.1604	21.455
0.18	212.24	1.1601	21.608
0.18	213.47	1.1598	21.762
0.18	214.69	1.1596	21.915
0.18	215.92	1.1593	22.069
0.18	217.14	1.159	22.222
0.18	218.37	1.1587	22.376
0.18	219.59	1.1584	22.53
0.18	220.82	1.1582	22.684
0.18	222.04	1.1579	22.838
0.18	223.27	1.1576	22.993
0.18	224.49	1.1573	23.149
0.18	225.71	1.157	23.305
0.18	226.94	1.1567	23.463
0.18	228.16	1.1565	23.621
0.18	229.39	1.1562	23.78
0.18	230.61	1.1559	23.94
0.18	231.84	1.1556	24.102
0.18	233.06	1.1553	24.264
0.18	234.29	1.155	24.427
0.18	235.51	1.1547	24.592
0.18	236.73	1.1544	24.757
0.18	237.96	1.1541	24.924
0.18	239.18	1.1538	25.091
0.18	240.41	1.1535	25.26
0.18	241.63	1.1532	25.429
0.18	242.86	1.1529	25.599
0.18	244.08	1.1526	25.769
0.18	245.31	1.1522	25.941
0.18	246.53	1.1519	26.112
0.18	247.76	1.1516	26.284
0.18	248.98	1.1513	26.456
0.18	250.2	1.151	26.628
0.18	251.43	1.1507	26.799
0.18	252.65	1.1504	26.97
0.18	253.88	1.15	27.14
0.18	255.1	1.1497	27.31
0.18	256.33	1.1494	27.478
0.18	257.55	1.1491	27.644
0.18	258.78	1.1487	27.809
0.18	260	1.1484	27.972
0.18449	200	1.1633	20.04
0.18449	201.22	1.163	20.187
0.18449	202.45	1.1628	20.334
0.18449	203.67	1.1625	20.483
0.18449	204.9	1.1622	20.632
0.18449	206.12	1.162	20.782
0.18449	207.35	1.1617	20.933
0.18449	208.57	1.1614	21.085
0.18449	209.8	1.1612	21.237
0.18449	211.02	1.1609	21.389
0.18449	212.24	1.1606	21.542
0.18449	213.47	1.1604	21.694
0.18449	214.69	1.1601	21.847
0.18449	215.92	1.1598	22
0.18449	217.14	1.1596	22.153
0.18449	218.37	1.1593	22.306
0.18449	219.59	1.159	22.459
0.18449	220.82	1.1587	22.613
0.18449	222.04	1.1584	22.767
0.18449	223.27	1.1582	22.921
0.18449	224.49	1.1579	23.077
0.18449	225.71	1.1576	23.232
0.18449	226.94	1.1573	23.389
0.18449	228.16	1.157	23.547
0.18449	229.39	1.1567	23.706
0.18449	230.61	1.1564	23.865
0.18449	231.84	1.1561	24.026
0.18449	233.06	1.1558	24.188
0.18449	234.29	1.1555	24.35
0.18449	235.51	1.1553	24.514
0.18449	236.73	1.155	24.679
0.18449	237.96	1.1547	24.845
0.18449	239.18	1.1544	25.012
0.18449	240.41	1.154	25.18
0.18449	241.63	1.1537	25.348
0.18449	242.86	1.1534	25.517
0.18449	244.08	1.1531	25.687
0.18449	245.31	1.1528	25.858
0.18449	246.53	1.1525	26.028
0.18449	247.76	1.1522	26.199
0.18449	248.98	1.1519	26.37
0.18449	250.2	1.1516	26.541
0.18449	251.43	1.1512	26.711
0.18449	252.65	1.1509	26.881
0.18449	253.88	1.1506	27.051
0.18449	255.1	1.1503	27.219
0.18449	256.33	1.15	27.386
0.18449	257.55	1.1496	27.551
0.18449	258.78	1.1493	27.715
0.18449	260	1.149	27.877
0.18898	200	1.1638	19.98
0.18898	201.22	1.1635	20.126
0.18898	202.45	1.1633	20.273
0.18898	203.67	1.163	20.421
0.18898	204.9	1.1628	20.57
0.18898	206.12	1.1625	20.719
0.18898	207.35	1.1623	20.87
0.18898	208.57	1.162	21.021
0.18898	209.8	1.1617	21.172
0.18898	211.02	1.1615	21.324
0.18898	212.24	1.1612	21.476
0.18898	213.47	1.1609	21.628
0.18898	214.69	1.1606	21.78
0.18898	215.92	1.1604	21.932
0.18898	217.14	1.1601	22.084
0.18898	218.37	1.1598	22.237
0.18898	219.59	1.1595	22.39
0.18898	220.82	1.1593	22.543
0.18898	222.04	1.159	22.696
0.18898	223.27	1.1587	22.85
0.18898	224.49	1.1584	23.005
0.18898	225.71	1.1581	23.16
0.18898	226.94	1.1579	23.316
0.18898	228.16	1.1576	23.473
0.18898	229.39	1.1573	23.631
0.18898	230.61	1.157	23.791
0.18898	231.84	1.1567	23.951
0.18898	233.06	1.1564	24.112
0.18898	234.29	1.1561	24.274
0.18898	235.51	1.1558	24.437
0.18898	236.73	1.1555	24.602
0.18898	237.96	1.1552	24.767
0.18898	239.18	1.1549	24.933
0.18898	240.41	1.1546	25.1
0.18898	241.63	1.1543	25.268
0.18898	242.86	1.154	25.437
0.18898	244.08	1.1537	25.606
0.18898	245.31	1.1534	25.775
0.18898	246.53	1.1531	25.945
0.18898	247.76	1.1528	26.115
0.18898	248.98	1.1524	26.285
0.18898	250.2	1.1521	26.455
0.18898	251.43	1.1518	26.625
0.18898	252.65	1.1515	26.793
0.18898	253.88	1.1512	26.962
0.18898	255.1	1.1509	27.129
0.18898	256.33	1.1505	27.295
0.18898	257.55	1.1502	27.459
0.18898	258.78	1.1499	27.622
0.18898	260	1.1496	27.782
0.19347	200	1.1643	19.92
0.19347	201.22	1.1641	20.066
0.19347	202.45	1.1638	20.212
0.19347	203.67	1.1636	20.36
0.19347	204.9	1.1633	20.508
0.19347	206.12	1.1631	20.657
0.19347	207.35	1.1628	20.806
0.19347	208.57	1.1625	20.957
0.19347	209.8	1.1623	21.108
0.19347	211.02	1.162	21.259
0.19347	212.24	1.1617	21.41
0.19347	213.47	1.1615	21.561
0.19347	214.69	1.1612	21.713
0.19347	215.92	1.1609	21.864
0.19347	217.14	1.1606	22.016
0.19347	218.37	1.1604	22.168
0.19347	219.59	1.1601	22.32
0.19347	220.82	1.1598	22.473
0.19347	222.04	1.1595	22.626
0.19347	223.27	1.1593	22.779
0.19347	224.49	1.159	22.933
0.19347	225.71	1.1587	23.088
0.19347	226.94	1.1584	23.244
0.19347	228.16	1.1581	23.4
0.19347	229.39	1.1578	23.558
0.19347	230.61	1.1575	23.717
0.19347	231.84	1.1573	23.876
0.19347	233.06	1.157	24.037
0.19347	234.29	1.1567	24.199
0.19347	235.51	1.1564	24.361
0.19347	236.73	1.1561	24.525
0.19347	237.96	1.1558	24.69
0.19347	239.18	1.1555	24.855
0.19347	240.41	1.1552	25.021
0.19347	241.63	1.1549	25.189
0.19347	242.86	1.1546	25.356
0.19347	244.08	1.1543	25.525
0.19347	245.31	1.154	25.693
0.19347	246.53	1.1536	25.862
0.19347	247.76	1.1533	26.032
0.19347	248.98	1.153	26.201
0.19347	250.2	1.1527	26.37
0.19347	251.43	1.1524	26.538
0.19347	252.65	1.1521	26.706
0.19347	253.88	1.1518	26.873
0.19347	255.1	1.1514	27.039
0.19347	256.33	1.1511	27.204
0.19347	257.55	1.1508	27.367
0.19347	258.78	1.1505	27.529
0.19347	260	1.1501	27.688
0.19796	200	1.1649	19.86
0.19796	201.22	1.1646	20.006
0.19796	202.45	1.1644	20.152
0.19796	203.67	1.1641	20.299
0.19796	204.9	1.1639	20.446
0.19796	206.12	1.1636	20.595
0.19796	207.35	1.1633	20.744
0.19796	208.57	1.1631	20.893
0.19796	209.8	1.1628	21.044
0.19796	211.02	1.1625	21.194
0.19796	212.24	1.1623	21.345
0.19796	213.47	1.162	21.495
0.19796	214.69	1.1617	21.646
0.19796	215.92	1.1615	21.797
0.19796	217.14	1.1612	21.948
0.19796	218.37	1.1609	22.1
0.19796	219.59	1.1606	22.251
0.19796	220.82	1.1604	22.403
0.19796	222.04	1.1601	22.556
0.19796	223.27	1.1598	22.709
0.19796	224.49	1.1595	22.862
0.19796	225.71	1.1592	23.017
0.19796	226.94	1.159	23.172
0.19796	228.16	1.1587	23.328
0.19796	229.39	1.1584	23.485
0.19796	230.61	1.1581	23.643
0.19796	231.84	1.1578	23.802
0.19796	233.06	1.1575	23.962
0.19796	234.29	1.1572	24.124
0.19796	235.51	1.1569	24.286
0.19796	236.73	1.1566	24.449
0.19796	237.96	1.1563	24.613
0.19796	239.18	1.156	24.778
0.19796	240.41	1.1557	24.943
0.19796	241.63	1.1554	25.11
0.19796	242.86	1.1551	25.277
0.19796	244.08	1.1548	25.444
0.19796	245.31	1.1545	25.612
0.19796	246.53	1.1542	25.78
0.19796	247.76	1.1539	25.949
0.19796	248.98	1.1536	26.117
0.19796	250.2	1.1533	26.285
0.19796	251.43	1.153	26.452
0.19796	252.65	1.1526	26.619
0.19796	253.88	1.1523	26.785
0.19796	255.1	1.152	26.95
0.19796	256.33	1.1517	27.114
0.19796	257.55	1.1514	27.276
0.19796	258.78	1.151	27.436
0.19796	260	1.1507	27.594
0.20245	200	1.1654	19.801
0.20245	201.22	1.1652	19.946
0.20245	202.45	1.1649	20.092
0.20245	203.67	1.1647	20.238
0.20245	204.9	1.1644	20.385
0.20245	206.12	1.1641	20.533
0.20245	207.35	1.1639	20.681
0.20245	208.57	1.1636	20.83
0.20245	209.8	1.1634	20.98
0.20245	211.02	1.1631	21.13
0.20245	212.24	1.1628	21.28
0.20245	213.47	1.1626	21.43
0.20245	214.69	1.1623	21.58
0.20245	215.92	1.162	21.73
0.20245	217.14	1.1617	21.881
0.20245	218.37	1.1615	22.032
0.20245	219.59	1.1612	22.183
0.20245	220.82	1.1609	22.334
0.20245	222.04	1.1606	22.486
0.20245	223.27	1.1604	22.639
0.20245	224.49	1.1601	22.792
0.20245	225.71	1.1598	22.946
0.20245	226.94	1.1595	23.1
0.20245	228.16	1.1592	23.256
0.20245	229.39	1.1589	23.413
0.20245	230.61	1.1587	23.57
0.20245	231.84	1.1584	23.729
0.20245	233.06	1.1581	23.889
0.20245	234.29	1.1578	24.049
0.20245	235.51	1.1575	24.211
0.20245	236.73	1.1572	24.373
0.20245	237.96	1.1569	24.537
0.20245	239.18	1.1566	24.701
0.20245	240.41	1.1563	24.866
0.20245	241.63	1.156	25.031
0.20245	242.86	1.1557	25.198
0.20245	244.08	1.1554	25.364
0.20245	245.31	1.1551	25.532
0.20245	246.53	1.1548	25.699
0.20245	247.76	1.1545	25.866
0.20245	248.98	1.1541	26.034
0.20245	250.2	1.1538	26.201
0.20245	251.43	1.1535	26.367
0.20245	252.65	1.1532	26.533
0.20245	253.88	1.1529	26.698
0.20245	255.1	1.1526	26.862
0.20245	256.33	1.1523	27.025
0.20245	257.55	1.1519	27.186
0.20245	258.78	1.1516	27.345
0.20245	260	1.1513	27.501
0.20694	200	1.1659	19.742
0.20694	201.22	1.1657	19.887
0.20694	202.45	1.1654	20.032
0.20694	203.67	1.1652	20.178
0.20694	204.9	1.1649	20.324
0.20694	206.12	1.1647	20.472
0.20694	207.35	1.1644	20.62
0.20694	208.57	1.1642	20.768
0.20694	209.8	1.1639	20.917
0.20694	211.02	1.1636	21.066
0.20694	212.24	1.1634	21.215
0.20694	213.47	1.1631	21.365
0.20694	214.69	1.1628	21.514
0.20694	215.92	1.1626	21.664
0.20694	217.14	1.1623	21.814
0.20694	218.37	1.162	21.964
0.20694	219.59	1.1617	22.115
0.20694	220.82	1.1615	22.266
0.20694	222.04	1.1612	22.417
0.20694	223.27	1.1609	22.569
0.20694	224.49	1.1606	22.722
0.20694	225.71	1.1603	22.875
0.20694	226.94	1.1601	23.03
0.20694	228.16	1.1598	23.185
0.20694	229.39	1.1595	23.341
0.20694	230.61	1.1592	23.498
0.20694	231.84	1.1589	23.656
0.20694	233.06	1.1586	23.815
0.20694	234.29	1.1583	23.975
0.20694	235.51	1.158	24.136
0.20694	236.73	1.1577	24.298
0.20694	237.96	1.1574	24.461
0.20694	239.18	1.1572	24.624
0.20694	240.41	1.1569	24.789
0.20694	241.63	1.1566	24.954
0.20694	242.86	1.1562	25.119
0.20694	244.08	1.1559	25.285
0.20694	245.31	1.1556	25.452
0.20694	246.53	1.1553	25.618
0.20694	247.76	1.155	25.785
0.20694	248.98	1.1547	25.951
0.20694	250.2	1.1544	26.117
0.20694	251.43	1.1541	26.283
0.20694	252.65	1.1538	26.447
0.20694	253.88	1.1535	26.611
0.20694	255.1	1.1531	26.774
0.20694	256.33	1.1528	26.936
0.20694	257.55	1.1525	27.095
0.20694	258.78	1.1522	27.253
0.20694	260	1.1519	27.409
0.21143	200	1.1665	19.684
0.21143	201.22	1.1662	19.828
0.21143	202.45	1.166	19.973
0.21143	203.67	1.1657	20.118
0.21143	204.9	1.1655	20.264
0.21143	206.12	1.1652	20.411
0.21143	207.35	1.165	20.558
0.21143	208.57	1.1647	20.706
0.21143	209.8	1.1644	20.854
0.21143	211.02	1.1642	21.002
0.21143	212.24	1.1639	21.151
0.21143	213.47	1.1636	21.3
0.21143	214.69	1.1634	21.449
0.21143	215.92	1.1631	21.598
0.21143	217.14	1.1628	21.748
0.21143	218.37	1.1626	21.897
0.21143	219.59	1.1623	22.047
0.21143	220.82	1.162	22.198
0.21143	222.04	1.1617	22.349
0.21143	223.27	1.1615	22.5
0.21143	224.49	1.1612	22.652
0.21143	225.71	1.1609	22.805
0.21143	226.94	1.1606	22.959
0.21143	228.16	1.1603	23.114
0.21143	229.39	1.16	23.27
0.21143	230.61	1.1598	23.426
0.21143	231.84	1.1595	23.584
0.21143	233.06	1.1592	23.742
0.21143	234.29	1.1589	23.902
0.21143	235.51	1.1586	24.062
0.21143	236.73	1.1583	24.224
0.21143	237.96	1.158	24.386
0.21143	239.18	1.1577	24.549
0.21143	240.41	1.1574	24.712
0.21143	241.63	1.1571	24.877
0.21143	242.86	1.1568	25.041
0.21143	244.08	1.1565	25.207
0.21143	245.31	1.1562	25.372
0.21143	246.53	1.1559	25.538
0.21143	247.76	1.1556	25.703
0.21143	248.98	1.1553	25.869
0.21143	250.2	1.155	26.034
0.21143	251.43	1.1547	26.199
0.21143	252.65	1.1543	26.362
0.21143	253.88	1.154	26.525
0.21143	255.1	1.1537	26.687
0.21143	256.33	1.1534	26.847
0.21143	257.55	1.1531	27.006
0.21143	258.78	1.1527	27.163
0.21143	260	1.1524	27.317
0.21592	200	1.167	19.626
0.21592	201.22	1.1668	19.77
0.21592	202.45	1.1665	19.914
0.21592	203.67	1.1663	20.059
0.21592	204.9	1.166	20.204
0.21592	206.12	1.1657	20.35
0.21592	207.35	1.1655	20.497
0.21592	208.57	1.1652	20.644
0.21592	209.8	1.165	20.792
0.21592	211.02	1.1647	20.939
0.21592	212.24	1.1644	21.088
0.21592	213.47	1.1642	21.236
0.21592	214.69	1.1639	21.384
0.21592	215.92	1.1636	21.533
0.21592	217.14	1.1634	21.682
0.21592	218.37	1.1631	21.831
0.21592	219.59	1.1628	21.98
0.21592	220.82	1.1626	22.13
0.21592	222.04	1.1623	22.281
0.21592	223.27	1.162	22.432
0.21592	224.49	1.1617	22.583
0.21592	225.71	1.1614	22.736
0.21592	226.94	1.1612	22.889
0.21592	228.16	1.1609	23.044
0.21592	229.39	1.1606	23.199
0.21592	230.61	1.1603	23.355
0.21592	231.84	1.16	23.512
0.21592	233.06	1.1597	23.67
0.21592	234.29	1.1594	23.829
0.21592	235.51	1.1591	23.989
0.21592	236.73	1.1589	24.15
0.21592	237.96	1.1586	24.311
0.21592	239.18	1.1583	24.474
0.21592	240.41	1.158	24.637
0.21592	241.63	1.1577	24.8
0.21592	242.86	1.1574	24.964
0.21592	244.08	1.1571	25.129
0.21592	245.31	1.1568	25.293
0.21592	246.53	1.1565	25.458
0.21592	247.76	1.1561	25.623
0.21592	248.98	1.1558	25.787
0.21592	250.2	1.1555	25.951
0.21592	251.43	1.1552	26.115
0.21592	252.65	1.1549	26.278
0.21592	253.88	1.1546	26.44
0.21592	255.1	1.1543	26.6
0.21592	256.33	1.154	26.76
0.21592	257.55	1.1536	26.917
0.21592	258.78	1.1533	27.073
0.21592	260	1.153	27.226
0.22041	200	1.1675	19.569
0.22041	201.22	1.1673	19.712
0.22041	202.45	1.167	19.855
0.22041	203.67	1.1668	20
0.22041	204.9	1.1665	20.145
0.22041	206.12	1.1663	20.29
0.22041	207.35	1.166	20.436
0.22041	208.57	1.1658	20.583
0.22041	209.8	1.1655	20.73
0.22041	211.02	1.1652	20.877
0.22041	212.24	1.165	21.024
0.22041	213.47	1.1647	21.172
0.22041	214.69	1.1644	21.32
0.22041	215.92	1.1642	21.468
0.22041	217.14	1.1639	21.616
0.22041	218.37	1.1636	21.765
0.22041	219.59	1.1634	21.914
0.22041	220.82	1.1631	22.063
0.22041	222.04	1.1628	22.213
0.22041	223.27	1.1625	22.364
0.22041	224.49	1.1623	22.515
0.22041	225.71	1.162	22.667
0.22041	226.94	1.1617	22.82
0.22041	228.16	1.1614	22.974
0.22041	229.39	1.1611	23.129
0.22041	230.61	1.1609	23.284
0.22041	231.84	1.1606	23.441
0.22041	233.06	1.1603	23.598
0.22041	234.29	1.16	23.757
0.22041	235.51	1.1597	23.916
0.22041	236.73	1.1594	24.076
0.22041	237.96	1.1591	24.237
0.22041	239.18	1.1588	24.399
0.22041	240.41	1.1585	24.561
0.22041	241.63	1.1582	24.724
0.22041	242.86	1.1579	24.887
0.22041	244.08	1.1576	25.051
0.22041	245.31	1.1573	25.215
0.22041	246.53	1.157	25.379
0.22041	247.76	1.1567	25.543
0.22041	248.98	1.1564	25.706
0.22041	250.2	1.1561	25.87
0.22041	251.43	1.1558	26.032
0.22041	252.65	1.1555	26.194
0.22041	253.88	1.1552	26.355
0.22041	255.1	1.1548	26.514
0.22041	256.33	1.1545	26.673
0.22041	257.55	1.1542	26.829
0.22041	258.78	1.1539	26.983
0.22041	260	1.1536	27.136
0.2249	200	1.1681	19.511
0.2249	201.22	1.1678	19.654
0.2249	202.45	1.1676	19.797
0.2249	203.67	1.1673	19.941
0.2249	204.9	1.1671	20.085
0.2249	206.12	1.1668	20.23
0.2249	207.35	1.1666	20.376
0.2249	208.57	1.1663	20.522
0.2249	209.8	1.166	20.668
0.2249	211.02	1.1658	20.815
0.2249	212.24	1.1655	20.962
0.2249	213.47	1.1653	21.109
0.2249	214.69	1.165	21.256
0.2249	215.92	1.1647	21.403
0.2249	217.14	1.1644	21.551
0.2249	218.37	1.1642	21.699
0.2249	219.59	1.1639	21.848
0.2249	220.82	1.1636	21.997
0.2249	222.04	1.1634	22.146
0.2249	223.27	1.1631	22.296
0.2249	224.49	1.1628	22.447
0.2249	225.71	1.1625	22.599
0.2249	226.94	1.1622	22.751
0.2249	228.16	1.162	22.905
0.2249	229.39	1.1617	23.059
0.2249	230.61	1.1614	23.214
0.2249	231.84	1.1611	23.37
0.2249	233.06	1.1608	23.527
0.2249	234.29	1.1605	23.685
0.2249	235.51	1.1602	23.844
0.2249	236.73	1.16	24.003
0.2249	237.96	1.1597	24.164
0.2249	239.18	1.1594	24.325
0.2249	240.41	1.1591	24.486
0.2249	241.63	1.1588	24.648
0.2249	242.86	1.1585	24.811
0.2249	244.08	1.1582	24.974
0.2249	245.31	1.1579	25.137
0.2249	246.53	1.1576	25.3
0.2249	247.76	1.1573	25.463
0.2249	248.98	1.157	25.626
0.2249	250.2	1.1566	25.788
0.2249	251.43	1.1563	25.95
0.2249	252.65	1.156	26.111
0.2249	253.88	1.1557	26.271
0.2249	255.1	1.1554	26.429
0.2249	256.33	1.1551	26.586
0.2249	257.55	1.1548	26.741
0.2249	258.78	1.1544	26.895
0.2249	260	1.1541	27.046
0.22939	200	1.1686	19.455
0.22939	201.22	1.1684	19.597
0.22939	202.45	1.1681	19.739
0.22939	203.67	1.1679	19.883
0.22939	204.9	1.1676	20.027
0.22939	206.12	1.1673	20.171
0.22939	207.35	1.1671	20.316
0.22939	208.57	1.1668	20.461
0.22939	209.8	1.1666	20.607
0.22939	211.02	1.1663	20.753
0.22939	212.24	1.166	20.899
0.22939	213.47	1.1658	21.046
0.22939	214.69	1.1655	21.192
0.22939	215.92	1.1653	21.339
0.22939	217.14	1.165	21.486
0.22939	218.37	1.1647	21.634
0.22939	219.59	1.1644	21.782
0.22939	220.82	1.1642	21.93
0.22939	222.04	1.1639	22.079
0.22939	223.27	1.1636	22.229
0.22939	224.49	1.1634	22.38
0.22939	225.71	1.1631	22.531
0.22939	226.94	1.1628	22.683
0.22939	228.16	1.1625	22.836
0.22939	229.39	1.1622	22.99
0.22939	230.61	1.1619	23.144
0.22939	231.84	1.1617	23.3
0.22939	233.06	1.1614	23.456
0.22939	234.29	1.1611	23.614
0.22939	235.51	1.1608	23.772
0.22939	236.73	1.1605	23.931
0.22939	237.96	1.1602	24.091
0.22939	239.18	1.1599	24.251
0.22939	240.41	1.1596	24.412
0.22939	241.63	1.1593	24.573
0.22939	242.86	1.159	24.735
0.22939	244.08	1.1587	24.897
0.22939	245.31	1.1584	25.06
0.22939	246.53	1.1581	25.222
0.22939	247.76	1.1578	25.384
0.22939	248.98	1.1575	25.546
0.22939	250.2	1.1572	25.707
0.22939	251.43	1.1569	25.868
0.22939	252.65	1.1566	26.028
0.22939	253.88	1.1563	26.187
0.22939	255.1	1.156	26.344
0.22939	256.33	1.1556	26.5
0.22939	257.55	1.1553	26.655
0.22939	258.78	1.155	26.807
0.22939	260	1.1547	26.957
0.23388	200	1.1691	19.398
0.23388	201.22	1.1689	19.54
0.23388	202.45	1.1686	19.682
0.23388	203.67	1.1684	19.825
0.23388	204.9	1.1681	19.968
0.23388	206.12	1.1679	20.112
0.23388	207.35	1.1676	20.256
0.23388	208.57	1.1674	20.401
0.23388	209.8	1.1671	20.546
0.23388	211.02	1.1668	20.692
0.23388	212.24	1.1666	20.837
0.23388	213.47	1.1663	20.983
0.23388	214.69	1.1661	21.129
0.23388	215.92	1.1658	21.276
0.23388	217.14	1.1655	21.422
0.23388	218.37	1.1653	21.569
0.23388	219.59	1.165	21.717
0.23388	220.82	1.1647	21.865
0.23388	222.04	1.1644	22.013
0.23388	223.27	1.1642	22.163
0.23388	224.49	1.1639	22.313
0.23388	225.71	1.1636	22.463
0.23388	226.94	1.1633	22.615
0.23388	228.16	1.1631	22.767
0.23388	229.39	1.1628	22.921
0.23388	230.61	1.1625	23.075
0.23388	231.84	1.1622	23.23
0.23388	233.06	1.1619	23.386
0.23388	234.29	1.1616	23.543
0.23388	235.51	1.1613	23.701
0.23388	236.73	1.1611	23.859
0.23388	237.96	1.1608	24.018
0.23388	239.18	1.1605	24.178
0.23388	240.41	1.1602	24.338
0.23388	241.63	1.1599	24.499
0.23388	242.86	1.1596	24.66
0.23388	244.08	1.1593	24.821
0.23388	245.31	1.159	24.983
0.23388	246.53	1.1587	25.144
0.23388	247.76	1.1584	25.306
0.23388	248.98	1.1581	25.467
0.23388	250.2	1.1578	25.627
0.23388	251.43	1.1575	25.787
0.23388	252.65	1.1571	25.946
0.23388	253.88	1.1568	26.104
0.23388	255.1	1.1565	26.26
0.23388	256.33	1.1562	26.415
0.23388	257.55	1.1559	26.568
0.23388	258.78	1.1556	26.72
0.23388	260	1.1553	26.868
0.23837	200	1.1697	19.342
0.23837	201.22	1.1694	19.483
0.23837	202.45	1.1692	19.625
0.23837	203.67	1.1689	19.767
0.23837	204.9	1.1687	19.91
0.23837	206.12	1.1684	20.054
0.23837	207.35	1.1681	20.197
0.23837	208.57	1.1679	20.342
0.23837	209.8	1.1676	20.486
0.23837	211.02	1.1674	20.631
0.23837	212.24	1.1671	20.776
0.23837	213.47	1.1669	20.921
0.23837	214.69	1.1666	21.067
0.23837	215.92	1.1663	21.213
0.23837	217.14	1.1661	21.359
0.23837	218.37	1.1658	21.505
0.23837	219.59	1.1655	21.652
0.23837	220.82	1.1653	21.8
0.23837	222.04	1.165	21.948
0.23837	223.27	1.1647	22.096
0.23837	224.49	1.1644	22.246
0.23837	225.71	1.1642	22.396
0.23837	226.94	1.1639	22.547
0.23837	228.16	1.1636	22.699
0.23837	229.39	1.1633	22.852
0.23837	230.61	1.163	23.006
0.23837	231.84	1.1627	23.161
0.23837	233.06	1.1625	23.316
0.23837	234.29	1.1622	23.472
0.23837	235.51	1.1619	23.63
0.23837	236.73	1.1616	23.787
0.23837	237.96	1.1613	23.946
0.23837	239.18	1.161	24.105
0.23837	240.41	1.1607	24.265
0.23837	241.63	1.1604	24.425
0.23837	242.86	1.1601	24.585
0.23837	244.08	1.1598	24.746
0.23837	245.31	1.1595	24.907
0.23837	246.53	1.1592	25.067
0.23837	247.76	1.1589	25.228
0.23837	248.98	1.1586	25.388
0.23837	250.2	1.1583	25.548
0.23837	251.43	1.158	25.706
0.23837	252.65	1.1577	25.864
0.23837	253.88	1.1574	26.021
0.23837	255.1	1.1571	26.177
0.23837	256.33	1.1568	26.331
0.23837	257.55	1.1565	26.483
0.23837	258.78	1.1561	26.633
0.23837	260	1.1558	26.781
0.24286	200	1.1702	19.286
0.24286	201.22	1.1699	19.427
0.24286	202.45	1.1697	19.568
0.24286	203.67	1.1694	19.71
0.24286	204.9	1.1692	19.852
0.24286	206.12	1.1689	19.995
0.24286	207.35	1.1687	20.139
0.24286	208.57	1.1684	20.282
0.24286	209.8	1.1682	20.426
0.24286	211.02	1.1679	20.57
0.24286	212.24	1.1676	20.715
0.24286	213.47	1.1674	20.86
0.24286	214.69	1.1671	21.005
0.24286	215.92	1.1669	21.15
0.24286	217.14	1.1666	21.295
0.24286	218.37	1.1663	21.441
0.24286	219.59	1.1661	21.588
0.24286	220.82	1.1658	21.735
0.24286	222.04	1.1655	21.883
0.24286	223.27	1.1652	22.031
0.24286	224.49	1.165	22.18
0.24286	225.71	1.1647	22.33
0.24286	226.94	1.1644	22.48
0.24286	228.16	1.1641	22.632
0.24286	229.39	1.1639	22.784
0.24286	230.61	1.1636	22.938
0.24286	231.84	1.1633	23.092
0.24286	233.06	1.163	23.247
0.24286	234.29	1.1627	23.402
0.24286	235.51	1.1624	23.559
0.24286	236.73	1.1621	23.716
0.24286	237.96	1.1619	23.874
0.24286	239.18	1.1616	24.033
0.24286	240.41	1.1613	24.192
0.24286	241.63	1.161	24.351
0.24286	242.86	1.1607	24.511
0.24286	244.08	1.1604	24.671
0.24286	245.31	1.1601	24.831
0.24286	246.53	1.1598	24.991
0.24286	247.76	1.1595	25.15
0.24286	248.98	1.1592	25.31
0.24286	250.2	1.1589	25.468
0.24286	251.43	1.1586	25.627
0.24286	252.65	1.1583	25.784
0.24286	253.88	1.1579	25.94
0.24286	255.1	1.1576	26.094
0.24286	256.33	1.1573	26.247
0.24286	257.55	1.157	26.398
0.24286	258.78	1.1567	26.547
0.24286	260	1.1564	26.694
0.24735	200	1.1707	19.231
0.24735	201.22	1.1705	19.371
0.24735	202.45	1.1702	19.512
0.24735	203.67	1.17	19.653
0.24735	204.9	1.1697	19.795
0.24735	206.12	1.1695	19.937
0.24735	207.35	1.1692	20.08
0.24735	208.57	1.169	20.223
0.24735	209.8	1.1687	20.367
0.24735	211.02	1.1684	20.51
0.24735	212.24	1.1682	20.654
0.24735	213.47	1.1679	20.798
0.24735	214.69	1.1677	20.943
0.24735	215.92	1.1674	21.088
0.24735	217.14	1.1671	21.233
0.24735	218.37	1.1669	21.378
0.24735	219.59	1.1666	21.524
0.24735	220.82	1.1663	21.671
0.24735	222.04	1.1661	21.818
0.24735	223.27	1.1658	21.966
0.24735	224.49	1.1655	22.114
0.24735	225.71	1.1652	22.264
0.24735	226.94	1.165	22.414
0.24735	228.16	1.1647	22.565
0.24735	229.39	1.1644	22.717
0.24735	230.61	1.1641	22.87
0.24735	231.84	1.1638	23.023
0.24735	233.06	1.1635	23.178
0.24735	234.29	1.1633	23.333
0.24735	235.51	1.163	23.489
0.24735	236.73	1.1627	23.645
0.24735	237.96	1.1624	23.803
0.24735	239.18	1.1621	23.961
0.24735	240.41	1.1618	24.119
0.24735	241.63	1.1615	24.278
0.24735	242.86	1.1612	24.437
